task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T02_R02_C02_A01,ok,10342,1910,12252,1,MIMO_V2_5_PRO_MARK_DEFENSE__T02_R02_C02_A01.judgment.json
T02_R02_C02_A02,ok,8957,1626,10583,1,MIMO_V2_5_PRO_MARK_DEFENSE__T02_R02_C02_A02.judgment.json
T02_R02_C02_A03,ok,15600,1974,17574,1,MIMO_V2_5_PRO_MARK_DEFENSE__T02_R02_C02_A03.judgment.json
T02_R02_C03,ok,13964,1349,15313,1,MIMO_V2_5_PRO_MARK_DEFENSE__T02_R02_C03.judgment.json
T02_R02_C03_A01,ok,9091,1849,10940,1,MIMO_V2_5_PRO_MARK_DEFENSE__T02_R02_C03_A01.judgment.json
T02_R02_C03_A02,ok,10982,1107,12089,1,MIMO_V2_5_PRO_MARK_DEFENSE__T02_R02_C03_A02.judgment.json
T02_R02_C03_A03,ok,10581,726,11307,1,MIMO_V2_5_PRO_MARK_DEFENSE__T02_R02_C03_A03.judgment.json
T03_R01_C01,ok,18665,1266,19931,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R01_C01.judgment.json
T03_R01_C01_A01,ok,30865,3430,34295,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R01_C01_A01.judgment.json
T03_R01_C01_A02,ok,18956,672,19628,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R01_C01_A02.judgment.json
T03_R01_C01_A03,ok,18616,1088,19704,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R01_C01_A03.judgment.json
T03_R01_C02,ok,51451,712,52163,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R01_C02.judgment.json
T03_R01_C02_A01,ok,49613,1334,50947,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R01_C02_A01.judgment.json
T03_R01_C02_A02,ok,65395,3134,68529,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R01_C02_A02.judgment.json
T03_R01_C02_A03,ok,63251,2350,65601,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R01_C02_A03.judgment.json
T03_R01_C03,ok,36203,781,36984,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R01_C03.judgment.json
T03_R01_C03_A01,ok,20272,932,21204,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R01_C03_A01.judgment.json
T03_R01_C03_A02,ok,31864,1237,33101,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R01_C03_A02.judgment.json
T03_R01_C03_A03,ok,36795,1267,38062,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R01_C03_A03.judgment.json
T03_R02_C01,ok,35276,1099,36375,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C01.judgment.json
T03_R02_C01_A01,ok,15802,1270,17072,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C01_A01.judgment.json
T03_R02_C01_A02,ok,22389,971,23360,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C01_A02.judgment.json
T03_R02_C01_A03,ok,18626,1399,20025,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C01_A03.judgment.json
T03_R02_C02,ok,11811,1243,13054,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C02.judgment.json
T03_R02_C02_A01,ok,21198,1752,22950,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C02_A01.judgment.json
T03_R02_C02_A02,ok,18587,1493,20080,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C02_A02.judgment.json
T03_R02_C02_A03,ok,12297,1262,13559,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C02_A03.judgment.json
T03_R02_C03,ok,16261,552,16813,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C03.judgment.json
T03_R02_C03_A01,ok,13594,1668,15262,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C03_A01.judgment.json
T03_R02_C03_A02,ok,11205,1221,12426,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C03_A02.judgment.json
T03_R02_C03_A03,ok,14124,2118,16242,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C03_A03.judgment.json
T04_R01_C01,ok,14177,844,15021,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C01.judgment.json
T04_R01_C01_A01,ok,14935,691,15626,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C01_A01.judgment.json
T04_R01_C01_A02,ok,8968,1059,10027,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C01_A02.judgment.json
T04_R01_C01_A03,ok,9057,745,9802,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C01_A03.judgment.json
T04_R01_C02,ok,16344,897,17241,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C02.judgment.json
T04_R01_C02_A01,ok,17399,1151,18550,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C02_A01.judgment.json
T04_R01_C02_A02,ok,16894,3619,20513,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C02_A02.judgment.json
T04_R01_C02_A03,ok,11964,965,12929,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C02_A03.judgment.json
T04_R01_C03,ok,14312,806,15118,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C03.judgment.json
T04_R01_C03_A01,ok,14114,1439,15553,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C03_A01.judgment.json
T04_R01_C03_A02,ok,7980,739,8719,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C03_A02.judgment.json
T04_R01_C03_A03,ok,9180,1140,10320,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C03_A03.judgment.json
T04_R02_C01,ok,11607,1030,12637,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C01.judgment.json
T04_R02_C01_A01,ok,9407,1076,10483,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C01_A01.judgment.json
T04_R02_C01_A02,ok,9723,1222,10945,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C01_A02.judgment.json
T04_R02_C01_A03,ok,11775,1189,12964,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C01_A03.judgment.json
T04_R02_C02,ok,15592,1539,17131,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C02.judgment.json
T04_R02_C02_A01,ok,11776,1474,13250,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C02_A01.judgment.json
T04_R02_C02_A02,ok,16662,1527,18189,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C02_A02.judgment.json
T04_R02_C02_A03,ok,14657,851,15508,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C02_A03.judgment.json
T04_R02_C03,ok,11077,1030,12107,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C03.judgment.json
T04_R02_C03_A01,ok,9396,1021,10417,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C03_A01.judgment.json
T04_R02_C03_A02,ok,15532,1249,16781,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C03_A02.judgment.json
T04_R02_C03_A03,ok,12462,1309,13771,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C03_A03.judgment.json
T05_R01_C01,ok,22634,1407,24041,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C01.judgment.json
T05_R01_C01_A01,ok,27768,4559,32327,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C01_A01.judgment.json
T05_R01_C01_A02,ok,27360,731,28091,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C01_A02.judgment.json
T05_R01_C01_A03,ok,25420,2006,27426,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C01_A03.judgment.json
T05_R01_C02,ok,25935,1425,27360,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C02.judgment.json
T05_R01_C02_A01,ok,31473,1163,32636,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C02_A01.judgment.json
T05_R01_C02_A02,ok,33726,997,34723,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C02_A02.judgment.json
T05_R01_C02_A03,ok,33605,1343,34948,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C02_A03.judgment.json
T05_R01_C03,ok,7625,1450,9075,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C03.judgment.json
T05_R01_C03_A01,ok,7876,972,8848,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C03_A01.judgment.json
T05_R01_C03_A02,ok,10564,1276,11840,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C03_A02.judgment.json
T05_R01_C03_A03,ok,7511,1366,8877,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C03_A03.judgment.json
T05_R02_C01,ok,15059,1569,16628,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C01.judgment.json
T05_R02_C01_A01,ok,9405,1389,10794,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C01_A01.judgment.json
T05_R02_C01_A02,ok,17461,1248,18709,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C01_A02.judgment.json
T05_R02_C01_A03,ok,11153,1323,12476,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C01_A03.judgment.json
T05_R02_C02,ok,3977,1083,5060,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C02.judgment.json
T05_R02_C02_A01,ok,4485,1123,5608,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C02_A01.judgment.json
T05_R02_C02_A02,ok,6693,853,7546,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C02_A02.judgment.json
T05_R02_C02_A03,ok,3879,1834,5713,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C02_A03.judgment.json
T05_R02_C03,ok,11546,1073,12619,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C03.judgment.json
T05_R02_C03_A01,ok,10289,2888,13177,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C03_A01.judgment.json
T05_R02_C03_A02,ok,12752,2606,15358,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C03_A02.judgment.json
T05_R02_C03_A03,ok,10458,1419,11877,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C03_A03.judgment.json
T06_R01_C01,ok,14764,3649,18413,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C01.judgment.json
T06_R01_C01_A01,ok,16049,2857,18906,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C01_A01.judgment.json
T06_R01_C01_A02,ok,17179,1000,18179,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C01_A02.judgment.json
T06_R01_C01_A03,ok,11567,2957,14524,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C01_A03.judgment.json
T06_R01_C02,ok,20983,1061,22044,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C02.judgment.json
T06_R01_C02_A01,ok,27037,1130,28167,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C02_A01.judgment.json
T06_R01_C02_A02,ok,26968,2279,29247,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C02_A02.judgment.json
T06_R01_C02_A03,ok,24341,2212,26553,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C02_A03.judgment.json
T06_R01_C03,ok,12277,1777,14054,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C03.judgment.json
T06_R01_C03_A01,ok,20745,1674,22419,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C03_A01.judgment.json
T06_R01_C03_A02,ok,19420,1709,21129,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C03_A02.judgment.json
T06_R01_C03_A03,ok,17554,1544,19098,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C03_A03.judgment.json
T06_R02_C01,ok,4472,941,5413,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C01.judgment.json
T06_R02_C01_A01,ok,4305,2486,6791,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C01_A01.judgment.json
T06_R02_C01_A02,ok,4635,1390,6025,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C01_A02.judgment.json
T06_R02_C01_A03,ok,4847,1210,6057,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C01_A03.judgment.json
T06_R02_C02,ok,6417,1250,7667,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C02.judgment.json
T06_R02_C02_A01,ok,11376,2832,14208,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C02_A01.judgment.json
T06_R02_C02_A02,ok,9013,1832,10845,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C02_A02.judgment.json
T06_R02_C02_A03,ok,8681,940,9621,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C02_A03.judgment.json
T06_R02_C03,ok,13261,1385,14646,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C03.judgment.json
T06_R02_C03_A01,ok,17999,1796,19795,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C03_A01.judgment.json
T06_R02_C03_A02,ok,41290,1935,43225,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C03_A02.judgment.json
T06_R02_C03_A03,ok,12433,1300,13733,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C03_A03.judgment.json
T07_R01_C01,ok,55352,1594,56946,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C01.judgment.json
T07_R01_C01_A01,ok,13048,1328,14376,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C01_A01.judgment.json
T07_R01_C01_A02,ok,11487,1014,12501,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C01_A02.judgment.json
T07_R01_C01_A03,ok,11881,1186,13067,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C01_A03.judgment.json
T07_R01_C02,ok,16151,1449,17600,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C02.judgment.json
T07_R01_C02_A01,ok,12354,1640,13994,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C02_A01.judgment.json
T07_R01_C02_A02,ok,17464,2497,19961,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C02_A02.judgment.json
T07_R01_C02_A03,ok,19632,2361,21993,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C02_A03.judgment.json
T07_R01_C03,ok,6109,916,7025,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C03.judgment.json
T07_R01_C03_A01,ok,6530,1009,7539,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C03_A01.judgment.json
T07_R01_C03_A02,ok,6002,1501,7503,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C03_A02.judgment.json
T07_R01_C03_A03,ok,6694,1230,7924,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C03_A03.judgment.json
T07_R02_C01,ok,363094,1642,364736,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C01.judgment.json
T07_R02_C01_A01,ok,113459,1607,115066,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C01_A01.judgment.json
T07_R02_C01_A02,ok,115757,3357,119114,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C01_A02.judgment.json
T07_R02_C01_A03,ok,363825,1212,365037,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C01_A03.judgment.json
T07_R02_C02,ok,5323,1848,7171,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C02.judgment.json
T07_R02_C02_A01,ok,5790,1265,7055,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C02_A01.judgment.json
T07_R02_C02_A02,ok,5802,1655,7457,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C02_A02.judgment.json
T07_R02_C02_A03,ok,6010,1656,7666,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C02_A03.judgment.json
T07_R02_C03,ok,2831,1197,4028,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C03.judgment.json
T07_R02_C03_A01,ok,3941,1143,5084,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C03_A01.judgment.json
T07_R02_C03_A02,ok,5295,2245,7540,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C03_A02.judgment.json
T07_R02_C03_A03,ok,3255,968,4223,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C03_A03.judgment.json
T08_R01_C01,ok,11541,1647,13188,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C01.judgment.json
T08_R01_C01_A01,ok,7039,1198,8237,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C01_A01.judgment.json
T08_R01_C01_A02,ok,19574,1250,20824,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C01_A02.judgment.json
T08_R01_C01_A03,ok,13601,1060,14661,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C01_A03.judgment.json
T08_R01_C02,ok,17258,3083,20341,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C02.judgment.json
T08_R01_C02_A01,ok,11054,1746,12800,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C02_A01.judgment.json
T08_R01_C02_A02,ok,19137,2271,21408,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C02_A02.judgment.json
T08_R01_C02_A03,ok,18661,924,19585,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C02_A03.judgment.json
T08_R01_C03,ok,6605,1199,7804,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C03.judgment.json
T08_R01_C03_A01,ok,6733,1445,8178,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C03_A01.judgment.json
T08_R01_C03_A02,ok,23769,1447,25216,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C03_A02.judgment.json
T08_R01_C03_A03,ok,7904,2250,10154,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C03_A03.judgment.json
T08_R02_C01,ok,6287,1076,7363,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C01.judgment.json
T08_R02_C01_A01,ok,6553,1257,7810,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C01_A01.judgment.json
T08_R02_C01_A02,ok,14710,1674,16384,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C01_A02.judgment.json
T08_R02_C01_A03,ok,6669,1116,7785,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C01_A03.judgment.json
T08_R02_C02,ok,22178,875,23053,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C02.judgment.json
T08_R02_C02_A01,ok,4687,1344,6031,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C02_A01.judgment.json
T08_R02_C02_A02,ok,8293,1180,9473,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C02_A02.judgment.json
T08_R02_C02_A03,ok,6857,1026,7883,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C02_A03.judgment.json
T08_R02_C03,ok,6550,1026,7576,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C03.judgment.json
T08_R02_C03_A01,ok,7553,1698,9251,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C03_A01.judgment.json
T08_R02_C03_A02,ok,18223,894,19117,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C03_A02.judgment.json
T08_R02_C03_A03,ok,7546,1830,9376,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C03_A03.judgment.json
T09_R01_C01,ok,7725,661,8386,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C01.judgment.json
T09_R01_C01_A01,ok,8351,1129,9480,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C01_A01.judgment.json
T09_R01_C01_A02,ok,12010,1429,13439,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C01_A02.judgment.json
T09_R01_C01_A03,ok,8808,3721,12529,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C01_A03.judgment.json
T09_R01_C02,ok,9609,1326,10935,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C02.judgment.json
T09_R01_C02_A01,ok,12840,2026,14866,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C02_A01.judgment.json
T09_R01_C02_A02,ok,14390,3950,18340,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C02_A02.judgment.json
T09_R01_C02_A03,ok,13628,1868,15496,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C02_A03.judgment.json
T09_R01_C03,ok,6416,1409,7825,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C03.judgment.json
T09_R01_C03_A01,ok,12985,1326,14311,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C03_A01.judgment.json
T09_R01_C03_A02,ok,10412,1394,11806,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C03_A02.judgment.json
T09_R01_C03_A03,ok,9495,2026,11521,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C03_A03.judgment.json
T09_R02_C01,ok,8617,650,9267,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R02_C01.judgment.json
T09_R02_C01_A01,ok,8838,1613,10451,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R02_C01_A01.judgment.json
T09_R02_C01_A02,ok,7788,1798,9586,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R02_C01_A02.judgment.json
