task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T03_R01_C03_A03,ok,33349,767,34116,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R01_C03_A03.judgment.json
T03_R02_C01,ok,31126,744,31870,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C01.judgment.json
T03_R02_C01_A01,ok,14237,816,15053,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C01_A01.judgment.json
T03_R02_C01_A02,ok,19575,640,20215,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C01_A02.judgment.json
T03_R02_C01_A03,ok,16775,599,17374,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C01_A03.judgment.json
T03_R02_C02,ok,10093,421,10514,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C02.judgment.json
T03_R02_C02_A01,ok,18616,707,19323,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C02_A01.judgment.json
T03_R02_C02_A02,ok,0,843,843,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C02_A02.judgment.json
T03_R02_C02_A03,ok,10541,676,11217,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C02_A03.judgment.json
T03_R02_C03,ok,14641,631,15272,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C03.judgment.json
T03_R02_C03_A01,ok,0,839,839,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C03_A01.judgment.json
T03_R02_C03_A02,ok,10111,729,10840,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C03_A02.judgment.json
T03_R02_C03_A03,ok,12966,659,13625,1,MIMO_V2_5_PRO_MARK_DEFENSE__T03_R02_C03_A03.judgment.json
T04_R01_C01,ok,12646,533,13179,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C01.judgment.json
T04_R01_C01_A01,ok,13073,571,13644,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C01_A01.judgment.json
T04_R01_C01_A02,ok,7854,606,8460,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C01_A02.judgment.json
T04_R01_C01_A03,ok,7940,589,8529,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C01_A03.judgment.json
T04_R01_C02,ok,14538,494,15032,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C02.judgment.json
T04_R01_C02_A01,ok,16112,771,16883,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C02_A01.judgment.json
T04_R01_C02_A02,ok,0,1082,1082,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C02_A02.judgment.json
T04_R01_C02_A03,ok,10497,828,11325,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C02_A03.judgment.json
T04_R01_C03,ok,0,619,619,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C03.judgment.json
T04_R01_C03_A01,ok,0,625,625,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C03_A01.judgment.json
T04_R01_C03_A02,ok,7247,744,7991,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C03_A02.judgment.json
T04_R01_C03_A03,ok,7715,788,8503,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R01_C03_A03.judgment.json
T04_R02_C01,ok,10797,623,11420,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C01.judgment.json
T04_R02_C01_A01,ok,8208,621,8829,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C01_A01.judgment.json
T04_R02_C01_A02,ok,8544,627,9171,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C01_A02.judgment.json
T04_R02_C01_A03,ok,10801,678,11479,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C01_A03.judgment.json
T04_R02_C02,ok,0,860,860,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C02.judgment.json
T04_R02_C02_A01,ok,10430,619,11049,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C02_A01.judgment.json
T04_R02_C02_A02,ok,14674,842,15516,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C02_A02.judgment.json
T04_R02_C02_A03,ok,13069,785,13854,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C02_A03.judgment.json
T04_R02_C03,ok,9587,664,10251,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C03.judgment.json
T04_R02_C03_A01,ok,7782,709,8491,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C03_A01.judgment.json
T04_R02_C03_A02,ok,0,699,699,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C03_A02.judgment.json
T04_R02_C03_A03,ok,11094,932,12026,1,MIMO_V2_5_PRO_MARK_DEFENSE__T04_R02_C03_A03.judgment.json
T05_R01_C01,ok,0,750,750,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C01.judgment.json
T05_R01_C01_A01,ok,24922,1292,26214,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C01_A01.judgment.json
T05_R01_C01_A02,ok,24613,641,25254,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C01_A02.judgment.json
T05_R01_C01_A03,ok,21839,595,22434,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C01_A03.judgment.json
T05_R01_C02,ok,22828,392,23220,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C02.judgment.json
T05_R01_C02_A01,ok,27820,572,28392,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C02_A01.judgment.json
T05_R01_C02_A02,ok,29933,502,30435,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C02_A02.judgment.json
T05_R01_C02_A03,ok,0,534,534,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C02_A03.judgment.json
T05_R01_C03,ok,6150,583,6733,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C03.judgment.json
T05_R01_C03_A01,ok,6652,683,7335,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C03_A01.judgment.json
T05_R01_C03_A02,ok,8771,688,9459,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C03_A02.judgment.json
T05_R01_C03_A03,ok,6295,684,6979,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R01_C03_A03.judgment.json
T05_R02_C01,ok,13191,503,13694,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C01.judgment.json
T05_R02_C01_A01,ok,8002,685,8687,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C01_A01.judgment.json
T05_R02_C01_A02,ok,15618,591,16209,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C01_A02.judgment.json
T05_R02_C01_A03,ok,9889,553,10442,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C01_A03.judgment.json
T05_R02_C02,ok,3192,280,3472,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C02.judgment.json
T05_R02_C02_A01,ok,3654,639,4293,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C02_A01.judgment.json
T05_R02_C02_A02,ok,5663,607,6270,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C02_A02.judgment.json
T05_R02_C02_A03,ok,3096,704,3800,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C02_A03.judgment.json
T05_R02_C03,ok,10083,785,10868,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C03.judgment.json
T05_R02_C03_A01,ok,9018,961,9979,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C03_A01.judgment.json
T05_R02_C03_A02,ok,11126,652,11778,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C03_A02.judgment.json
T05_R02_C03_A03,ok,9187,609,9796,1,MIMO_V2_5_PRO_MARK_DEFENSE__T05_R02_C03_A03.judgment.json
T06_R01_C01,ok,0,764,764,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C01.judgment.json
T06_R01_C01_A01,ok,0,612,612,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C01_A01.judgment.json
T06_R01_C01_A02,ok,15386,601,15987,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C01_A02.judgment.json
T06_R01_C01_A03,ok,10265,580,10845,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C01_A03.judgment.json
T06_R01_C02,ok,0,587,587,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C02.judgment.json
T06_R01_C02_A01,ok,24393,880,25273,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C02_A01.judgment.json
T06_R01_C02_A02,ok,24662,655,25317,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C02_A02.judgment.json
T06_R01_C02_A03,ok,21835,781,22616,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C02_A03.judgment.json
T06_R01_C03,ok,0,638,638,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C03.judgment.json
T06_R01_C03_A01,ok,19109,617,19726,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C03_A01.judgment.json
T06_R01_C03_A02,ok,18165,762,18927,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C03_A02.judgment.json
T06_R01_C03_A03,ok,15395,722,16117,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R01_C03_A03.judgment.json
T06_R02_C01,ok,4094,677,4771,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C01.judgment.json
T06_R02_C01_A01,ok,3520,941,4461,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C01_A01.judgment.json
T06_R02_C01_A02,ok,4013,680,4693,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C01_A02.judgment.json
T06_R02_C01_A03,ok,4229,676,4905,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C01_A03.judgment.json
T06_R02_C02,ok,5708,637,6345,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C02.judgment.json
T06_R02_C02_A01,ok,10539,693,11232,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C02_A01.judgment.json
T06_R02_C02_A02,ok,8087,561,8648,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C02_A02.judgment.json
T06_R02_C02_A03,ok,7823,594,8417,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C02_A03.judgment.json
T06_R02_C03,ok,11646,828,12474,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C03.judgment.json
T06_R02_C03_A01,ok,16720,678,17398,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C03_A01.judgment.json
T06_R02_C03_A02,ok,37836,1074,38910,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C03_A02.judgment.json
T06_R02_C03_A03,ok,10750,510,11260,1,MIMO_V2_5_PRO_MARK_DEFENSE__T06_R02_C03_A03.judgment.json
T07_R01_C01,ok,50681,516,51197,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C01.judgment.json
T07_R01_C01_A01,ok,11718,679,12397,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C01_A01.judgment.json
T07_R01_C01_A02,ok,10623,601,11224,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C01_A02.judgment.json
T07_R01_C01_A03,ok,10979,524,11503,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C01_A03.judgment.json
T07_R01_C02,ok,14779,735,15514,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C02.judgment.json
T07_R01_C02_A01,ok,10970,522,11492,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C02_A01.judgment.json
T07_R01_C02_A02,ok,15678,736,16414,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C02_A02.judgment.json
T07_R01_C02_A03,ok,18197,655,18852,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C02_A03.judgment.json
T07_R01_C03,ok,5495,827,6322,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C03.judgment.json
T07_R01_C03_A01,ok,5601,636,6237,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C03_A01.judgment.json
T07_R01_C03_A02,ok,5088,592,5680,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C03_A02.judgment.json
T07_R01_C03_A03,ok,5732,641,6373,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R01_C03_A03.judgment.json
T07_R02_C01,fail,0,0,0,0,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C01.judgment.json.failed
T07_R02_C01_A01,ok,106345,732,107077,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C01_A01.judgment.json
T07_R02_C01_A02,ok,106662,627,107289,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C01_A02.judgment.json
T07_R02_C01_A03,fail,0,0,0,0,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C01_A03.judgment.json.failed
T07_R02_C02,ok,4695,589,5284,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C02.judgment.json
T07_R02_C02_A01,ok,5125,782,5907,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C02_A01.judgment.json
T07_R02_C02_A02,ok,4704,632,5336,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C02_A02.judgment.json
T07_R02_C02_A03,ok,5378,612,5990,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C02_A03.judgment.json
T07_R02_C03,ok,2143,620,2763,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C03.judgment.json
T07_R02_C03_A01,ok,3626,609,4235,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C03_A01.judgment.json
T07_R02_C03_A02,ok,4657,981,5638,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C03_A02.judgment.json
T07_R02_C03_A03,ok,2553,633,3186,1,MIMO_V2_5_PRO_MARK_DEFENSE__T07_R02_C03_A03.judgment.json
T08_R01_C01,ok,9769,682,10451,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C01.judgment.json
T08_R01_C01_A01,ok,6077,627,6704,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C01_A01.judgment.json
T08_R01_C01_A02,ok,17365,650,18015,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C01_A02.judgment.json
T08_R01_C01_A03,ok,11897,598,12495,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C01_A03.judgment.json
T08_R01_C02,ok,15235,578,15813,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C02.judgment.json
T08_R01_C02_A01,ok,9549,696,10245,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C02_A01.judgment.json
T08_R01_C02_A02,ok,17537,912,18449,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C02_A02.judgment.json
T08_R01_C02_A03,ok,16599,546,17145,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C02_A03.judgment.json
T08_R01_C03,ok,5591,644,6235,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C03.judgment.json
T08_R01_C03_A01,ok,6307,756,7063,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C03_A01.judgment.json
T08_R01_C03_A02,ok,21750,623,22373,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C03_A02.judgment.json
T08_R01_C03_A03,ok,6863,698,7561,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R01_C03_A03.judgment.json
T08_R02_C01,ok,5609,605,6214,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C01.judgment.json
T08_R02_C01_A01,ok,5577,683,6260,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C01_A01.judgment.json
T08_R02_C01_A02,ok,12960,473,13433,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C01_A02.judgment.json
T08_R02_C01_A03,ok,6017,688,6705,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C01_A03.judgment.json
T08_R02_C02,ok,20477,704,21181,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C02.judgment.json
T08_R02_C02_A01,ok,3924,617,4541,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C02_A01.judgment.json
T08_R02_C02_A02,ok,7283,802,8085,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C02_A02.judgment.json
T08_R02_C02_A03,ok,5929,698,6627,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C02_A03.judgment.json
T08_R02_C03,ok,5595,606,6201,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C03.judgment.json
T08_R02_C03_A01,ok,6556,670,7226,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C03_A01.judgment.json
T08_R02_C03_A02,ok,16478,886,17364,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C03_A02.judgment.json
T08_R02_C03_A03,ok,6570,456,7026,1,MIMO_V2_5_PRO_MARK_DEFENSE__T08_R02_C03_A03.judgment.json
T09_R01_C01,ok,6629,481,7110,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C01.judgment.json
T09_R01_C01_A01,ok,7197,738,7935,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C01_A01.judgment.json
T09_R01_C01_A02,ok,10426,652,11078,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C01_A02.judgment.json
T09_R01_C01_A03,ok,7231,755,7986,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C01_A03.judgment.json
T09_R01_C02,ok,8886,706,9592,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C02.judgment.json
T09_R01_C02_A01,ok,11892,724,12616,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C02_A01.judgment.json
T09_R01_C02_A02,ok,12544,701,13245,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C02_A02.judgment.json
T09_R01_C02_A03,ok,12315,1003,13318,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C02_A03.judgment.json
T09_R01_C03,ok,5473,633,6106,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C03.judgment.json
T09_R01_C03_A01,ok,11894,911,12805,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C03_A01.judgment.json
T09_R01_C03_A02,ok,9649,946,10595,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C03_A02.judgment.json
T09_R01_C03_A03,ok,8405,833,9238,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R01_C03_A03.judgment.json
T09_R02_C01,ok,7434,581,8015,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R02_C01.judgment.json
T09_R02_C01_A01,ok,7579,682,8261,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R02_C01_A01.judgment.json
T09_R02_C01_A02,ok,6943,647,7590,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R02_C01_A02.judgment.json
T09_R02_C01_A03,ok,10169,665,10834,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R02_C01_A03.judgment.json
T09_R02_C02,ok,10787,960,11747,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R02_C02.judgment.json
