task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T05_R02_C02,ok,3045,727,3772,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T05_R02_C02.judgment.json
T05_R02_C02_A01,ok,2896,550,3446,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T05_R02_C02_A01.judgment.json
T05_R02_C02_A02,ok,3759,607,4366,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T05_R02_C02_A02.judgment.json
T05_R02_C02_A03,ok,3712,974,4686,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T05_R02_C02_A03.judgment.json
T05_R02_C03,ok,4958,661,5619,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T05_R02_C03.judgment.json
T05_R02_C03_A01,ok,7488,983,8471,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T05_R02_C03_A01.judgment.json
T05_R02_C03_A02,ok,9698,795,10493,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T05_R02_C03_A02.judgment.json
T05_R02_C03_A03,ok,35853,1192,37045,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T05_R02_C03_A03.judgment.json
T06_R01_C01,ok,9099,656,9755,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R01_C01.judgment.json
T06_R01_C01_A01,ok,10348,793,11141,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R01_C01_A01.judgment.json
T06_R01_C01_A02,ok,12490,868,13358,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R01_C01_A02.judgment.json
T06_R01_C01_A03,ok,11768,485,12253,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R01_C01_A03.judgment.json
T06_R01_C02,ok,22356,630,22986,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R01_C02.judgment.json
T06_R01_C02_A01,ok,37629,668,38297,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R01_C02_A01.judgment.json
T06_R01_C02_A02,ok,27692,1115,28807,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R01_C02_A02.judgment.json
T06_R01_C02_A03,ok,25895,748,26643,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R01_C02_A03.judgment.json
T06_R01_C03,ok,10986,716,11702,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R01_C03.judgment.json
T06_R01_C03_A01,ok,7632,661,8293,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R01_C03_A01.judgment.json
T06_R01_C03_A02,ok,9758,624,10382,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R01_C03_A02.judgment.json
T06_R01_C03_A03,ok,10778,642,11420,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R01_C03_A03.judgment.json
T06_R02_C01,ok,3814,808,4622,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R02_C01.judgment.json
T06_R02_C01_A01,ok,3480,687,4167,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R02_C01_A01.judgment.json
T06_R02_C01_A02,ok,4335,671,5006,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R02_C01_A02.judgment.json
T06_R02_C01_A03,ok,2838,820,3658,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R02_C01_A03.judgment.json
T06_R02_C02,ok,4753,702,5455,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R02_C02.judgment.json
T06_R02_C02_A01,ok,6144,638,6782,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R02_C02_A01.judgment.json
T06_R02_C02_A02,ok,8773,620,9393,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R02_C02_A02.judgment.json
T06_R02_C02_A03,ok,5181,618,5799,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R02_C02_A03.judgment.json
T06_R02_C03,ok,28495,738,29233,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R02_C03.judgment.json
T06_R02_C03_A01,ok,5416,1887,7303,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R02_C03_A01.judgment.json
T06_R02_C03_A02,ok,164511,745,165256,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R02_C03_A02.judgment.json
T06_R02_C03_A03,ok,13408,569,13977,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T06_R02_C03_A03.judgment.json
T07_R01_C01,ok,8151,595,8746,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R01_C01.judgment.json
T07_R01_C01_A01,ok,10630,579,11209,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R01_C01_A01.judgment.json
T07_R01_C01_A02,ok,7614,608,8222,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R01_C01_A02.judgment.json
T07_R01_C01_A03,ok,8973,696,9669,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R01_C01_A03.judgment.json
T07_R01_C02,ok,12136,631,12767,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R01_C02.judgment.json
T07_R01_C02_A01,ok,12732,607,13339,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R01_C02_A01.judgment.json
T07_R01_C02_A02,ok,11511,555,12066,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R01_C02_A02.judgment.json
T07_R01_C02_A03,ok,9623,666,10289,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R01_C02_A03.judgment.json
T07_R01_C03,ok,3898,696,4594,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R01_C03.judgment.json
T07_R01_C03_A01,ok,3711,633,4344,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R01_C03_A01.judgment.json
T07_R01_C03_A02,ok,3716,662,4378,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R01_C03_A02.judgment.json
T07_R01_C03_A03,ok,3905,636,4541,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R01_C03_A03.judgment.json
T07_R02_C01,ok,1889,702,2591,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R02_C01.judgment.json
T07_R02_C01_A01,ok,4290,1708,5998,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R02_C01_A01.judgment.json
T07_R02_C01_A02,ok,2247,570,2817,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R02_C01_A02.judgment.json
T07_R02_C01_A03,ok,2493,513,3006,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R02_C01_A03.judgment.json
T07_R02_C02,ok,4206,650,4856,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R02_C02.judgment.json
T07_R02_C02_A01,ok,4820,594,5414,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R02_C02_A01.judgment.json
T07_R02_C02_A02,ok,4592,752,5344,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R02_C02_A02.judgment.json
T07_R02_C02_A03,ok,4583,764,5347,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R02_C02_A03.judgment.json
T07_R02_C03,ok,2454,627,3081,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R02_C03.judgment.json
T07_R02_C03_A01,ok,2595,537,3132,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R02_C03_A01.judgment.json
T07_R02_C03_A02,ok,2198,623,2821,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R02_C03_A02.judgment.json
T07_R02_C03_A03,ok,2625,784,3409,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T07_R02_C03_A03.judgment.json
T08_R01_C01,ok,15303,424,15727,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R01_C01.judgment.json
T08_R01_C01_A01,ok,9180,638,9818,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R01_C01_A01.judgment.json
T08_R01_C01_A02,ok,8707,512,9219,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R01_C01_A02.judgment.json
T08_R01_C01_A03,ok,16447,626,17073,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R01_C01_A03.judgment.json
T08_R01_C02,ok,7299,628,7927,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R01_C02.judgment.json
T08_R01_C02_A01,ok,14841,771,15612,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R01_C02_A01.judgment.json
T08_R01_C02_A02,ok,8798,599,9397,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R01_C02_A02.judgment.json
T08_R01_C02_A03,ok,7699,631,8330,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R01_C02_A03.judgment.json
T08_R01_C03,ok,4612,594,5206,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R01_C03.judgment.json
T08_R01_C03_A01,ok,4583,667,5250,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R01_C03_A01.judgment.json
T08_R01_C03_A02,ok,4668,589,5257,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R01_C03_A02.judgment.json
T08_R01_C03_A03,ok,4496,590,5086,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R01_C03_A03.judgment.json
T08_R02_C01,ok,2702,698,3400,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R02_C01.judgment.json
T08_R02_C01_A01,ok,3834,455,4289,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R02_C01_A01.judgment.json
T08_R02_C01_A02,ok,3926,578,4504,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R02_C01_A02.judgment.json
T08_R02_C01_A03,ok,4009,574,4583,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R02_C01_A03.judgment.json
T08_R02_C02,ok,5424,698,6122,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R02_C02.judgment.json
T08_R02_C02_A01,ok,3421,479,3900,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R02_C02_A01.judgment.json
T08_R02_C02_A02,ok,4274,659,4933,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R02_C02_A02.judgment.json
T08_R02_C02_A03,ok,3683,663,4346,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R02_C02_A03.judgment.json
T08_R02_C03,ok,5751,783,6534,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R02_C03.judgment.json
T08_R02_C03_A01,ok,4278,551,4829,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R02_C03_A01.judgment.json
T08_R02_C03_A02,ok,4467,691,5158,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R02_C03_A02.judgment.json
T08_R02_C03_A03,ok,4841,665,5506,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T08_R02_C03_A03.judgment.json
T09_R01_C01,ok,4355,681,5036,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T09_R01_C01.judgment.json
T09_R01_C01_A01,ok,5505,717,6222,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T09_R01_C01_A01.judgment.json
T09_R01_C01_A02,ok,6324,1390,7714,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T09_R01_C01_A02.judgment.json
T09_R01_C01_A03,ok,7728,1050,8778,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T09_R01_C01_A03.judgment.json
T09_R01_C02,ok,5824,410,6234,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T09_R01_C02.judgment.json
T09_R01_C02_A01,ok,8869,875,9744,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T09_R01_C02_A01.judgment.json
T09_R01_C02_A02,ok,8038,804,8842,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T09_R01_C02_A02.judgment.json
T09_R01_C02_A03,ok,7566,741,8307,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T09_R01_C02_A03.judgment.json
T09_R01_C03,ok,5920,647,6567,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T09_R01_C03.judgment.json
T09_R01_C03_A01,ok,7670,1097,8767,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T09_R01_C03_A01.judgment.json
T09_R01_C03_A02,ok,6719,641,7360,1,MIMO_V2_5_PRO_PROMPT_DEFENSE__T09_R01_C03_A02.judgment.json
