task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T02_R02_C03,ok,9837,893,10730,1,OPENCODE_DEEPSEEK_V4_FLASH__T02_R02_C03.judgment.json
T02_R02_C03_A01,ok,11382,778,12160,1,OPENCODE_DEEPSEEK_V4_FLASH__T02_R02_C03_A01.judgment.json
T02_R02_C03_A02,ok,12064,1056,13120,1,OPENCODE_DEEPSEEK_V4_FLASH__T02_R02_C03_A02.judgment.json
T02_R02_C03_A03,ok,10377,1738,12115,1,OPENCODE_DEEPSEEK_V4_FLASH__T02_R02_C03_A03.judgment.json
T03_R01_C01,ok,32162,794,32956,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R01_C01.judgment.json
T03_R01_C01_A01,ok,32350,2408,34758,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R01_C01_A01.judgment.json
T03_R01_C01_A02,ok,18549,1144,19693,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R01_C01_A02.judgment.json
T03_R01_C01_A03,ok,17860,1098,18958,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R01_C01_A03.judgment.json
T03_R01_C02,ok,76998,672,77670,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R01_C02.judgment.json
T03_R01_C02_A01,ok,50580,1052,51632,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R01_C02_A01.judgment.json
T03_R01_C02_A02,ok,58008,1338,59346,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R01_C02_A02.judgment.json
T03_R01_C02_A03,ok,57076,1371,58447,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R01_C02_A03.judgment.json
T03_R01_C03,ok,27996,1146,29142,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R01_C03.judgment.json
T03_R01_C03_A01,ok,18719,1471,20190,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R01_C03_A01.judgment.json
T03_R01_C03_A02,ok,34556,781,35337,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R01_C03_A02.judgment.json
T03_R01_C03_A03,ok,26305,1007,27312,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R01_C03_A03.judgment.json
T03_R02_C01,ok,33877,1335,35212,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R02_C01.judgment.json
T03_R02_C01_A01,ok,35705,1710,37415,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R02_C01_A01.judgment.json
T03_R02_C01_A02,ok,35903,967,36870,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R02_C01_A02.judgment.json
T03_R02_C01_A03,ok,32484,1149,33633,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R02_C01_A03.judgment.json
T03_R02_C02,ok,12904,959,13863,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R02_C02.judgment.json
T03_R02_C02_A01,ok,36111,1270,37381,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R02_C02_A01.judgment.json
T03_R02_C02_A02,ok,25203,1715,26918,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R02_C02_A02.judgment.json
T03_R02_C02_A03,ok,13316,1770,15086,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R02_C02_A03.judgment.json
T03_R02_C03,ok,12707,1006,13713,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R02_C03.judgment.json
T03_R02_C03_A01,ok,10468,3733,14201,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R02_C03_A01.judgment.json
T03_R02_C03_A02,ok,11788,2623,14411,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R02_C03_A02.judgment.json
T03_R02_C03_A03,ok,9311,731,10042,1,OPENCODE_DEEPSEEK_V4_FLASH__T03_R02_C03_A03.judgment.json
T04_R01_C01,ok,12359,1169,13528,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R01_C01.judgment.json
T04_R01_C01_A01,ok,12894,1404,14298,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R01_C01_A01.judgment.json
T04_R01_C01_A02,ok,13152,1005,14157,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R01_C01_A02.judgment.json
T04_R01_C01_A03,ok,15953,636,16589,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R01_C01_A03.judgment.json
T04_R01_C02,ok,11059,867,11926,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R01_C02.judgment.json
T04_R01_C02_A01,ok,13301,995,14296,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R01_C02_A01.judgment.json
T04_R01_C02_A02,ok,14364,1276,15640,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R01_C02_A02.judgment.json
T04_R01_C02_A03,ok,11588,990,12578,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R01_C02_A03.judgment.json
T04_R01_C03,ok,8795,1081,9876,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R01_C03.judgment.json
T04_R01_C03_A01,ok,4805,972,5777,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R01_C03_A01.judgment.json
T04_R01_C03_A02,ok,10334,846,11180,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R01_C03_A02.judgment.json
T04_R01_C03_A03,ok,10413,1602,12015,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R01_C03_A03.judgment.json
T04_R02_C01,ok,8153,1121,9274,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R02_C01.judgment.json
T04_R02_C01_A01,ok,8398,1365,9763,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R02_C01_A01.judgment.json
T04_R02_C01_A02,ok,7803,595,8398,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R02_C01_A02.judgment.json
T04_R02_C01_A03,ok,8247,943,9190,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R02_C01_A03.judgment.json
T04_R02_C02,ok,19382,968,20350,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R02_C02.judgment.json
T04_R02_C02_A01,ok,14527,1426,15953,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R02_C02_A01.judgment.json
T04_R02_C02_A02,ok,13313,1714,15027,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R02_C02_A02.judgment.json
T04_R02_C02_A03,ok,13420,725,14145,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R02_C02_A03.judgment.json
T04_R02_C03,ok,12589,1677,14266,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R02_C03.judgment.json
T04_R02_C03_A01,ok,16913,925,17838,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R02_C03_A01.judgment.json
T04_R02_C03_A02,ok,15663,1567,17230,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R02_C03_A02.judgment.json
T04_R02_C03_A03,ok,19065,3811,22876,1,OPENCODE_DEEPSEEK_V4_FLASH__T04_R02_C03_A03.judgment.json
T05_R01_C01,ok,23813,1478,25291,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R01_C01.judgment.json
T05_R01_C01_A01,ok,27931,3926,31857,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R01_C01_A01.judgment.json
T05_R01_C01_A02,ok,33939,1537,35476,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R01_C01_A02.judgment.json
T05_R01_C01_A03,ok,24328,1405,25733,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R01_C01_A03.judgment.json
T05_R01_C02,ok,33160,1170,34330,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R01_C02.judgment.json
T05_R01_C02_A01,ok,29367,1063,30430,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R01_C02_A01.judgment.json
T05_R01_C02_A02,ok,39964,1142,41106,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R01_C02_A02.judgment.json
T05_R01_C02_A03,ok,32475,1181,33656,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R01_C02_A03.judgment.json
T05_R01_C03,ok,5317,3214,8531,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R01_C03.judgment.json
T05_R01_C03_A01,ok,7619,1568,9187,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R01_C03_A01.judgment.json
T05_R01_C03_A02,ok,9157,2983,12140,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R01_C03_A02.judgment.json
T05_R01_C03_A03,ok,5662,1752,7414,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R01_C03_A03.judgment.json
T05_R02_C01,ok,16273,1229,17502,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R02_C01.judgment.json
T05_R02_C01_A01,ok,34649,1628,36277,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R02_C01_A01.judgment.json
T05_R02_C01_A02,ok,27958,755,28713,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R02_C01_A02.judgment.json
T05_R02_C01_A03,ok,36326,1005,37331,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R02_C01_A03.judgment.json
T05_R02_C02,ok,3477,1194,4671,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R02_C02.judgment.json
T05_R02_C02_A01,ok,4325,1737,6062,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R02_C02_A01.judgment.json
T05_R02_C02_A02,ok,5271,1214,6485,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R02_C02_A02.judgment.json
T05_R02_C02_A03,ok,8804,2080,10884,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R02_C02_A03.judgment.json
T05_R02_C03,ok,7266,1493,8759,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R02_C03.judgment.json
T05_R02_C03_A01,ok,5155,5247,10402,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R02_C03_A01.judgment.json
T05_R02_C03_A02,ok,5895,1081,6976,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R02_C03_A02.judgment.json
T05_R02_C03_A03,ok,11291,1562,12853,1,OPENCODE_DEEPSEEK_V4_FLASH__T05_R02_C03_A03.judgment.json
T06_R01_C01,ok,18351,8000,26351,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R01_C01.judgment.json
T06_R01_C01_A01,ok,18039,976,19015,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R01_C01_A01.judgment.json
T06_R01_C01_A02,ok,21575,3270,24845,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R01_C01_A02.judgment.json
T06_R01_C01_A03,ok,15349,2772,18121,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R01_C01_A03.judgment.json
T06_R01_C02,ok,32904,1555,34459,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R01_C02.judgment.json
T06_R01_C02_A01,ok,38470,1266,39736,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R01_C02_A01.judgment.json
T06_R01_C02_A02,ok,45521,1715,47236,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R01_C02_A02.judgment.json
T06_R01_C02_A03,ok,50654,850,51504,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R01_C02_A03.judgment.json
T06_R01_C03,ok,45172,1358,46530,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R01_C03.judgment.json
T06_R01_C03_A01,ok,14120,3725,17845,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R01_C03_A01.judgment.json
T06_R01_C03_A02,ok,22317,1577,23894,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R01_C03_A02.judgment.json
T06_R01_C03_A03,ok,14303,2673,16976,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R01_C03_A03.judgment.json
T06_R02_C01,ok,4407,1110,5517,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R02_C01.judgment.json
T06_R02_C01_A01,ok,4546,2981,7527,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R02_C01_A01.judgment.json
T06_R02_C01_A02,ok,4794,1369,6163,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R02_C01_A02.judgment.json
T06_R02_C01_A03,ok,4769,1001,5770,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R02_C01_A03.judgment.json
T06_R02_C02,ok,44425,1595,46020,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R02_C02.judgment.json
T06_R02_C02_A01,ok,3990,1609,5599,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R02_C02_A01.judgment.json
T06_R02_C02_A02,ok,4060,1437,5497,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R02_C02_A02.judgment.json
T06_R02_C02_A03,ok,30492,1577,32069,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R02_C02_A03.judgment.json
T06_R02_C03,ok,49052,818,49870,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R02_C03.judgment.json
T06_R02_C03_A01,ok,53309,3520,56829,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R02_C03_A01.judgment.json
T06_R02_C03_A02,ok,353004,1418,354422,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R02_C03_A02.judgment.json
T06_R02_C03_A03,ok,45854,1284,47138,1,OPENCODE_DEEPSEEK_V4_FLASH__T06_R02_C03_A03.judgment.json
T07_R01_C01,ok,32134,1569,33703,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R01_C01.judgment.json
T07_R01_C01_A01,ok,9183,1707,10890,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R01_C01_A01.judgment.json
T07_R01_C01_A02,ok,11119,1188,12307,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R01_C01_A02.judgment.json
T07_R01_C01_A03,ok,10895,1146,12041,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R01_C01_A03.judgment.json
T07_R01_C02,ok,14938,1615,16553,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R01_C02.judgment.json
T07_R01_C02_A01,ok,11029,1110,12139,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R01_C02_A01.judgment.json
T07_R01_C02_A02,ok,12294,1004,13298,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R01_C02_A02.judgment.json
T07_R01_C02_A03,ok,12153,1209,13362,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R01_C02_A03.judgment.json
T07_R01_C03,ok,5581,1098,6679,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R01_C03.judgment.json
T07_R01_C03_A01,ok,4629,1684,6313,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R01_C03_A01.judgment.json
T07_R01_C03_A02,ok,7697,1286,8983,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R01_C03_A02.judgment.json
T07_R01_C03_A03,ok,4848,1454,6302,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R01_C03_A03.judgment.json
T07_R02_C01,ok,95365,1591,96956,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R02_C01.judgment.json
T07_R02_C01_A01,ok,90782,1085,91867,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R02_C01_A01.judgment.json
T07_R02_C01_A02,ok,169847,2057,171904,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R02_C01_A02.judgment.json
T07_R02_C01_A03,ok,91824,1924,93748,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R02_C01_A03.judgment.json
T07_R02_C02,ok,5301,1666,6967,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R02_C02.judgment.json
T07_R02_C02_A01,ok,5964,968,6932,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R02_C02_A01.judgment.json
T07_R02_C02_A02,ok,4314,1544,5858,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R02_C02_A02.judgment.json
T07_R02_C02_A03,ok,5445,1306,6751,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R02_C02_A03.judgment.json
T07_R02_C03,ok,2526,1765,4291,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R02_C03.judgment.json
T07_R02_C03_A01,ok,3915,3556,7471,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R02_C03_A01.judgment.json
T07_R02_C03_A02,ok,4835,1581,6416,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R02_C03_A02.judgment.json
T07_R02_C03_A03,ok,3580,1344,4924,1,OPENCODE_DEEPSEEK_V4_FLASH__T07_R02_C03_A03.judgment.json
T08_R01_C01,ok,5898,1359,7257,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R01_C01.judgment.json
T08_R01_C01_A01,ok,15222,1950,17172,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R01_C01_A01.judgment.json
T08_R01_C01_A02,ok,5223,1483,6706,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R01_C01_A02.judgment.json
T08_R01_C01_A03,ok,5071,1254,6325,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R01_C01_A03.judgment.json
T08_R01_C02,ok,4425,704,5129,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R01_C02.judgment.json
T08_R01_C02_A01,ok,4564,1069,5633,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R01_C02_A01.judgment.json
T08_R01_C02_A02,ok,4806,4435,9241,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R01_C02_A02.judgment.json
T08_R01_C02_A03,ok,17439,1019,18458,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R01_C02_A03.judgment.json
T08_R01_C03,ok,10559,1181,11740,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R01_C03.judgment.json
T08_R01_C03_A01,ok,6681,2173,8854,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R01_C03_A01.judgment.json
T08_R01_C03_A02,ok,9252,1738,10990,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R01_C03_A02.judgment.json
T08_R01_C03_A03,ok,13160,3423,16583,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R01_C03_A03.judgment.json
T08_R02_C01,ok,5684,746,6430,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R02_C01.judgment.json
T08_R02_C01_A01,ok,6321,1515,7836,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R02_C01_A01.judgment.json
T08_R02_C01_A02,ok,3597,766,4363,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R02_C01_A02.judgment.json
T08_R02_C01_A03,ok,3777,1499,5276,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R02_C01_A03.judgment.json
T08_R02_C02,ok,14375,745,15120,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R02_C02.judgment.json
T08_R02_C02_A01,ok,7906,1255,9161,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R02_C02_A01.judgment.json
T08_R02_C02_A02,ok,10065,1772,11837,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R02_C02_A02.judgment.json
T08_R02_C02_A03,ok,7575,1002,8577,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R02_C02_A03.judgment.json
T08_R02_C03,ok,7418,1445,8863,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R02_C03.judgment.json
T08_R02_C03_A01,ok,8479,1338,9817,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R02_C03_A01.judgment.json
T08_R02_C03_A02,ok,8666,1894,10560,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R02_C03_A02.judgment.json
T08_R02_C03_A03,ok,7609,1177,8786,1,OPENCODE_DEEPSEEK_V4_FLASH__T08_R02_C03_A03.judgment.json
T09_R01_C01,ok,8442,913,9355,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R01_C01.judgment.json
T09_R01_C01_A01,ok,9191,2240,11431,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R01_C01_A01.judgment.json
T09_R01_C01_A02,ok,7775,1662,9437,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R01_C01_A02.judgment.json
T09_R01_C01_A03,ok,8158,1238,9396,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R01_C01_A03.judgment.json
T09_R01_C02,ok,10918,1076,11994,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R01_C02.judgment.json
T09_R01_C02_A01,ok,9118,1097,10215,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R01_C02_A01.judgment.json
T09_R01_C02_A02,ok,10457,2074,12531,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R01_C02_A02.judgment.json
T09_R01_C02_A03,ok,10493,1820,12313,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R01_C02_A03.judgment.json
T09_R01_C03,ok,9036,1297,10333,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R01_C03.judgment.json
T09_R01_C03_A01,ok,10457,1436,11893,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R01_C03_A01.judgment.json
T09_R01_C03_A02,ok,11587,1384,12971,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R01_C03_A02.judgment.json
T09_R01_C03_A03,ok,8996,1714,10710,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R01_C03_A03.judgment.json
T09_R02_C01,ok,6315,524,6839,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C01.judgment.json
T09_R02_C01_A01,ok,24196,2529,26725,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C01_A01.judgment.json
T09_R02_C01_A02,ok,19415,738,20153,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C01_A02.judgment.json
T09_R02_C01_A03,ok,7194,1035,8229,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C01_A03.judgment.json
T09_R02_C02,ok,42089,3414,45503,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C02.judgment.json
T09_R02_C02_A01,ok,29056,1570,30626,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C02_A01.judgment.json
