task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T02_R01_C03_A02,ok,11674,2107,13781,1,MIMO_V2_5_PRO__T02_R01_C03_A02.judgment.json
T02_R01_C03_A03,ok,10638,985,11623,1,MIMO_V2_5_PRO__T02_R01_C03_A03.judgment.json
T02_R02_C01,ok,9508,634,10142,1,MIMO_V2_5_PRO__T02_R02_C01.judgment.json
T02_R02_C01_A01,ok,7845,1779,9624,1,MIMO_V2_5_PRO__T02_R02_C01_A01.judgment.json
T02_R02_C01_A02,ok,7709,785,8494,1,MIMO_V2_5_PRO__T02_R02_C01_A02.judgment.json
T02_R02_C01_A03,ok,10686,1800,12486,1,MIMO_V2_5_PRO__T02_R02_C01_A03.judgment.json
T02_R02_C02,ok,12811,1116,13927,1,MIMO_V2_5_PRO__T02_R02_C02.judgment.json
T02_R02_C02_A01,ok,7599,700,8299,1,MIMO_V2_5_PRO__T02_R02_C02_A01.judgment.json
T02_R02_C02_A02,ok,11280,1507,12787,1,MIMO_V2_5_PRO__T02_R02_C02_A02.judgment.json
T02_R02_C02_A03,ok,12082,1460,13542,1,MIMO_V2_5_PRO__T02_R02_C02_A03.judgment.json
T02_R02_C03,ok,7489,1323,8812,1,MIMO_V2_5_PRO__T02_R02_C03.judgment.json
T02_R02_C03_A01,ok,7123,723,7846,1,MIMO_V2_5_PRO__T02_R02_C03_A01.judgment.json
T02_R02_C03_A02,ok,7277,899,8176,1,MIMO_V2_5_PRO__T02_R02_C03_A02.judgment.json
T02_R02_C03_A03,ok,11871,1638,13509,1,MIMO_V2_5_PRO__T02_R02_C03_A03.judgment.json
T03_R01_C01,ok,15605,2006,17611,1,MIMO_V2_5_PRO__T03_R01_C01.judgment.json
T03_R01_C01_A01,ok,12451,1883,14334,1,MIMO_V2_5_PRO__T03_R01_C01_A01.judgment.json
T03_R01_C01_A02,ok,18056,1136,19192,1,MIMO_V2_5_PRO__T03_R01_C01_A02.judgment.json
T03_R01_C01_A03,ok,16232,1031,17263,1,MIMO_V2_5_PRO__T03_R01_C01_A03.judgment.json
T03_R01_C02,ok,27706,937,28643,1,MIMO_V2_5_PRO__T03_R01_C02.judgment.json
T03_R01_C02_A01,ok,51394,1578,52972,1,MIMO_V2_5_PRO__T03_R01_C02_A01.judgment.json
T03_R01_C02_A02,ok,45010,1274,46284,1,MIMO_V2_5_PRO__T03_R01_C02_A02.judgment.json
T03_R01_C02_A03,ok,25726,1438,27164,1,MIMO_V2_5_PRO__T03_R01_C02_A03.judgment.json
T03_R01_C03,ok,16904,622,17526,1,MIMO_V2_5_PRO__T03_R01_C03.judgment.json
T03_R01_C03_A01,ok,14976,2724,17700,1,MIMO_V2_5_PRO__T03_R01_C03_A01.judgment.json
T03_R01_C03_A02,ok,14491,1176,15667,1,MIMO_V2_5_PRO__T03_R01_C03_A02.judgment.json
T03_R01_C03_A03,ok,15262,1727,16989,1,MIMO_V2_5_PRO__T03_R01_C03_A03.judgment.json
T03_R02_C01,ok,17192,1109,18301,1,MIMO_V2_5_PRO__T03_R02_C01.judgment.json
T03_R02_C01_A01,ok,12650,832,13482,1,MIMO_V2_5_PRO__T03_R02_C01_A01.judgment.json
T03_R02_C01_A02,ok,11307,1032,12339,1,MIMO_V2_5_PRO__T03_R02_C01_A02.judgment.json
T03_R02_C01_A03,ok,10745,1113,11858,1,MIMO_V2_5_PRO__T03_R02_C01_A03.judgment.json
T03_R02_C02,ok,14564,1031,15595,1,MIMO_V2_5_PRO__T03_R02_C02.judgment.json
T03_R02_C02_A01,ok,10760,1517,12277,1,MIMO_V2_5_PRO__T03_R02_C02_A01.judgment.json
T03_R02_C02_A02,ok,10834,1260,12094,1,MIMO_V2_5_PRO__T03_R02_C02_A02.judgment.json
T03_R02_C02_A03,ok,10747,2070,12817,1,MIMO_V2_5_PRO__T03_R02_C02_A03.judgment.json
T03_R02_C03,ok,11161,990,12151,1,MIMO_V2_5_PRO__T03_R02_C03.judgment.json
T03_R02_C03_A01,ok,10459,1770,12229,1,MIMO_V2_5_PRO__T03_R02_C03_A01.judgment.json
T03_R02_C03_A02,ok,17556,690,18246,1,MIMO_V2_5_PRO__T03_R02_C03_A02.judgment.json
T03_R02_C03_A03,ok,8105,911,9016,1,MIMO_V2_5_PRO__T03_R02_C03_A03.judgment.json
T04_R01_C01,ok,5362,629,5991,1,MIMO_V2_5_PRO__T04_R01_C01.judgment.json
T04_R01_C01_A01,ok,9793,1040,10833,1,MIMO_V2_5_PRO__T04_R01_C01_A01.judgment.json
T04_R01_C01_A02,ok,10492,1029,11521,1,MIMO_V2_5_PRO__T04_R01_C01_A02.judgment.json
T04_R01_C01_A03,ok,8400,982,9382,1,MIMO_V2_5_PRO__T04_R01_C01_A03.judgment.json
T04_R01_C02,ok,13560,655,14215,1,MIMO_V2_5_PRO__T04_R01_C02.judgment.json
T04_R01_C02_A01,ok,10190,1038,11228,1,MIMO_V2_5_PRO__T04_R01_C02_A01.judgment.json
T04_R01_C02_A02,ok,8420,1816,10236,1,MIMO_V2_5_PRO__T04_R01_C02_A02.judgment.json
T04_R01_C02_A03,ok,12138,1635,13773,1,MIMO_V2_5_PRO__T04_R01_C02_A03.judgment.json
T04_R01_C03,ok,9231,880,10111,1,MIMO_V2_5_PRO__T04_R01_C03.judgment.json
T04_R01_C03_A01,ok,3993,617,4610,1,MIMO_V2_5_PRO__T04_R01_C03_A01.judgment.json
T04_R01_C03_A02,ok,5393,1002,6395,1,MIMO_V2_5_PRO__T04_R01_C03_A02.judgment.json
T04_R01_C03_A03,ok,4040,1190,5230,1,MIMO_V2_5_PRO__T04_R01_C03_A03.judgment.json
T04_R02_C01,ok,7669,811,8480,1,MIMO_V2_5_PRO__T04_R02_C01.judgment.json
T04_R02_C01_A01,ok,7437,1637,9074,1,MIMO_V2_5_PRO__T04_R02_C01_A01.judgment.json
T04_R02_C01_A02,ok,6417,623,7040,1,MIMO_V2_5_PRO__T04_R02_C01_A02.judgment.json
T04_R02_C01_A03,ok,9685,716,10401,1,MIMO_V2_5_PRO__T04_R02_C01_A03.judgment.json
T04_R02_C02,ok,12577,1272,13849,1,MIMO_V2_5_PRO__T04_R02_C02.judgment.json
T04_R02_C02_A01,ok,12616,1991,14607,1,MIMO_V2_5_PRO__T04_R02_C02_A01.judgment.json
T04_R02_C02_A02,ok,15907,2258,18165,1,MIMO_V2_5_PRO__T04_R02_C02_A02.judgment.json
T04_R02_C02_A03,ok,10472,1311,11783,1,MIMO_V2_5_PRO__T04_R02_C02_A03.judgment.json
T04_R02_C03,ok,8530,918,9448,1,MIMO_V2_5_PRO__T04_R02_C03.judgment.json
T04_R02_C03_A01,ok,10008,876,10884,1,MIMO_V2_5_PRO__T04_R02_C03_A01.judgment.json
T04_R02_C03_A02,ok,6306,1533,7839,1,MIMO_V2_5_PRO__T04_R02_C03_A02.judgment.json
T04_R02_C03_A03,ok,4617,1096,5713,1,MIMO_V2_5_PRO__T04_R02_C03_A03.judgment.json
T05_R01_C01,ok,22263,990,23253,1,MIMO_V2_5_PRO__T05_R01_C01.judgment.json
T05_R01_C01_A01,ok,21474,3851,25325,1,MIMO_V2_5_PRO__T05_R01_C01_A01.judgment.json
T05_R01_C01_A02,ok,23497,1516,25013,1,MIMO_V2_5_PRO__T05_R01_C01_A02.judgment.json
T05_R01_C01_A03,ok,22067,818,22885,1,MIMO_V2_5_PRO__T05_R01_C01_A03.judgment.json
T05_R01_C02,ok,31543,895,32438,1,MIMO_V2_5_PRO__T05_R01_C02.judgment.json
T05_R01_C02_A01,ok,30704,1641,32345,1,MIMO_V2_5_PRO__T05_R01_C02_A01.judgment.json
T05_R01_C02_A02,ok,20612,2314,22926,1,MIMO_V2_5_PRO__T05_R01_C02_A02.judgment.json
T05_R01_C02_A03,ok,48664,2166,50830,1,MIMO_V2_5_PRO__T05_R01_C02_A03.judgment.json
T05_R01_C03,ok,5391,1674,7065,1,MIMO_V2_5_PRO__T05_R01_C03.judgment.json
T05_R01_C03_A01,ok,5842,1967,7809,1,MIMO_V2_5_PRO__T05_R01_C03_A01.judgment.json
T05_R01_C03_A02,ok,6191,2854,9045,1,MIMO_V2_5_PRO__T05_R01_C03_A02.judgment.json
T05_R01_C03_A03,ok,5739,1766,7505,1,MIMO_V2_5_PRO__T05_R01_C03_A03.judgment.json
T05_R02_C01,ok,3454,1218,4672,1,MIMO_V2_5_PRO__T05_R02_C01.judgment.json
T05_R02_C01_A01,ok,6262,1399,7661,1,MIMO_V2_5_PRO__T05_R02_C01_A01.judgment.json
T05_R02_C01_A02,ok,28689,738,29427,1,MIMO_V2_5_PRO__T05_R02_C01_A02.judgment.json
T05_R02_C01_A03,ok,7960,1127,9087,1,MIMO_V2_5_PRO__T05_R02_C01_A03.judgment.json
T05_R02_C02,ok,3327,1134,4461,1,MIMO_V2_5_PRO__T05_R02_C02.judgment.json
T05_R02_C02_A01,ok,3440,1228,4668,1,MIMO_V2_5_PRO__T05_R02_C02_A01.judgment.json
T05_R02_C02_A02,ok,4610,1137,5747,1,MIMO_V2_5_PRO__T05_R02_C02_A02.judgment.json
T05_R02_C02_A03,ok,2856,3431,6287,1,MIMO_V2_5_PRO__T05_R02_C02_A03.judgment.json
T05_R02_C03,ok,9628,1672,11300,1,MIMO_V2_5_PRO__T05_R02_C03.judgment.json
T05_R02_C03_A01,ok,13457,3312,16769,1,MIMO_V2_5_PRO__T05_R02_C03_A01.judgment.json
T05_R02_C03_A02,ok,9709,1550,11259,1,MIMO_V2_5_PRO__T05_R02_C03_A02.judgment.json
T05_R02_C03_A03,ok,7665,1508,9173,1,MIMO_V2_5_PRO__T05_R02_C03_A03.judgment.json
T06_R01_C01,ok,8823,2432,11255,1,MIMO_V2_5_PRO__T06_R01_C01.judgment.json
T06_R01_C01_A01,ok,11392,1296,12688,1,MIMO_V2_5_PRO__T06_R01_C01_A01.judgment.json
T06_R01_C01_A02,ok,5818,815,6633,1,MIMO_V2_5_PRO__T06_R01_C01_A02.judgment.json
T06_R01_C01_A03,ok,12476,2753,15229,1,MIMO_V2_5_PRO__T06_R01_C01_A03.judgment.json
T06_R01_C02,ok,25051,1507,26558,1,MIMO_V2_5_PRO__T06_R01_C02.judgment.json
T06_R01_C02_A01,ok,31309,2289,33598,1,MIMO_V2_5_PRO__T06_R01_C02_A01.judgment.json
T06_R01_C02_A02,ok,18851,1516,20367,1,MIMO_V2_5_PRO__T06_R01_C02_A02.judgment.json
T06_R01_C02_A03,ok,31174,1544,32718,1,MIMO_V2_5_PRO__T06_R01_C02_A03.judgment.json
T06_R01_C03,ok,9748,2214,11962,1,MIMO_V2_5_PRO__T06_R01_C03.judgment.json
T06_R01_C03_A01,ok,8113,2100,10213,1,MIMO_V2_5_PRO__T06_R01_C03_A01.judgment.json
T06_R01_C03_A02,ok,12300,1285,13585,1,MIMO_V2_5_PRO__T06_R01_C03_A02.judgment.json
T06_R01_C03_A03,ok,9960,1309,11269,1,MIMO_V2_5_PRO__T06_R01_C03_A03.judgment.json
T06_R02_C01,ok,3679,1158,4837,1,MIMO_V2_5_PRO__T06_R02_C01.judgment.json
T06_R02_C01_A01,ok,3942,2074,6016,1,MIMO_V2_5_PRO__T06_R02_C01_A01.judgment.json
T06_R02_C01_A02,ok,3745,1394,5139,1,MIMO_V2_5_PRO__T06_R02_C01_A02.judgment.json
T06_R02_C01_A03,ok,3835,1284,5119,1,MIMO_V2_5_PRO__T06_R02_C01_A03.judgment.json
T06_R02_C02,ok,7921,1078,8999,1,MIMO_V2_5_PRO__T06_R02_C02.judgment.json
T06_R02_C02_A01,ok,4153,1240,5393,1,MIMO_V2_5_PRO__T06_R02_C02_A01.judgment.json
T06_R02_C02_A02,ok,5871,1883,7754,1,MIMO_V2_5_PRO__T06_R02_C02_A02.judgment.json
T06_R02_C02_A03,ok,6468,1308,7776,1,MIMO_V2_5_PRO__T06_R02_C02_A03.judgment.json
T06_R02_C03,ok,7549,1451,9000,1,MIMO_V2_5_PRO__T06_R02_C03.judgment.json
T06_R02_C03_A01,ok,5376,4986,10362,1,MIMO_V2_5_PRO__T06_R02_C03_A01.judgment.json
T06_R02_C03_A02,ok,8664,1668,10332,1,MIMO_V2_5_PRO__T06_R02_C03_A02.judgment.json
T06_R02_C03_A03,ok,15958,1449,17407,1,MIMO_V2_5_PRO__T06_R02_C03_A03.judgment.json
T07_R01_C01,ok,6119,1130,7249,1,MIMO_V2_5_PRO__T07_R01_C01.judgment.json
T07_R01_C01_A01,ok,8786,960,9746,1,MIMO_V2_5_PRO__T07_R01_C01_A01.judgment.json
T07_R01_C01_A02,ok,8901,1523,10424,1,MIMO_V2_5_PRO__T07_R01_C01_A02.judgment.json
T07_R01_C01_A03,ok,10945,801,11746,1,MIMO_V2_5_PRO__T07_R01_C01_A03.judgment.json
T07_R01_C02,ok,12576,1641,14217,1,MIMO_V2_5_PRO__T07_R01_C02.judgment.json
T07_R01_C02_A01,ok,15140,1547,16687,1,MIMO_V2_5_PRO__T07_R01_C02_A01.judgment.json
T07_R01_C02_A02,ok,10116,1097,11213,1,MIMO_V2_5_PRO__T07_R01_C02_A02.judgment.json
T07_R01_C02_A03,ok,10598,1442,12040,1,MIMO_V2_5_PRO__T07_R01_C02_A03.judgment.json
T07_R01_C03,ok,4275,1059,5334,1,MIMO_V2_5_PRO__T07_R01_C03.judgment.json
T07_R01_C03_A01,ok,6351,779,7130,1,MIMO_V2_5_PRO__T07_R01_C03_A01.judgment.json
T07_R01_C03_A02,ok,4327,1481,5808,1,MIMO_V2_5_PRO__T07_R01_C03_A02.judgment.json
T07_R01_C03_A03,ok,5120,1715,6835,1,MIMO_V2_5_PRO__T07_R01_C03_A03.judgment.json
T07_R02_C01,ok,6246,2499,8745,1,MIMO_V2_5_PRO__T07_R02_C01.judgment.json
T07_R02_C01_A01,ok,3022,2237,5259,1,MIMO_V2_5_PRO__T07_R02_C01_A01.judgment.json
T07_R02_C01_A02,ok,4787,1554,6341,1,MIMO_V2_5_PRO__T07_R02_C01_A02.judgment.json
T07_R02_C01_A03,ok,4732,2112,6844,1,MIMO_V2_5_PRO__T07_R02_C01_A03.judgment.json
T07_R02_C02,ok,4392,687,5079,1,MIMO_V2_5_PRO__T07_R02_C02.judgment.json
T07_R02_C02_A01,ok,5919,835,6754,1,MIMO_V2_5_PRO__T07_R02_C02_A01.judgment.json
T07_R02_C02_A02,ok,6016,2231,8247,1,MIMO_V2_5_PRO__T07_R02_C02_A02.judgment.json
T07_R02_C02_A03,ok,5272,1010,6282,1,MIMO_V2_5_PRO__T07_R02_C02_A03.judgment.json
T07_R02_C03,ok,2390,980,3370,1,MIMO_V2_5_PRO__T07_R02_C03.judgment.json
T07_R02_C03_A01,ok,2953,871,3824,1,MIMO_V2_5_PRO__T07_R02_C03_A01.judgment.json
T07_R02_C03_A02,ok,3221,4370,7591,1,MIMO_V2_5_PRO__T07_R02_C03_A02.judgment.json
T07_R02_C03_A03,ok,2655,1239,3894,1,MIMO_V2_5_PRO__T07_R02_C03_A03.judgment.json
T08_R01_C01,ok,10073,1065,11138,1,MIMO_V2_5_PRO__T08_R01_C01.judgment.json
T08_R01_C01_A01,ok,17736,1777,19513,1,MIMO_V2_5_PRO__T08_R01_C01_A01.judgment.json
T08_R01_C01_A02,ok,5398,996,6394,1,MIMO_V2_5_PRO__T08_R01_C01_A02.judgment.json
T08_R01_C01_A03,ok,5405,980,6385,1,MIMO_V2_5_PRO__T08_R01_C01_A03.judgment.json
T08_R01_C02,ok,8668,1068,9736,1,MIMO_V2_5_PRO__T08_R01_C02.judgment.json
T08_R01_C02_A01,ok,16882,1616,18498,1,MIMO_V2_5_PRO__T08_R01_C02_A01.judgment.json
T08_R01_C02_A02,ok,10232,1329,11561,1,MIMO_V2_5_PRO__T08_R01_C02_A02.judgment.json
T08_R01_C02_A03,ok,16535,1037,17572,1,MIMO_V2_5_PRO__T08_R01_C02_A03.judgment.json
T08_R01_C03,ok,4620,1170,5790,1,MIMO_V2_5_PRO__T08_R01_C03.judgment.json
T08_R01_C03_A01,ok,5157,980,6137,1,MIMO_V2_5_PRO__T08_R01_C03_A01.judgment.json
T08_R01_C03_A02,ok,6301,2674,8975,1,MIMO_V2_5_PRO__T08_R01_C03_A02.judgment.json
T08_R01_C03_A03,ok,5115,1229,6344,1,MIMO_V2_5_PRO__T08_R01_C03_A03.judgment.json
T08_R02_C01,ok,3290,873,4163,1,MIMO_V2_5_PRO__T08_R02_C01.judgment.json
T08_R02_C01_A01,ok,4995,1423,6418,1,MIMO_V2_5_PRO__T08_R02_C01_A01.judgment.json
T08_R02_C01_A02,ok,3467,1047,4514,1,MIMO_V2_5_PRO__T08_R02_C01_A02.judgment.json
T08_R02_C01_A03,ok,3739,1523,5262,1,MIMO_V2_5_PRO__T08_R02_C01_A03.judgment.json
T08_R02_C02,ok,3917,902,4819,1,MIMO_V2_5_PRO__T08_R02_C02.judgment.json
T08_R02_C02_A01,ok,4431,942,5373,1,MIMO_V2_5_PRO__T08_R02_C02_A01.judgment.json
T08_R02_C02_A02,ok,9621,1229,10850,1,MIMO_V2_5_PRO__T08_R02_C02_A02.judgment.json
T08_R02_C02_A03,ok,6323,1389,7712,1,MIMO_V2_5_PRO__T08_R02_C02_A03.judgment.json
T08_R02_C03,ok,6397,4600,10997,1,MIMO_V2_5_PRO__T08_R02_C03.judgment.json
T08_R02_C03_A01,ok,5297,1690,6987,1,MIMO_V2_5_PRO__T08_R02_C03_A01.judgment.json
T08_R02_C03_A02,ok,5070,1137,6207,1,MIMO_V2_5_PRO__T08_R02_C03_A02.judgment.json
T08_R02_C03_A03,ok,5085,1361,6446,1,MIMO_V2_5_PRO__T08_R02_C03_A03.judgment.json
T09_R01_C01,ok,5499,1353,6852,1,MIMO_V2_5_PRO__T09_R01_C01.judgment.json
T09_R01_C01_A01,ok,7080,4101,11181,1,MIMO_V2_5_PRO__T09_R01_C01_A01.judgment.json
T09_R01_C01_A02,ok,7356,1526,8882,1,MIMO_V2_5_PRO__T09_R01_C01_A02.judgment.json
T09_R01_C01_A03,ok,5292,920,6212,1,MIMO_V2_5_PRO__T09_R01_C01_A03.judgment.json
T09_R01_C02,ok,6003,1268,7271,1,MIMO_V2_5_PRO__T09_R01_C02.judgment.json
T09_R01_C02_A01,ok,9238,2091,11329,1,MIMO_V2_5_PRO__T09_R01_C02_A01.judgment.json
T09_R01_C02_A02,ok,8940,2092,11032,1,MIMO_V2_5_PRO__T09_R01_C02_A02.judgment.json
T09_R01_C02_A03,ok,8063,1805,9868,1,MIMO_V2_5_PRO__T09_R01_C02_A03.judgment.json
T09_R01_C03,ok,4266,1039,5305,1,MIMO_V2_5_PRO__T09_R01_C03.judgment.json
T09_R01_C03_A01,ok,6575,2053,8628,1,MIMO_V2_5_PRO__T09_R01_C03_A01.judgment.json
T09_R01_C03_A02,ok,7648,2585,10233,1,MIMO_V2_5_PRO__T09_R01_C03_A02.judgment.json
T09_R01_C03_A03,ok,9014,2235,11249,1,MIMO_V2_5_PRO__T09_R01_C03_A03.judgment.json
T09_R02_C01,ok,8709,1789,10498,1,MIMO_V2_5_PRO__T09_R02_C01.judgment.json
T09_R02_C01_A01,ok,7969,1159,9128,1,MIMO_V2_5_PRO__T09_R02_C01_A01.judgment.json
T09_R02_C01_A02,ok,8238,1027,9265,1,MIMO_V2_5_PRO__T09_R02_C01_A02.judgment.json
T09_R02_C01_A03,ok,8372,1123,9495,1,MIMO_V2_5_PRO__T09_R02_C01_A03.judgment.json
T09_R02_C02,ok,12662,1160,13822,1,MIMO_V2_5_PRO__T09_R02_C02.judgment.json
T09_R02_C02_A01,ok,37608,3180,40788,1,MIMO_V2_5_PRO__T09_R02_C02_A01.judgment.json
T09_R02_C02_A02,ok,7573,1479,9052,1,MIMO_V2_5_PRO__T09_R02_C02_A02.judgment.json
T09_R02_C02_A03,ok,16689,1825,18514,1,MIMO_V2_5_PRO__T09_R02_C02_A03.judgment.json
T09_R02_C03,ok,33068,1408,34476,1,MIMO_V2_5_PRO__T09_R02_C03.judgment.json
T09_R02_C03_A01,ok,3492,2202,5694,1,MIMO_V2_5_PRO__T09_R02_C03_A01.judgment.json
T09_R02_C03_A02,ok,25676,2178,27854,1,MIMO_V2_5_PRO__T09_R02_C03_A02.judgment.json
T09_R02_C03_A03,ok,19417,2339,21756,1,MIMO_V2_5_PRO__T09_R02_C03_A03.judgment.json
T10_R01_C01,ok,4776,1026,5802,1,MIMO_V2_5_PRO__T10_R01_C01.judgment.json
T10_R01_C01_A01,ok,7306,1529,8835,1,MIMO_V2_5_PRO__T10_R01_C01_A01.judgment.json
T10_R01_C01_A02,ok,5314,1454,6768,1,MIMO_V2_5_PRO__T10_R01_C01_A02.judgment.json
T10_R01_C01_A03,ok,8416,1158,9574,1,MIMO_V2_5_PRO__T10_R01_C01_A03.judgment.json
T10_R01_C02,ok,10497,1123,11620,1,MIMO_V2_5_PRO__T10_R01_C02.judgment.json
T10_R01_C02_A01,ok,11092,3377,14469,1,MIMO_V2_5_PRO__T10_R01_C02_A01.judgment.json
T10_R01_C02_A02,ok,13796,1555,15351,1,MIMO_V2_5_PRO__T10_R01_C02_A02.judgment.json
T10_R01_C02_A03,ok,8394,3320,11714,1,MIMO_V2_5_PRO__T10_R01_C02_A03.judgment.json
T10_R01_C03,ok,8282,1661,9943,1,MIMO_V2_5_PRO__T10_R01_C03.judgment.json
T10_R01_C03_A01,ok,9226,2874,12100,1,MIMO_V2_5_PRO__T10_R01_C03_A01.judgment.json
T10_R01_C03_A02,ok,8155,1256,9411,1,MIMO_V2_5_PRO__T10_R01_C03_A02.judgment.json
T10_R01_C03_A03,ok,6263,1597,7860,1,MIMO_V2_5_PRO__T10_R01_C03_A03.judgment.json
T10_R02_C01,ok,11711,1126,12837,1,MIMO_V2_5_PRO__T10_R02_C01.judgment.json
T10_R02_C01_A01,ok,23673,2184,25857,1,MIMO_V2_5_PRO__T10_R02_C01_A01.judgment.json
T10_R02_C01_A02,ok,12376,766,13142,1,MIMO_V2_5_PRO__T10_R02_C01_A02.judgment.json
T10_R02_C01_A03,ok,12090,1177,13267,1,MIMO_V2_5_PRO__T10_R02_C01_A03.judgment.json
T10_R02_C02,ok,19835,2045,21880,1,MIMO_V2_5_PRO__T10_R02_C02.judgment.json
T10_R02_C02_A01,ok,19600,1871,21471,1,MIMO_V2_5_PRO__T10_R02_C02_A01.judgment.json
T10_R02_C02_A02,ok,44630,1141,45771,1,MIMO_V2_5_PRO__T10_R02_C02_A02.judgment.json
T10_R02_C02_A03,ok,21908,1598,23506,1,MIMO_V2_5_PRO__T10_R02_C02_A03.judgment.json
T10_R02_C03,ok,41996,1504,43500,1,MIMO_V2_5_PRO__T10_R02_C03.judgment.json
T10_R02_C03_A01,ok,7754,1537,9291,1,MIMO_V2_5_PRO__T10_R02_C03_A01.judgment.json
T10_R02_C03_A02,ok,31679,1767,33446,1,MIMO_V2_5_PRO__T10_R02_C03_A02.judgment.json
T10_R02_C03_A03,ok,28058,2755,30813,1,MIMO_V2_5_PRO__T10_R02_C03_A03.judgment.json
T11_R01_C01,ok,5195,1492,6687,1,MIMO_V2_5_PRO__T11_R01_C01.judgment.json
T11_R01_C01_A01,ok,7001,767,7768,1,MIMO_V2_5_PRO__T11_R01_C01_A01.judgment.json
T11_R01_C01_A02,ok,6537,774,7311,1,MIMO_V2_5_PRO__T11_R01_C01_A02.judgment.json
T11_R01_C01_A03,ok,11173,4010,15183,1,MIMO_V2_5_PRO__T11_R01_C01_A03.judgment.json
T11_R01_C02,ok,5940,1461,7401,1,MIMO_V2_5_PRO__T11_R01_C02.judgment.json
T11_R01_C02_A01,ok,6952,1656,8608,1,MIMO_V2_5_PRO__T11_R01_C02_A01.judgment.json
T11_R01_C02_A02,ok,7265,3591,10856,1,MIMO_V2_5_PRO__T11_R01_C02_A02.judgment.json
