task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T05_R01_C03_A03,ok,5194,1176,6370,1,DEEPSEEK_V4_PRO__T05_R01_C03_A03.judgment.json
T05_R02_C01,ok,27849,1299,29148,1,DEEPSEEK_V4_PRO__T05_R02_C01.judgment.json
T05_R02_C01_A01,ok,33332,2151,35483,1,DEEPSEEK_V4_PRO__T05_R02_C01_A01.judgment.json
T05_R02_C01_A02,ok,13181,1073,14254,1,DEEPSEEK_V4_PRO__T05_R02_C01_A02.judgment.json
T05_R02_C01_A03,ok,20316,1327,21643,1,DEEPSEEK_V4_PRO__T05_R02_C01_A03.judgment.json
T05_R02_C02,ok,3564,602,4166,1,DEEPSEEK_V4_PRO__T05_R02_C02.judgment.json
T05_R02_C02_A01,ok,4372,713,5085,1,DEEPSEEK_V4_PRO__T05_R02_C02_A01.judgment.json
T05_R02_C02_A02,ok,4395,1056,5451,1,DEEPSEEK_V4_PRO__T05_R02_C02_A02.judgment.json
T05_R02_C02_A03,ok,3762,1243,5005,1,DEEPSEEK_V4_PRO__T05_R02_C02_A03.judgment.json
T05_R02_C03,ok,5134,352,5486,1,DEEPSEEK_V4_PRO__T05_R02_C03.judgment.json
T05_R02_C03_A01,ok,5966,1249,7215,1,DEEPSEEK_V4_PRO__T05_R02_C03_A01.judgment.json
T05_R02_C03_A02,ok,6127,715,6842,1,DEEPSEEK_V4_PRO__T05_R02_C03_A02.judgment.json
T05_R02_C03_A03,ok,9149,664,9813,1,DEEPSEEK_V4_PRO__T05_R02_C03_A03.judgment.json
T06_R01_C01,ok,13373,1153,14526,1,DEEPSEEK_V4_PRO__T06_R01_C01.judgment.json
T06_R01_C01_A01,ok,11218,1617,12835,1,DEEPSEEK_V4_PRO__T06_R01_C01_A01.judgment.json
T06_R01_C01_A02,ok,27520,668,28188,1,DEEPSEEK_V4_PRO__T06_R01_C01_A02.judgment.json
T06_R01_C01_A03,ok,15103,852,15955,1,DEEPSEEK_V4_PRO__T06_R01_C01_A03.judgment.json
T06_R01_C02,ok,25066,857,25923,1,DEEPSEEK_V4_PRO__T06_R01_C02.judgment.json
T06_R01_C02_A01,ok,38265,546,38811,1,DEEPSEEK_V4_PRO__T06_R01_C02_A01.judgment.json
T06_R01_C02_A02,ok,36150,1054,37204,1,DEEPSEEK_V4_PRO__T06_R01_C02_A02.judgment.json
T06_R01_C02_A03,ok,31036,920,31956,1,DEEPSEEK_V4_PRO__T06_R01_C02_A03.judgment.json
T06_R01_C03,ok,24347,1717,26064,1,DEEPSEEK_V4_PRO__T06_R01_C03.judgment.json
T06_R01_C03_A01,ok,13330,941,14271,1,DEEPSEEK_V4_PRO__T06_R01_C03_A01.judgment.json
T06_R01_C03_A02,ok,52966,1560,54526,1,DEEPSEEK_V4_PRO__T06_R01_C03_A02.judgment.json
T06_R01_C03_A03,ok,20387,496,20883,1,DEEPSEEK_V4_PRO__T06_R01_C03_A03.judgment.json
T06_R02_C01,ok,3697,943,4640,1,DEEPSEEK_V4_PRO__T06_R02_C01.judgment.json
T06_R02_C01_A01,ok,3760,1328,5088,1,DEEPSEEK_V4_PRO__T06_R02_C01_A01.judgment.json
T06_R02_C01_A02,ok,3912,561,4473,1,DEEPSEEK_V4_PRO__T06_R02_C01_A02.judgment.json
T06_R02_C01_A03,ok,3889,1014,4903,1,DEEPSEEK_V4_PRO__T06_R02_C01_A03.judgment.json
T06_R02_C02,ok,3045,1091,4136,1,DEEPSEEK_V4_PRO__T06_R02_C02.judgment.json
T06_R02_C02_A01,ok,217291,643,217934,1,DEEPSEEK_V4_PRO__T06_R02_C02_A01.judgment.json
T06_R02_C02_A02,ok,3295,676,3971,1,DEEPSEEK_V4_PRO__T06_R02_C02_A02.judgment.json
T06_R02_C02_A03,ok,3338,1939,5277,1,DEEPSEEK_V4_PRO__T06_R02_C02_A03.judgment.json
T06_R02_C03,ok,31524,571,32095,1,DEEPSEEK_V4_PRO__T06_R02_C03.judgment.json
T06_R02_C03_A01,ok,39777,593,40370,1,DEEPSEEK_V4_PRO__T06_R02_C03_A01.judgment.json
T06_R02_C03_A02,ok,47364,586,47950,1,DEEPSEEK_V4_PRO__T06_R02_C03_A02.judgment.json
T06_R02_C03_A03,ok,32733,1688,34421,1,DEEPSEEK_V4_PRO__T06_R02_C03_A03.judgment.json
T07_R01_C01,ok,31241,824,32065,1,DEEPSEEK_V4_PRO__T07_R01_C01.judgment.json
T07_R01_C01_A01,ok,37439,1321,38760,1,DEEPSEEK_V4_PRO__T07_R01_C01_A01.judgment.json
T07_R01_C01_A02,ok,35273,904,36177,1,DEEPSEEK_V4_PRO__T07_R01_C01_A02.judgment.json
T07_R01_C01_A03,ok,21688,780,22468,1,DEEPSEEK_V4_PRO__T07_R01_C01_A03.judgment.json
T07_R01_C02,ok,15510,767,16277,1,DEEPSEEK_V4_PRO__T07_R01_C02.judgment.json
T07_R01_C02_A01,ok,17640,465,18105,1,DEEPSEEK_V4_PRO__T07_R01_C02_A01.judgment.json
T07_R01_C02_A02,ok,13347,715,14062,1,DEEPSEEK_V4_PRO__T07_R01_C02_A02.judgment.json
T07_R01_C02_A03,ok,15842,762,16604,1,DEEPSEEK_V4_PRO__T07_R01_C02_A03.judgment.json
T07_R01_C03,ok,3779,1428,5207,1,DEEPSEEK_V4_PRO__T07_R01_C03.judgment.json
T07_R01_C03_A01,ok,4573,1042,5615,1,DEEPSEEK_V4_PRO__T07_R01_C03_A01.judgment.json
T07_R01_C03_A02,ok,4536,920,5456,1,DEEPSEEK_V4_PRO__T07_R01_C03_A02.judgment.json
T07_R01_C03_A03,ok,4456,1071,5527,1,DEEPSEEK_V4_PRO__T07_R01_C03_A03.judgment.json
T07_R02_C01,ok,95965,952,96917,1,DEEPSEEK_V4_PRO__T07_R02_C01.judgment.json
T07_R02_C01_A01,ok,101653,924,102577,1,DEEPSEEK_V4_PRO__T07_R02_C01_A01.judgment.json
T07_R02_C01_A02,ok,2531,2145,4676,1,DEEPSEEK_V4_PRO__T07_R02_C01_A02.judgment.json
T07_R02_C01_A03,ok,2957,826,3783,1,DEEPSEEK_V4_PRO__T07_R02_C01_A03.judgment.json
T07_R02_C02,ok,5200,1494,6694,1,DEEPSEEK_V4_PRO__T07_R02_C02.judgment.json
T07_R02_C02_A01,ok,5852,993,6845,1,DEEPSEEK_V4_PRO__T07_R02_C02_A01.judgment.json
T07_R02_C02_A02,ok,3976,1289,5265,1,DEEPSEEK_V4_PRO__T07_R02_C02_A02.judgment.json
T07_R02_C02_A03,ok,5590,679,6269,1,DEEPSEEK_V4_PRO__T07_R02_C02_A03.judgment.json
T07_R02_C03,ok,2478,812,3290,1,DEEPSEEK_V4_PRO__T07_R02_C03.judgment.json
T07_R02_C03_A01,ok,2835,1288,4123,1,DEEPSEEK_V4_PRO__T07_R02_C03_A01.judgment.json
T07_R02_C03_A02,ok,3530,1096,4626,1,DEEPSEEK_V4_PRO__T07_R02_C03_A02.judgment.json
T07_R02_C03_A03,ok,3788,1078,4866,1,DEEPSEEK_V4_PRO__T07_R02_C03_A03.judgment.json
T08_R01_C01,ok,4706,1404,6110,1,DEEPSEEK_V4_PRO__T08_R01_C01.judgment.json
T08_R01_C01_A01,ok,5937,2061,7998,1,DEEPSEEK_V4_PRO__T08_R01_C01_A01.judgment.json
T08_R01_C01_A02,ok,5227,601,5828,1,DEEPSEEK_V4_PRO__T08_R01_C01_A02.judgment.json
T08_R01_C01_A03,ok,5101,816,5917,1,DEEPSEEK_V4_PRO__T08_R01_C01_A03.judgment.json
T08_R01_C02,ok,3821,925,4746,1,DEEPSEEK_V4_PRO__T08_R01_C02.judgment.json
T08_R01_C02_A01,ok,4681,1435,6116,1,DEEPSEEK_V4_PRO__T08_R01_C02_A01.judgment.json
T08_R01_C02_A02,ok,10455,574,11029,1,DEEPSEEK_V4_PRO__T08_R01_C02_A02.judgment.json
T08_R01_C02_A03,ok,4329,974,5303,1,DEEPSEEK_V4_PRO__T08_R01_C02_A03.judgment.json
T08_R01_C03,ok,4614,971,5585,1,DEEPSEEK_V4_PRO__T08_R01_C03.judgment.json
T08_R01_C03_A01,ok,5254,1170,6424,1,DEEPSEEK_V4_PRO__T08_R01_C03_A01.judgment.json
T08_R01_C03_A02,ok,8287,1041,9328,1,DEEPSEEK_V4_PRO__T08_R01_C03_A02.judgment.json
T08_R01_C03_A03,ok,8237,1706,9943,1,DEEPSEEK_V4_PRO__T08_R01_C03_A03.judgment.json
T08_R02_C01,ok,4560,1165,5725,1,DEEPSEEK_V4_PRO__T08_R02_C01.judgment.json
T08_R02_C01_A01,ok,3824,1672,5496,1,DEEPSEEK_V4_PRO__T08_R02_C01_A01.judgment.json
T08_R02_C01_A02,ok,3523,900,4423,1,DEEPSEEK_V4_PRO__T08_R02_C01_A02.judgment.json
T08_R02_C01_A03,ok,3960,813,4773,1,DEEPSEEK_V4_PRO__T08_R02_C01_A03.judgment.json
T08_R02_C02,ok,10350,596,10946,1,DEEPSEEK_V4_PRO__T08_R02_C02.judgment.json
T08_R02_C02_A01,ok,7851,1188,9039,1,DEEPSEEK_V4_PRO__T08_R02_C02_A01.judgment.json
T08_R02_C02_A02,ok,11593,1009,12602,1,DEEPSEEK_V4_PRO__T08_R02_C02_A02.judgment.json
T08_R02_C02_A03,ok,8491,1990,10481,1,DEEPSEEK_V4_PRO__T08_R02_C02_A03.judgment.json
T08_R02_C03,ok,7895,692,8587,1,DEEPSEEK_V4_PRO__T08_R02_C03.judgment.json
T08_R02_C03_A01,ok,10747,911,11658,1,DEEPSEEK_V4_PRO__T08_R02_C03_A01.judgment.json
T08_R02_C03_A02,ok,5984,794,6778,1,DEEPSEEK_V4_PRO__T08_R02_C03_A02.judgment.json
T08_R02_C03_A03,ok,12762,753,13515,1,DEEPSEEK_V4_PRO__T08_R02_C03_A03.judgment.json
T09_R01_C01,ok,7126,1367,8493,1,DEEPSEEK_V4_PRO__T09_R01_C01.judgment.json
T09_R01_C01_A01,ok,8849,2436,11285,1,DEEPSEEK_V4_PRO__T09_R01_C01_A01.judgment.json
T09_R01_C01_A02,ok,8883,835,9718,1,DEEPSEEK_V4_PRO__T09_R01_C01_A02.judgment.json
T09_R01_C01_A03,ok,8102,684,8786,1,DEEPSEEK_V4_PRO__T09_R01_C01_A03.judgment.json
T09_R01_C02,ok,9312,1350,10662,1,DEEPSEEK_V4_PRO__T09_R01_C02.judgment.json
T09_R01_C02_A01,ok,12066,1162,13228,1,DEEPSEEK_V4_PRO__T09_R01_C02_A01.judgment.json
T09_R01_C02_A02,ok,10519,623,11142,1,DEEPSEEK_V4_PRO__T09_R01_C02_A02.judgment.json
T09_R01_C02_A03,ok,8453,1367,9820,1,DEEPSEEK_V4_PRO__T09_R01_C02_A03.judgment.json
T09_R01_C03,ok,6412,711,7123,1,DEEPSEEK_V4_PRO__T09_R01_C03.judgment.json
T09_R01_C03_A01,ok,8352,2224,10576,1,DEEPSEEK_V4_PRO__T09_R01_C03_A01.judgment.json
T09_R01_C03_A02,ok,8327,1091,9418,1,DEEPSEEK_V4_PRO__T09_R01_C03_A02.judgment.json
T09_R01_C03_A03,ok,8120,1131,9251,1,DEEPSEEK_V4_PRO__T09_R01_C03_A03.judgment.json
T09_R02_C01,ok,6929,972,7901,1,DEEPSEEK_V4_PRO__T09_R02_C01.judgment.json
T09_R02_C01_A01,ok,8650,1572,10222,1,DEEPSEEK_V4_PRO__T09_R02_C01_A01.judgment.json
T09_R02_C01_A02,ok,4029,717,4746,1,DEEPSEEK_V4_PRO__T09_R02_C01_A02.judgment.json
T09_R02_C01_A03,ok,4245,1126,5371,1,DEEPSEEK_V4_PRO__T09_R02_C01_A03.judgment.json
T09_R02_C02,ok,33762,1125,34887,1,DEEPSEEK_V4_PRO__T09_R02_C02.judgment.json
T09_R02_C02_A01,ok,37444,3516,40960,1,DEEPSEEK_V4_PRO__T09_R02_C02_A01.judgment.json
T09_R02_C02_A02,ok,41372,1533,42905,1,DEEPSEEK_V4_PRO__T09_R02_C02_A02.judgment.json
T09_R02_C02_A03,ok,17699,1277,18976,1,DEEPSEEK_V4_PRO__T09_R02_C02_A03.judgment.json
T09_R02_C03,ok,30925,1618,32543,1,DEEPSEEK_V4_PRO__T09_R02_C03.judgment.json
T09_R02_C03_A01,ok,23229,1797,25026,1,DEEPSEEK_V4_PRO__T09_R02_C03_A01.judgment.json
T09_R02_C03_A02,ok,24648,1012,25660,1,DEEPSEEK_V4_PRO__T09_R02_C03_A02.judgment.json
T09_R02_C03_A03,ok,25977,1316,27293,1,DEEPSEEK_V4_PRO__T09_R02_C03_A03.judgment.json
T10_R01_C01,ok,6682,747,7429,1,DEEPSEEK_V4_PRO__T10_R01_C01.judgment.json
T10_R01_C01_A01,ok,9033,1148,10181,1,DEEPSEEK_V4_PRO__T10_R01_C01_A01.judgment.json
T10_R01_C01_A02,ok,5010,876,5886,1,DEEPSEEK_V4_PRO__T10_R01_C01_A02.judgment.json
T10_R01_C01_A03,ok,9586,630,10216,1,DEEPSEEK_V4_PRO__T10_R01_C01_A03.judgment.json
T10_R01_C02,ok,13931,1449,15380,1,DEEPSEEK_V4_PRO__T10_R01_C02.judgment.json
T10_R01_C02_A01,ok,10487,1640,12127,1,DEEPSEEK_V4_PRO__T10_R01_C02_A01.judgment.json
T10_R01_C02_A02,ok,11755,1196,12951,1,DEEPSEEK_V4_PRO__T10_R01_C02_A02.judgment.json
T10_R01_C02_A03,ok,13655,1528,15183,1,DEEPSEEK_V4_PRO__T10_R01_C02_A03.judgment.json
T10_R01_C03,ok,9896,562,10458,1,DEEPSEEK_V4_PRO__T10_R01_C03.judgment.json
T10_R01_C03_A01,ok,9679,1577,11256,1,DEEPSEEK_V4_PRO__T10_R01_C03_A01.judgment.json
T10_R01_C03_A02,ok,15296,1302,16598,1,DEEPSEEK_V4_PRO__T10_R01_C03_A02.judgment.json
T10_R01_C03_A03,ok,6803,921,7724,1,DEEPSEEK_V4_PRO__T10_R01_C03_A03.judgment.json
T10_R02_C01,ok,5123,878,6001,1,DEEPSEEK_V4_PRO__T10_R02_C01.judgment.json
T10_R02_C01_A01,ok,14100,2113,16213,1,DEEPSEEK_V4_PRO__T10_R02_C01_A01.judgment.json
T10_R02_C01_A02,ok,9442,545,9987,1,DEEPSEEK_V4_PRO__T10_R02_C01_A02.judgment.json
T10_R02_C01_A03,ok,13393,801,14194,1,DEEPSEEK_V4_PRO__T10_R02_C01_A03.judgment.json
T10_R02_C02,ok,23161,2615,25776,1,DEEPSEEK_V4_PRO__T10_R02_C02.judgment.json
T10_R02_C02_A01,ok,33954,2261,36215,1,DEEPSEEK_V4_PRO__T10_R02_C02_A01.judgment.json
T10_R02_C02_A02,ok,35205,1852,37057,1,DEEPSEEK_V4_PRO__T10_R02_C02_A02.judgment.json
T10_R02_C02_A03,ok,42492,1216,43708,1,DEEPSEEK_V4_PRO__T10_R02_C02_A03.judgment.json
T10_R02_C03,ok,31122,823,31945,1,DEEPSEEK_V4_PRO__T10_R02_C03.judgment.json
T10_R02_C03_A01,ok,5866,1092,6958,1,DEEPSEEK_V4_PRO__T10_R02_C03_A01.judgment.json
T10_R02_C03_A02,ok,33174,3710,36884,1,DEEPSEEK_V4_PRO__T10_R02_C03_A02.judgment.json
T10_R02_C03_A03,ok,33118,1303,34421,1,DEEPSEEK_V4_PRO__T10_R02_C03_A03.judgment.json
