task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T02_R01_C02_A03,ok,21934,1849,23783,1,MIMO_V2_5_PRO__T02_R01_C02_A03.judgment.json
T02_R01_C03,ok,12161,815,12976,1,MIMO_V2_5_PRO__T02_R01_C03.judgment.json
T02_R01_C03_A01,ok,12322,613,12935,1,MIMO_V2_5_PRO__T02_R01_C03_A01.judgment.json
T02_R01_C03_A02,ok,13225,1057,14282,1,MIMO_V2_5_PRO__T02_R01_C03_A02.judgment.json
T02_R01_C03_A03,ok,11856,1067,12923,1,MIMO_V2_5_PRO__T02_R01_C03_A03.judgment.json
T02_R02_C01,ok,10175,1181,11356,1,MIMO_V2_5_PRO__T02_R02_C01.judgment.json
T02_R02_C01_A01,ok,7697,1130,8827,1,MIMO_V2_5_PRO__T02_R02_C01_A01.judgment.json
T02_R02_C01_A02,ok,8159,856,9015,1,MIMO_V2_5_PRO__T02_R02_C01_A02.judgment.json
T02_R02_C01_A03,ok,11078,2352,13430,1,MIMO_V2_5_PRO__T02_R02_C01_A03.judgment.json
T02_R02_C02,ok,14173,918,15091,1,MIMO_V2_5_PRO__T02_R02_C02.judgment.json
T02_R02_C02_A01,ok,8220,1384,9604,1,MIMO_V2_5_PRO__T02_R02_C02_A01.judgment.json
T02_R02_C02_A02,ok,12620,1248,13868,1,MIMO_V2_5_PRO__T02_R02_C02_A02.judgment.json
T02_R02_C02_A03,ok,12890,1137,14027,1,MIMO_V2_5_PRO__T02_R02_C02_A03.judgment.json
T02_R02_C03,ok,7759,1023,8782,1,MIMO_V2_5_PRO__T02_R02_C03.judgment.json
T02_R02_C03_A01,ok,7273,1194,8467,1,MIMO_V2_5_PRO__T02_R02_C03_A01.judgment.json
T02_R02_C03_A02,ok,7582,864,8446,1,MIMO_V2_5_PRO__T02_R02_C03_A02.judgment.json
T02_R02_C03_A03,ok,12962,735,13697,1,MIMO_V2_5_PRO__T02_R02_C03_A03.judgment.json
T03_R01_C01,ok,15751,953,16704,1,MIMO_V2_5_PRO__T03_R01_C01.judgment.json
T03_R01_C01_A01,ok,12329,994,13323,1,MIMO_V2_5_PRO__T03_R01_C01_A01.judgment.json
T03_R01_C01_A02,ok,18677,602,19279,1,MIMO_V2_5_PRO__T03_R01_C01_A02.judgment.json
T03_R01_C01_A03,ok,16895,484,17379,1,MIMO_V2_5_PRO__T03_R01_C01_A03.judgment.json
T03_R01_C02,ok,29304,1156,30460,1,MIMO_V2_5_PRO__T03_R01_C02.judgment.json
T03_R01_C02_A01,ok,54465,1117,55582,1,MIMO_V2_5_PRO__T03_R01_C02_A01.judgment.json
T03_R01_C02_A02,ok,47568,1198,48766,1,MIMO_V2_5_PRO__T03_R01_C02_A02.judgment.json
T03_R01_C02_A03,ok,26554,872,27426,1,MIMO_V2_5_PRO__T03_R01_C02_A03.judgment.json
T03_R01_C03,ok,17695,573,18268,1,MIMO_V2_5_PRO__T03_R01_C03.judgment.json
T03_R01_C03_A01,ok,15849,811,16660,1,MIMO_V2_5_PRO__T03_R01_C03_A01.judgment.json
T03_R01_C03_A02,ok,15306,730,16036,1,MIMO_V2_5_PRO__T03_R01_C03_A02.judgment.json
T03_R01_C03_A03,ok,16050,1065,17115,1,MIMO_V2_5_PRO__T03_R01_C03_A03.judgment.json
T03_R02_C01,ok,18531,446,18977,1,MIMO_V2_5_PRO__T03_R02_C01.judgment.json
T03_R02_C01_A01,ok,13645,1022,14667,1,MIMO_V2_5_PRO__T03_R02_C01_A01.judgment.json
T03_R02_C01_A02,ok,11808,1167,12975,1,MIMO_V2_5_PRO__T03_R02_C01_A02.judgment.json
T03_R02_C01_A03,ok,11381,697,12078,1,MIMO_V2_5_PRO__T03_R02_C01_A03.judgment.json
T03_R02_C02,ok,15704,844,16548,1,MIMO_V2_5_PRO__T03_R02_C02.judgment.json
T03_R02_C02_A01,ok,11808,945,12753,1,MIMO_V2_5_PRO__T03_R02_C02_A01.judgment.json
T03_R02_C02_A02,ok,12023,1077,13100,1,MIMO_V2_5_PRO__T03_R02_C02_A02.judgment.json
T03_R02_C02_A03,ok,11939,1272,13211,1,MIMO_V2_5_PRO__T03_R02_C02_A03.judgment.json
T03_R02_C03,ok,12196,806,13002,1,MIMO_V2_5_PRO__T03_R02_C03.judgment.json
T03_R02_C03_A01,ok,11140,1052,12192,1,MIMO_V2_5_PRO__T03_R02_C03_A01.judgment.json
T03_R02_C03_A02,ok,19343,843,20186,1,MIMO_V2_5_PRO__T03_R02_C03_A02.judgment.json
T03_R02_C03_A03,ok,8512,745,9257,1,MIMO_V2_5_PRO__T03_R02_C03_A03.judgment.json
T04_R01_C01,ok,5564,1385,6949,1,MIMO_V2_5_PRO__T04_R01_C01.judgment.json
T04_R01_C01_A01,ok,10485,1422,11907,1,MIMO_V2_5_PRO__T04_R01_C01_A01.judgment.json
T04_R01_C01_A02,ok,11577,994,12571,1,MIMO_V2_5_PRO__T04_R01_C01_A02.judgment.json
T04_R01_C01_A03,ok,8839,951,9790,1,MIMO_V2_5_PRO__T04_R01_C01_A03.judgment.json
T04_R01_C02,ok,14204,1134,15338,1,MIMO_V2_5_PRO__T04_R01_C02.judgment.json
T04_R01_C02_A01,ok,10603,917,11520,1,MIMO_V2_5_PRO__T04_R01_C02_A01.judgment.json
T04_R01_C02_A02,ok,8648,1529,10177,1,MIMO_V2_5_PRO__T04_R01_C02_A02.judgment.json
T04_R01_C02_A03,ok,12811,568,13379,1,MIMO_V2_5_PRO__T04_R01_C02_A03.judgment.json
T04_R01_C03,ok,9655,1025,10680,1,MIMO_V2_5_PRO__T04_R01_C03.judgment.json
T04_R01_C03_A01,ok,4209,859,5068,1,MIMO_V2_5_PRO__T04_R01_C03_A01.judgment.json
T04_R01_C03_A02,ok,5616,920,6536,1,MIMO_V2_5_PRO__T04_R01_C03_A02.judgment.json
T04_R01_C03_A03,ok,4254,978,5232,1,MIMO_V2_5_PRO__T04_R01_C03_A03.judgment.json
T04_R02_C01,ok,7795,970,8765,1,MIMO_V2_5_PRO__T04_R02_C01.judgment.json
T04_R02_C01_A01,ok,7582,857,8439,1,MIMO_V2_5_PRO__T04_R02_C01_A01.judgment.json
T04_R02_C01_A02,ok,6554,899,7453,1,MIMO_V2_5_PRO__T04_R02_C01_A02.judgment.json
T04_R02_C01_A03,ok,10258,569,10827,1,MIMO_V2_5_PRO__T04_R02_C01_A03.judgment.json
T04_R02_C02,ok,13524,372,13896,1,MIMO_V2_5_PRO__T04_R02_C02.judgment.json
T04_R02_C02_A01,ok,13336,788,14124,1,MIMO_V2_5_PRO__T04_R02_C02_A01.judgment.json
T04_R02_C02_A02,ok,16769,2110,18879,1,MIMO_V2_5_PRO__T04_R02_C02_A02.judgment.json
T04_R02_C02_A03,ok,11363,1182,12545,1,MIMO_V2_5_PRO__T04_R02_C02_A03.judgment.json
T04_R02_C03,ok,8899,1251,10150,1,MIMO_V2_5_PRO__T04_R02_C03.judgment.json
T04_R02_C03_A01,ok,10932,1511,12443,1,MIMO_V2_5_PRO__T04_R02_C03_A01.judgment.json
T04_R02_C03_A02,ok,7127,1074,8201,1,MIMO_V2_5_PRO__T04_R02_C03_A02.judgment.json
T04_R02_C03_A03,ok,4798,1673,6471,1,MIMO_V2_5_PRO__T04_R02_C03_A03.judgment.json
T05_R01_C01,ok,24373,1014,25387,1,MIMO_V2_5_PRO__T05_R01_C01.judgment.json
T05_R01_C01_A01,ok,23048,1347,24395,1,MIMO_V2_5_PRO__T05_R01_C01_A01.judgment.json
T05_R01_C01_A02,ok,25249,1071,26320,1,MIMO_V2_5_PRO__T05_R01_C01_A02.judgment.json
T05_R01_C01_A03,ok,24346,1018,25364,1,MIMO_V2_5_PRO__T05_R01_C01_A03.judgment.json
T05_R01_C02,ok,33651,567,34218,1,MIMO_V2_5_PRO__T05_R01_C02.judgment.json
T05_R01_C02_A01,ok,32849,1051,33900,1,MIMO_V2_5_PRO__T05_R01_C02_A01.judgment.json
T05_R01_C02_A02,ok,22053,794,22847,1,MIMO_V2_5_PRO__T05_R01_C02_A02.judgment.json
T05_R01_C02_A03,ok,48954,848,49802,1,MIMO_V2_5_PRO__T05_R01_C02_A03.judgment.json
T05_R01_C03,ok,5084,1209,6293,1,MIMO_V2_5_PRO__T05_R01_C03.judgment.json
T05_R01_C03_A01,ok,5536,1017,6553,1,MIMO_V2_5_PRO__T05_R01_C03_A01.judgment.json
T05_R01_C03_A02,ok,5901,800,6701,1,MIMO_V2_5_PRO__T05_R01_C03_A02.judgment.json
T05_R01_C03_A03,ok,5414,1142,6556,1,MIMO_V2_5_PRO__T05_R01_C03_A03.judgment.json
T05_R02_C01,ok,3288,1391,4679,1,MIMO_V2_5_PRO__T05_R02_C01.judgment.json
T05_R02_C01_A01,ok,6471,1332,7803,1,MIMO_V2_5_PRO__T05_R02_C01_A01.judgment.json
T05_R02_C01_A02,ok,32389,752,33141,1,MIMO_V2_5_PRO__T05_R02_C01_A02.judgment.json
T05_R02_C01_A03,ok,8678,732,9410,1,MIMO_V2_5_PRO__T05_R02_C01_A03.judgment.json
T05_R02_C02,ok,3235,1064,4299,1,MIMO_V2_5_PRO__T05_R02_C02.judgment.json
T05_R02_C02_A01,ok,3431,1204,4635,1,MIMO_V2_5_PRO__T05_R02_C02_A01.judgment.json
T05_R02_C02_A02,ok,4537,822,5359,1,MIMO_V2_5_PRO__T05_R02_C02_A02.judgment.json
T05_R02_C02_A03,ok,2878,2287,5165,1,MIMO_V2_5_PRO__T05_R02_C02_A03.judgment.json
T05_R02_C03,ok,9733,652,10385,1,MIMO_V2_5_PRO__T05_R02_C03.judgment.json
T05_R02_C03_A01,ok,14743,1071,15814,1,MIMO_V2_5_PRO__T05_R02_C03_A01.judgment.json
T05_R02_C03_A02,ok,9921,682,10603,1,MIMO_V2_5_PRO__T05_R02_C03_A02.judgment.json
T05_R02_C03_A03,ok,7429,711,8140,1,MIMO_V2_5_PRO__T05_R02_C03_A03.judgment.json
T06_R01_C01,ok,9478,1314,10792,1,MIMO_V2_5_PRO__T06_R01_C01.judgment.json
T06_R01_C01_A01,ok,12713,1698,14411,1,MIMO_V2_5_PRO__T06_R01_C01_A01.judgment.json
T06_R01_C01_A02,ok,5992,1273,7265,1,MIMO_V2_5_PRO__T06_R01_C01_A02.judgment.json
T06_R01_C01_A03,ok,13587,1016,14603,1,MIMO_V2_5_PRO__T06_R01_C01_A03.judgment.json
T06_R01_C02,ok,28481,757,29238,1,MIMO_V2_5_PRO__T06_R01_C02.judgment.json
T06_R01_C02_A01,ok,35291,936,36227,1,MIMO_V2_5_PRO__T06_R01_C02_A01.judgment.json
T06_R01_C02_A02,ok,20683,614,21297,1,MIMO_V2_5_PRO__T06_R01_C02_A02.judgment.json
T06_R01_C02_A03,ok,33702,959,34661,1,MIMO_V2_5_PRO__T06_R01_C02_A03.judgment.json
T06_R01_C03,ok,10386,837,11223,1,MIMO_V2_5_PRO__T06_R01_C03.judgment.json
T06_R01_C03_A01,ok,8456,1987,10443,1,MIMO_V2_5_PRO__T06_R01_C03_A01.judgment.json
T06_R01_C03_A02,ok,12908,770,13678,1,MIMO_V2_5_PRO__T06_R01_C03_A02.judgment.json
T06_R01_C03_A03,ok,10376,1720,12096,1,MIMO_V2_5_PRO__T06_R01_C03_A03.judgment.json
T06_R02_C01,ok,3599,808,4407,1,MIMO_V2_5_PRO__T06_R02_C01.judgment.json
T06_R02_C01_A01,ok,3940,1221,5161,1,MIMO_V2_5_PRO__T06_R02_C01_A01.judgment.json
T06_R02_C01_A02,ok,3646,1337,4983,1,MIMO_V2_5_PRO__T06_R02_C01_A02.judgment.json
T06_R02_C01_A03,ok,3768,1294,5062,1,MIMO_V2_5_PRO__T06_R02_C01_A03.judgment.json
T06_R02_C02,ok,8897,998,9895,1,MIMO_V2_5_PRO__T06_R02_C02.judgment.json
T06_R02_C02_A01,ok,4057,1469,5526,1,MIMO_V2_5_PRO__T06_R02_C02_A01.judgment.json
T06_R02_C02_A02,ok,6214,1717,7931,1,MIMO_V2_5_PRO__T06_R02_C02_A02.judgment.json
T06_R02_C02_A03,ok,6830,641,7471,1,MIMO_V2_5_PRO__T06_R02_C02_A03.judgment.json
T06_R02_C03,ok,7900,787,8687,1,MIMO_V2_5_PRO__T06_R02_C03.judgment.json
T06_R02_C03_A01,ok,5647,1003,6650,1,MIMO_V2_5_PRO__T06_R02_C03_A01.judgment.json
T06_R02_C03_A02,ok,9122,810,9932,1,MIMO_V2_5_PRO__T06_R02_C03_A02.judgment.json
T06_R02_C03_A03,ok,17909,757,18666,1,MIMO_V2_5_PRO__T06_R02_C03_A03.judgment.json
T07_R01_C01,ok,6823,1101,7924,1,MIMO_V2_5_PRO__T07_R01_C01.judgment.json
T07_R01_C01_A01,ok,9964,645,10609,1,MIMO_V2_5_PRO__T07_R01_C01_A01.judgment.json
T07_R01_C01_A02,ok,10115,934,11049,1,MIMO_V2_5_PRO__T07_R01_C01_A02.judgment.json
T07_R01_C01_A03,ok,12896,998,13894,1,MIMO_V2_5_PRO__T07_R01_C01_A03.judgment.json
T07_R01_C02,ok,13558,590,14148,1,MIMO_V2_5_PRO__T07_R01_C02.judgment.json
T07_R01_C02_A01,ok,16207,481,16688,1,MIMO_V2_5_PRO__T07_R01_C02_A01.judgment.json
T07_R01_C02_A02,ok,10649,787,11436,1,MIMO_V2_5_PRO__T07_R01_C02_A02.judgment.json
T07_R01_C02_A03,ok,11084,818,11902,1,MIMO_V2_5_PRO__T07_R01_C02_A03.judgment.json
T07_R01_C03,ok,4263,655,4918,1,MIMO_V2_5_PRO__T07_R01_C03.judgment.json
T07_R01_C03_A01,ok,6338,503,6841,1,MIMO_V2_5_PRO__T07_R01_C03_A01.judgment.json
T07_R01_C03_A02,ok,4286,1069,5355,1,MIMO_V2_5_PRO__T07_R01_C03_A02.judgment.json
T07_R01_C03_A03,ok,5147,1279,6426,1,MIMO_V2_5_PRO__T07_R01_C03_A03.judgment.json
T07_R02_C01,ok,6870,1573,8443,1,MIMO_V2_5_PRO__T07_R02_C01.judgment.json
T07_R02_C01_A01,ok,3006,2003,5009,1,MIMO_V2_5_PRO__T07_R02_C01_A01.judgment.json
T07_R02_C01_A02,ok,5045,1324,6369,1,MIMO_V2_5_PRO__T07_R02_C01_A02.judgment.json
T07_R02_C01_A03,ok,4980,1067,6047,1,MIMO_V2_5_PRO__T07_R02_C01_A03.judgment.json
T07_R02_C02,ok,4343,1264,5607,1,MIMO_V2_5_PRO__T07_R02_C02.judgment.json
T07_R02_C02_A01,ok,5913,958,6871,1,MIMO_V2_5_PRO__T07_R02_C02_A01.judgment.json
T07_R02_C02_A02,ok,5983,489,6472,1,MIMO_V2_5_PRO__T07_R02_C02_A02.judgment.json
T07_R02_C02_A03,ok,5275,564,5839,1,MIMO_V2_5_PRO__T07_R02_C02_A03.judgment.json
T07_R02_C03,ok,2348,1175,3523,1,MIMO_V2_5_PRO__T07_R02_C03.judgment.json
T07_R02_C03_A01,ok,2908,1353,4261,1,MIMO_V2_5_PRO__T07_R02_C03_A01.judgment.json
T07_R02_C03_A02,ok,3156,1131,4287,1,MIMO_V2_5_PRO__T07_R02_C03_A02.judgment.json
T07_R02_C03_A03,ok,2582,943,3525,1,MIMO_V2_5_PRO__T07_R02_C03_A03.judgment.json
T08_R01_C01,ok,10699,674,11373,1,MIMO_V2_5_PRO__T08_R01_C01.judgment.json
T08_R01_C01_A01,ok,20112,699,20811,1,MIMO_V2_5_PRO__T08_R01_C01_A01.judgment.json
T08_R01_C01_A02,ok,5237,1063,6300,1,MIMO_V2_5_PRO__T08_R01_C01_A02.judgment.json
T08_R01_C01_A03,ok,5275,682,5957,1,MIMO_V2_5_PRO__T08_R01_C01_A03.judgment.json
T08_R01_C02,ok,9330,920,10250,1,MIMO_V2_5_PRO__T08_R01_C02.judgment.json
T08_R01_C02_A01,ok,19181,2058,21239,1,MIMO_V2_5_PRO__T08_R01_C02_A01.judgment.json
T08_R01_C02_A02,ok,10993,1199,12192,1,MIMO_V2_5_PRO__T08_R01_C02_A02.judgment.json
T08_R01_C02_A03,ok,18441,919,19360,1,MIMO_V2_5_PRO__T08_R01_C02_A03.judgment.json
T08_R01_C03,ok,4564,1028,5592,1,MIMO_V2_5_PRO__T08_R01_C03.judgment.json
T08_R01_C03_A01,ok,5112,998,6110,1,MIMO_V2_5_PRO__T08_R01_C03_A01.judgment.json
T08_R01_C03_A02,ok,6325,676,7001,1,MIMO_V2_5_PRO__T08_R01_C03_A02.judgment.json
T08_R01_C03_A03,ok,5091,908,5999,1,MIMO_V2_5_PRO__T08_R01_C03_A03.judgment.json
T08_R02_C01,ok,3164,891,4055,1,MIMO_V2_5_PRO__T08_R02_C01.judgment.json
T08_R02_C01_A01,ok,5049,603,5652,1,MIMO_V2_5_PRO__T08_R02_C01_A01.judgment.json
T08_R02_C01_A02,ok,3377,861,4238,1,MIMO_V2_5_PRO__T08_R02_C01_A02.judgment.json
T08_R02_C01_A03,ok,3620,1311,4931,1,MIMO_V2_5_PRO__T08_R02_C01_A03.judgment.json
T08_R02_C02,ok,3970,1162,5132,1,MIMO_V2_5_PRO__T08_R02_C02.judgment.json
T08_R02_C02_A01,ok,4546,942,5488,1,MIMO_V2_5_PRO__T08_R02_C02_A01.judgment.json
T08_R02_C02_A02,ok,10120,1903,12023,1,MIMO_V2_5_PRO__T08_R02_C02_A02.judgment.json
T08_R02_C02_A03,ok,6735,1175,7910,1,MIMO_V2_5_PRO__T08_R02_C02_A03.judgment.json
T08_R02_C03,ok,6615,1088,7703,1,MIMO_V2_5_PRO__T08_R02_C03.judgment.json
T08_R02_C03_A01,ok,5293,515,5808,1,MIMO_V2_5_PRO__T08_R02_C03_A01.judgment.json
T08_R02_C03_A02,ok,5067,773,5840,1,MIMO_V2_5_PRO__T08_R02_C03_A02.judgment.json
T08_R02_C03_A03,ok,5063,1383,6446,1,MIMO_V2_5_PRO__T08_R02_C03_A03.judgment.json
T09_R01_C01,ok,5562,1281,6843,1,MIMO_V2_5_PRO__T09_R01_C01.judgment.json
T09_R01_C01_A01,ok,7294,1789,9083,1,MIMO_V2_5_PRO__T09_R01_C01_A01.judgment.json
T09_R01_C01_A02,ok,7936,569,8505,1,MIMO_V2_5_PRO__T09_R01_C01_A02.judgment.json
T09_R01_C01_A03,ok,5372,1006,6378,1,MIMO_V2_5_PRO__T09_R01_C01_A03.judgment.json
T09_R01_C02,ok,5857,798,6655,1,MIMO_V2_5_PRO__T09_R01_C02.judgment.json
T09_R01_C02_A01,ok,9136,700,9836,1,MIMO_V2_5_PRO__T09_R01_C02_A01.judgment.json
T09_R01_C02_A02,ok,8782,1264,10046,1,MIMO_V2_5_PRO__T09_R01_C02_A02.judgment.json
T09_R01_C02_A03,ok,7971,923,8894,1,MIMO_V2_5_PRO__T09_R01_C02_A03.judgment.json
T09_R01_C03,ok,4367,1297,5664,1,MIMO_V2_5_PRO__T09_R01_C03.judgment.json
T09_R01_C03_A01,ok,6735,930,7665,1,MIMO_V2_5_PRO__T09_R01_C03_A01.judgment.json
T09_R01_C03_A02,ok,7965,1324,9289,1,MIMO_V2_5_PRO__T09_R01_C03_A02.judgment.json
T09_R01_C03_A03,ok,9481,1518,10999,1,MIMO_V2_5_PRO__T09_R01_C03_A03.judgment.json
T09_R02_C01,ok,9390,602,9992,1,MIMO_V2_5_PRO__T09_R02_C01.judgment.json
T09_R02_C01_A01,ok,8364,1147,9511,1,MIMO_V2_5_PRO__T09_R02_C01_A01.judgment.json
T09_R02_C01_A02,ok,8905,666,9571,1,MIMO_V2_5_PRO__T09_R02_C01_A02.judgment.json
T09_R02_C01_A03,ok,8949,866,9815,1,MIMO_V2_5_PRO__T09_R02_C01_A03.judgment.json
T09_R02_C02,ok,12474,1034,13508,1,MIMO_V2_5_PRO__T09_R02_C02.judgment.json
T09_R02_C02_A01,ok,36042,1368,37410,1,MIMO_V2_5_PRO__T09_R02_C02_A01.judgment.json
T09_R02_C02_A02,ok,7462,1224,8686,1,MIMO_V2_5_PRO__T09_R02_C02_A02.judgment.json
T09_R02_C02_A03,ok,16500,861,17361,1,MIMO_V2_5_PRO__T09_R02_C02_A03.judgment.json
T09_R02_C03,ok,31867,985,32852,1,MIMO_V2_5_PRO__T09_R02_C03.judgment.json
T09_R02_C03_A01,ok,3466,1373,4839,1,MIMO_V2_5_PRO__T09_R02_C03_A01.judgment.json
T09_R02_C03_A02,ok,25695,1296,26991,1,MIMO_V2_5_PRO__T09_R02_C03_A02.judgment.json
T09_R02_C03_A03,ok,19364,1835,21199,1,MIMO_V2_5_PRO__T09_R02_C03_A03.judgment.json
T10_R01_C01,ok,5072,1022,6094,1,MIMO_V2_5_PRO__T10_R01_C01.judgment.json
T10_R01_C01_A01,ok,7976,2203,10179,1,MIMO_V2_5_PRO__T10_R01_C01_A01.judgment.json
T10_R01_C01_A02,ok,5562,905,6467,1,MIMO_V2_5_PRO__T10_R01_C01_A02.judgment.json
T10_R01_C01_A03,ok,9355,845,10200,1,MIMO_V2_5_PRO__T10_R01_C01_A03.judgment.json
T10_R01_C02,ok,10657,1210,11867,1,MIMO_V2_5_PRO__T10_R01_C02.judgment.json
T10_R01_C02_A01,ok,11207,808,12015,1,MIMO_V2_5_PRO__T10_R01_C02_A01.judgment.json
T10_R01_C02_A02,ok,14008,748,14756,1,MIMO_V2_5_PRO__T10_R01_C02_A02.judgment.json
T10_R01_C02_A03,ok,8124,1557,9681,1,MIMO_V2_5_PRO__T10_R01_C02_A03.judgment.json
T10_R01_C03,ok,8715,1382,10097,1,MIMO_V2_5_PRO__T10_R01_C03.judgment.json
T10_R01_C03_A01,ok,9711,1869,11580,1,MIMO_V2_5_PRO__T10_R01_C03_A01.judgment.json
T10_R01_C03_A02,ok,8551,1098,9649,1,MIMO_V2_5_PRO__T10_R01_C03_A02.judgment.json
T10_R01_C03_A03,ok,6447,1520,7967,1,MIMO_V2_5_PRO__T10_R01_C03_A03.judgment.json
T10_R02_C01,ok,12939,721,13660,1,MIMO_V2_5_PRO__T10_R02_C01.judgment.json
T10_R02_C01_A01,ok,23985,953,24938,1,MIMO_V2_5_PRO__T10_R02_C01_A01.judgment.json
T10_R02_C01_A02,ok,13864,656,14520,1,MIMO_V2_5_PRO__T10_R02_C01_A02.judgment.json
T10_R02_C01_A03,ok,13312,547,13859,1,MIMO_V2_5_PRO__T10_R02_C01_A03.judgment.json
T10_R02_C02,ok,18849,1138,19987,1,MIMO_V2_5_PRO__T10_R02_C02.judgment.json
T10_R02_C02_A01,ok,18644,2539,21183,1,MIMO_V2_5_PRO__T10_R02_C02_A01.judgment.json
T10_R02_C02_A02,ok,44014,1628,45642,1,MIMO_V2_5_PRO__T10_R02_C02_A02.judgment.json
T10_R02_C02_A03,ok,21029,2046,23075,1,MIMO_V2_5_PRO__T10_R02_C02_A03.judgment.json
T10_R02_C03,ok,41319,942,42261,1,MIMO_V2_5_PRO__T10_R02_C03.judgment.json
T10_R02_C03_A01,ok,8592,1017,9609,1,MIMO_V2_5_PRO__T10_R02_C03_A01.judgment.json
T10_R02_C03_A02,ok,31565,1005,32570,1,MIMO_V2_5_PRO__T10_R02_C03_A02.judgment.json
T10_R02_C03_A03,ok,27833,1074,28907,1,MIMO_V2_5_PRO__T10_R02_C03_A03.judgment.json
T11_R01_C01,ok,5629,879,6508,1,MIMO_V2_5_PRO__T11_R01_C01.judgment.json
T11_R01_C01_A01,ok,7535,1092,8627,1,MIMO_V2_5_PRO__T11_R01_C01_A01.judgment.json
T11_R01_C01_A02,ok,7154,1153,8307,1,MIMO_V2_5_PRO__T11_R01_C01_A02.judgment.json
T11_R01_C01_A03,ok,12274,1575,13849,1,MIMO_V2_5_PRO__T11_R01_C01_A03.judgment.json
T11_R01_C02,ok,6333,1621,7954,1,MIMO_V2_5_PRO__T11_R01_C02.judgment.json
T11_R01_C02_A01,ok,7324,790,8114,1,MIMO_V2_5_PRO__T11_R01_C02_A01.judgment.json
T11_R01_C02_A02,ok,7712,2785,10497,1,MIMO_V2_5_PRO__T11_R01_C02_A02.judgment.json
T11_R01_C02_A03,ok,12121,2237,14358,1,MIMO_V2_5_PRO__T11_R01_C02_A03.judgment.json
