task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T04_R02_C03_A03,ok,13052,830,13882,1,DEEPSEEK_V4_PRO__T04_R02_C03_A03.judgment.json
T05_R01_C01,ok,22491,1965,24456,1,DEEPSEEK_V4_PRO__T05_R01_C01.judgment.json
T05_R01_C01_A01,ok,24577,1711,26288,1,DEEPSEEK_V4_PRO__T05_R01_C01_A01.judgment.json
T05_R01_C01_A02,ok,24217,634,24851,1,DEEPSEEK_V4_PRO__T05_R01_C01_A02.judgment.json
T05_R01_C01_A03,ok,24610,1022,25632,1,DEEPSEEK_V4_PRO__T05_R01_C01_A03.judgment.json
T05_R01_C02,ok,31234,867,32101,1,DEEPSEEK_V4_PRO__T05_R01_C02.judgment.json
T05_R01_C02_A01,ok,36378,1502,37880,1,DEEPSEEK_V4_PRO__T05_R01_C02_A01.judgment.json
T05_R01_C02_A02,ok,50298,763,51061,1,DEEPSEEK_V4_PRO__T05_R01_C02_A02.judgment.json
T05_R01_C02_A03,ok,56912,1215,58127,1,DEEPSEEK_V4_PRO__T05_R01_C02_A03.judgment.json
T05_R01_C03,ok,4841,1052,5893,1,DEEPSEEK_V4_PRO__T05_R01_C03.judgment.json
T05_R01_C03_A01,ok,5492,919,6411,1,DEEPSEEK_V4_PRO__T05_R01_C03_A01.judgment.json
T05_R01_C03_A02,ok,5476,2261,7737,1,DEEPSEEK_V4_PRO__T05_R01_C03_A02.judgment.json
T05_R01_C03_A03,ok,5488,1122,6610,1,DEEPSEEK_V4_PRO__T05_R01_C03_A03.judgment.json
T05_R02_C01,ok,24819,1091,25910,1,DEEPSEEK_V4_PRO__T05_R02_C01.judgment.json
T05_R02_C01_A01,ok,29526,1611,31137,1,DEEPSEEK_V4_PRO__T05_R02_C01_A01.judgment.json
T05_R02_C01_A02,ok,12072,515,12587,1,DEEPSEEK_V4_PRO__T05_R02_C01_A02.judgment.json
T05_R02_C01_A03,ok,18372,1268,19640,1,DEEPSEEK_V4_PRO__T05_R02_C01_A03.judgment.json
T05_R02_C02,ok,3654,680,4334,1,DEEPSEEK_V4_PRO__T05_R02_C02.judgment.json
T05_R02_C02_A01,ok,4430,1396,5826,1,DEEPSEEK_V4_PRO__T05_R02_C02_A01.judgment.json
T05_R02_C02_A02,ok,4485,837,5322,1,DEEPSEEK_V4_PRO__T05_R02_C02_A02.judgment.json
T05_R02_C02_A03,ok,3787,2696,6483,1,DEEPSEEK_V4_PRO__T05_R02_C02_A03.judgment.json
T05_R02_C03,ok,5518,1140,6658,1,DEEPSEEK_V4_PRO__T05_R02_C03.judgment.json
T05_R02_C03_A01,ok,6313,4688,11001,1,DEEPSEEK_V4_PRO__T05_R02_C03_A01.judgment.json
T05_R02_C03_A02,ok,6507,1115,7622,1,DEEPSEEK_V4_PRO__T05_R02_C03_A02.judgment.json
T05_R02_C03_A03,ok,9346,815,10161,1,DEEPSEEK_V4_PRO__T05_R02_C03_A03.judgment.json
T06_R01_C01,ok,12405,1422,13827,1,DEEPSEEK_V4_PRO__T06_R01_C01.judgment.json
T06_R01_C01_A01,ok,10593,2209,12802,1,DEEPSEEK_V4_PRO__T06_R01_C01_A01.judgment.json
T06_R01_C01_A02,ok,25511,2337,27848,1,DEEPSEEK_V4_PRO__T06_R01_C01_A02.judgment.json
T06_R01_C01_A03,ok,13855,1523,15378,1,DEEPSEEK_V4_PRO__T06_R01_C01_A03.judgment.json
T06_R01_C02,ok,22568,1124,23692,1,DEEPSEEK_V4_PRO__T06_R01_C02.judgment.json
T06_R01_C02_A01,ok,34637,4047,38684,1,DEEPSEEK_V4_PRO__T06_R01_C02_A01.judgment.json
T06_R01_C02_A02,ok,33407,1287,34694,1,DEEPSEEK_V4_PRO__T06_R01_C02_A02.judgment.json
T06_R01_C02_A03,ok,28586,1142,29728,1,DEEPSEEK_V4_PRO__T06_R01_C02_A03.judgment.json
T06_R01_C03,ok,23510,1783,25293,1,DEEPSEEK_V4_PRO__T06_R01_C03.judgment.json
T06_R01_C03_A01,ok,12938,3132,16070,1,DEEPSEEK_V4_PRO__T06_R01_C03_A01.judgment.json
T06_R01_C03_A02,ok,47872,1771,49643,1,DEEPSEEK_V4_PRO__T06_R01_C03_A02.judgment.json
T06_R01_C03_A03,ok,19353,2111,21464,1,DEEPSEEK_V4_PRO__T06_R01_C03_A03.judgment.json
T06_R02_C01,ok,3805,773,4578,1,DEEPSEEK_V4_PRO__T06_R02_C01.judgment.json
T06_R02_C01_A01,ok,3817,4140,7957,1,DEEPSEEK_V4_PRO__T06_R02_C01_A01.judgment.json
T06_R02_C01_A02,ok,3991,1505,5496,1,DEEPSEEK_V4_PRO__T06_R02_C01_A02.judgment.json
T06_R02_C01_A03,ok,3972,1155,5127,1,DEEPSEEK_V4_PRO__T06_R02_C01_A03.judgment.json
T06_R02_C02,ok,3150,1112,4262,1,DEEPSEEK_V4_PRO__T06_R02_C02.judgment.json
T06_R02_C02_A01,ok,190074,2111,192185,1,DEEPSEEK_V4_PRO__T06_R02_C02_A01.judgment.json
T06_R02_C02_A02,ok,3437,1157,4594,1,DEEPSEEK_V4_PRO__T06_R02_C02_A02.judgment.json
T06_R02_C02_A03,ok,3452,1102,4554,1,DEEPSEEK_V4_PRO__T06_R02_C02_A03.judgment.json
T06_R02_C03,ok,27694,1590,29284,1,DEEPSEEK_V4_PRO__T06_R02_C03.judgment.json
T06_R02_C03_A01,ok,35511,1641,37152,1,DEEPSEEK_V4_PRO__T06_R02_C03_A01.judgment.json
T06_R02_C03_A02,ok,41842,897,42739,1,DEEPSEEK_V4_PRO__T06_R02_C03_A02.judgment.json
T06_R02_C03_A03,ok,29113,1995,31108,1,DEEPSEEK_V4_PRO__T06_R02_C03_A03.judgment.json
T07_R01_C01,ok,31464,1470,32934,1,DEEPSEEK_V4_PRO__T07_R01_C01.judgment.json
T07_R01_C01_A01,ok,36982,1092,38074,1,DEEPSEEK_V4_PRO__T07_R01_C01_A01.judgment.json
T07_R01_C01_A02,ok,34839,2946,37785,1,DEEPSEEK_V4_PRO__T07_R01_C01_A02.judgment.json
T07_R01_C01_A03,ok,20683,1187,21870,1,DEEPSEEK_V4_PRO__T07_R01_C01_A03.judgment.json
T07_R01_C02,ok,14494,1378,15872,1,DEEPSEEK_V4_PRO__T07_R01_C02.judgment.json
T07_R01_C02_A01,ok,16615,876,17491,1,DEEPSEEK_V4_PRO__T07_R01_C02_A01.judgment.json
T07_R01_C02_A02,ok,12812,3069,15881,1,DEEPSEEK_V4_PRO__T07_R01_C02_A02.judgment.json
T07_R01_C02_A03,ok,14750,1382,16132,1,DEEPSEEK_V4_PRO__T07_R01_C02_A03.judgment.json
T07_R01_C03,ok,3831,3208,7039,1,DEEPSEEK_V4_PRO__T07_R01_C03.judgment.json
T07_R01_C03_A01,ok,4577,1993,6570,1,DEEPSEEK_V4_PRO__T07_R01_C03_A01.judgment.json
T07_R01_C03_A02,ok,4535,1653,6188,1,DEEPSEEK_V4_PRO__T07_R01_C03_A02.judgment.json
T07_R01_C03_A03,ok,4465,2219,6684,1,DEEPSEEK_V4_PRO__T07_R01_C03_A03.judgment.json
T07_R02_C01,ok,91485,1455,92940,1,DEEPSEEK_V4_PRO__T07_R02_C01.judgment.json
T07_R02_C01_A01,ok,96149,1534,97683,1,DEEPSEEK_V4_PRO__T07_R02_C01_A01.judgment.json
T07_R02_C01_A02,ok,2565,1279,3844,1,DEEPSEEK_V4_PRO__T07_R02_C01_A02.judgment.json
T07_R02_C01_A03,ok,2990,1879,4869,1,DEEPSEEK_V4_PRO__T07_R02_C01_A03.judgment.json
T07_R02_C02,ok,5258,968,6226,1,DEEPSEEK_V4_PRO__T07_R02_C02.judgment.json
T07_R02_C02_A01,ok,5873,1369,7242,1,DEEPSEEK_V4_PRO__T07_R02_C02_A01.judgment.json
T07_R02_C02_A02,ok,4004,1048,5052,1,DEEPSEEK_V4_PRO__T07_R02_C02_A02.judgment.json
T07_R02_C02_A03,ok,5624,1119,6743,1,DEEPSEEK_V4_PRO__T07_R02_C02_A03.judgment.json
T07_R02_C03,ok,2518,1356,3874,1,DEEPSEEK_V4_PRO__T07_R02_C03.judgment.json
T07_R02_C03_A01,ok,2885,608,3493,1,DEEPSEEK_V4_PRO__T07_R02_C03_A01.judgment.json
T07_R02_C03_A02,ok,3550,2616,6166,1,DEEPSEEK_V4_PRO__T07_R02_C03_A02.judgment.json
T07_R02_C03_A03,ok,3782,2047,5829,1,DEEPSEEK_V4_PRO__T07_R02_C03_A03.judgment.json
T08_R01_C01,ok,4875,558,5433,1,DEEPSEEK_V4_PRO__T08_R01_C01.judgment.json
T08_R01_C01_A01,ok,6089,1772,7861,1,DEEPSEEK_V4_PRO__T08_R01_C01_A01.judgment.json
T08_R01_C01_A02,ok,5409,826,6235,1,DEEPSEEK_V4_PRO__T08_R01_C01_A02.judgment.json
T08_R01_C01_A03,ok,5273,1126,6399,1,DEEPSEEK_V4_PRO__T08_R01_C01_A03.judgment.json
T08_R01_C02,ok,3979,1324,5303,1,DEEPSEEK_V4_PRO__T08_R01_C02.judgment.json
T08_R01_C02_A01,ok,4810,1380,6190,1,DEEPSEEK_V4_PRO__T08_R01_C02_A01.judgment.json
T08_R01_C02_A02,ok,9717,1565,11282,1,DEEPSEEK_V4_PRO__T08_R01_C02_A02.judgment.json
T08_R01_C02_A03,ok,4457,1327,5784,1,DEEPSEEK_V4_PRO__T08_R01_C02_A03.judgment.json
T08_R01_C03,ok,4682,820,5502,1,DEEPSEEK_V4_PRO__T08_R01_C03.judgment.json
T08_R01_C03_A01,ok,5300,919,6219,1,DEEPSEEK_V4_PRO__T08_R01_C03_A01.judgment.json
T08_R01_C03_A02,ok,8290,5093,13383,1,DEEPSEEK_V4_PRO__T08_R01_C03_A02.judgment.json
T08_R01_C03_A03,ok,8240,2241,10481,1,DEEPSEEK_V4_PRO__T08_R01_C03_A03.judgment.json
T08_R02_C01,ok,4526,662,5188,1,DEEPSEEK_V4_PRO__T08_R02_C01.judgment.json
T08_R02_C01_A01,ok,3924,2525,6449,1,DEEPSEEK_V4_PRO__T08_R02_C01_A01.judgment.json
T08_R02_C01_A02,ok,3627,861,4488,1,DEEPSEEK_V4_PRO__T08_R02_C01_A02.judgment.json
T08_R02_C01_A03,ok,4093,2416,6509,1,DEEPSEEK_V4_PRO__T08_R02_C01_A03.judgment.json
T08_R02_C02,ok,10139,1069,11208,1,DEEPSEEK_V4_PRO__T08_R02_C02.judgment.json
T08_R02_C02_A01,ok,7105,1302,8407,1,DEEPSEEK_V4_PRO__T08_R02_C02_A01.judgment.json
T08_R02_C02_A02,ok,11254,1953,13207,1,DEEPSEEK_V4_PRO__T08_R02_C02_A02.judgment.json
T08_R02_C02_A03,ok,8134,3900,12034,1,DEEPSEEK_V4_PRO__T08_R02_C02_A03.judgment.json
T08_R02_C03,ok,7935,1195,9130,1,DEEPSEEK_V4_PRO__T08_R02_C03.judgment.json
T08_R02_C03_A01,ok,11094,865,11959,1,DEEPSEEK_V4_PRO__T08_R02_C03_A01.judgment.json
T08_R02_C03_A02,ok,6036,989,7025,1,DEEPSEEK_V4_PRO__T08_R02_C03_A02.judgment.json
T08_R02_C03_A03,ok,12772,1491,14263,1,DEEPSEEK_V4_PRO__T08_R02_C03_A03.judgment.json
T09_R01_C01,ok,7018,988,8006,1,DEEPSEEK_V4_PRO__T09_R01_C01.judgment.json
T09_R01_C01_A01,ok,8496,6691,15187,1,DEEPSEEK_V4_PRO__T09_R01_C01_A01.judgment.json
T09_R01_C01_A02,ok,8374,1329,9703,1,DEEPSEEK_V4_PRO__T09_R01_C01_A02.judgment.json
T09_R01_C01_A03,ok,8018,1154,9172,1,DEEPSEEK_V4_PRO__T09_R01_C01_A03.judgment.json
T09_R01_C02,ok,9416,1575,10991,1,DEEPSEEK_V4_PRO__T09_R01_C02.judgment.json
T09_R01_C02_A01,ok,11816,1713,13529,1,DEEPSEEK_V4_PRO__T09_R01_C02_A01.judgment.json
T09_R01_C02_A02,ok,10507,1275,11782,1,DEEPSEEK_V4_PRO__T09_R01_C02_A02.judgment.json
T09_R01_C02_A03,ok,8545,1832,10377,1,DEEPSEEK_V4_PRO__T09_R01_C02_A03.judgment.json
T09_R01_C03,ok,6361,1255,7616,1,DEEPSEEK_V4_PRO__T09_R01_C03.judgment.json
T09_R01_C03_A01,ok,8081,2257,10338,1,DEEPSEEK_V4_PRO__T09_R01_C03_A01.judgment.json
T09_R01_C03_A02,ok,8121,1631,9752,1,DEEPSEEK_V4_PRO__T09_R01_C03_A02.judgment.json
T09_R01_C03_A03,ok,7887,1284,9171,1,DEEPSEEK_V4_PRO__T09_R01_C03_A03.judgment.json
T09_R02_C01,ok,6649,1094,7743,1,DEEPSEEK_V4_PRO__T09_R02_C01.judgment.json
T09_R02_C01_A01,ok,8249,982,9231,1,DEEPSEEK_V4_PRO__T09_R02_C01_A01.judgment.json
T09_R02_C01_A02,ok,4199,1079,5278,1,DEEPSEEK_V4_PRO__T09_R02_C01_A02.judgment.json
T09_R02_C01_A03,ok,4424,1509,5933,1,DEEPSEEK_V4_PRO__T09_R02_C01_A03.judgment.json
T09_R02_C02,ok,34089,1121,35210,1,DEEPSEEK_V4_PRO__T09_R02_C02.judgment.json
T09_R02_C02_A01,ok,38845,5541,44386,1,DEEPSEEK_V4_PRO__T09_R02_C02_A01.judgment.json
T09_R02_C02_A02,ok,42385,1088,43473,1,DEEPSEEK_V4_PRO__T09_R02_C02_A02.judgment.json
T09_R02_C02_A03,ok,17928,1931,19859,1,DEEPSEEK_V4_PRO__T09_R02_C02_A03.judgment.json
T09_R02_C03,ok,32557,2891,35448,1,DEEPSEEK_V4_PRO__T09_R02_C03.judgment.json
T09_R02_C03_A01,ok,23737,1842,25579,1,DEEPSEEK_V4_PRO__T09_R02_C03_A01.judgment.json
T09_R02_C03_A02,ok,24891,1901,26792,1,DEEPSEEK_V4_PRO__T09_R02_C03_A02.judgment.json
T09_R02_C03_A03,ok,26158,2086,28244,1,DEEPSEEK_V4_PRO__T09_R02_C03_A03.judgment.json
T10_R01_C01,ok,6426,1134,7560,1,DEEPSEEK_V4_PRO__T10_R01_C01.judgment.json
T10_R01_C01_A01,ok,8451,2009,10460,1,DEEPSEEK_V4_PRO__T10_R01_C01_A01.judgment.json
T10_R01_C01_A02,ok,4829,861,5690,1,DEEPSEEK_V4_PRO__T10_R01_C01_A02.judgment.json
T10_R01_C01_A03,ok,8920,1039,9959,1,DEEPSEEK_V4_PRO__T10_R01_C01_A03.judgment.json
T10_R01_C02,ok,14139,1411,15550,1,DEEPSEEK_V4_PRO__T10_R01_C02.judgment.json
T10_R01_C02_A01,ok,10467,2476,12943,1,DEEPSEEK_V4_PRO__T10_R01_C02_A01.judgment.json
T10_R01_C02_A02,ok,11616,1714,13330,1,DEEPSEEK_V4_PRO__T10_R01_C02_A02.judgment.json
T10_R01_C02_A03,ok,13515,3161,16676,1,DEEPSEEK_V4_PRO__T10_R01_C02_A03.judgment.json
T10_R01_C03,ok,9473,1110,10583,1,DEEPSEEK_V4_PRO__T10_R01_C03.judgment.json
T10_R01_C03_A01,ok,9516,2120,11636,1,DEEPSEEK_V4_PRO__T10_R01_C03_A01.judgment.json
T10_R01_C03_A02,ok,14117,1600,15717,1,DEEPSEEK_V4_PRO__T10_R01_C03_A02.judgment.json
T10_R01_C03_A03,ok,6703,1316,8019,1,DEEPSEEK_V4_PRO__T10_R01_C03_A03.judgment.json
T10_R02_C01,ok,5389,1685,7074,1,DEEPSEEK_V4_PRO__T10_R02_C01.judgment.json
T10_R02_C01_A01,ok,13481,1427,14908,1,DEEPSEEK_V4_PRO__T10_R02_C01_A01.judgment.json
T10_R02_C01_A02,ok,9067,641,9708,1,DEEPSEEK_V4_PRO__T10_R02_C01_A02.judgment.json
T10_R02_C01_A03,ok,12525,1065,13590,1,DEEPSEEK_V4_PRO__T10_R02_C01_A03.judgment.json
T10_R02_C02,ok,23827,1840,25667,1,DEEPSEEK_V4_PRO__T10_R02_C02.judgment.json
T10_R02_C02_A01,ok,35865,2279,38144,1,DEEPSEEK_V4_PRO__T10_R02_C02_A01.judgment.json
T10_R02_C02_A02,ok,37049,3201,40250,1,DEEPSEEK_V4_PRO__T10_R02_C02_A02.judgment.json
T10_R02_C02_A03,ok,43093,3249,46342,1,DEEPSEEK_V4_PRO__T10_R02_C02_A03.judgment.json
T10_R02_C03,ok,30941,1298,32239,1,DEEPSEEK_V4_PRO__T10_R02_C03.judgment.json
T10_R02_C03_A01,ok,5633,1879,7512,1,DEEPSEEK_V4_PRO__T10_R02_C03_A01.judgment.json
T10_R02_C03_A02,ok,33202,4735,37937,1,DEEPSEEK_V4_PRO__T10_R02_C03_A02.judgment.json
