task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T01_R02_C02_A02,ok,32898,1170,34068,1,DEEPSEEK_V4_FLASH__T01_R02_C02_A02.judgment.json
T01_R02_C02_A03,ok,20043,1910,21953,1,DEEPSEEK_V4_FLASH__T01_R02_C02_A03.judgment.json
T01_R02_C03,ok,20967,986,21953,1,DEEPSEEK_V4_FLASH__T01_R02_C03.judgment.json
T01_R02_C03_A01,ok,29495,959,30454,1,DEEPSEEK_V4_FLASH__T01_R02_C03_A01.judgment.json
T01_R02_C03_A02,ok,29097,663,29760,1,DEEPSEEK_V4_FLASH__T01_R02_C03_A02.judgment.json
T01_R02_C03_A03,ok,30990,1046,32036,1,DEEPSEEK_V4_FLASH__T01_R02_C03_A03.judgment.json
T02_R01_C01,ok,11401,829,12230,1,DEEPSEEK_V4_FLASH__T02_R01_C01.judgment.json
T02_R01_C01_A01,ok,16913,675,17588,1,DEEPSEEK_V4_FLASH__T02_R01_C01_A01.judgment.json
T02_R01_C01_A02,ok,12629,1283,13912,1,DEEPSEEK_V4_FLASH__T02_R01_C01_A02.judgment.json
T02_R01_C01_A03,ok,12016,973,12989,1,DEEPSEEK_V4_FLASH__T02_R01_C01_A03.judgment.json
T02_R01_C02,ok,18713,954,19667,1,DEEPSEEK_V4_FLASH__T02_R01_C02.judgment.json
T02_R01_C02_A01,ok,24147,1165,25312,1,DEEPSEEK_V4_FLASH__T02_R01_C02_A01.judgment.json
T02_R01_C02_A02,ok,22193,1489,23682,1,DEEPSEEK_V4_FLASH__T02_R01_C02_A02.judgment.json
T02_R01_C02_A03,ok,22703,1123,23826,1,DEEPSEEK_V4_FLASH__T02_R01_C02_A03.judgment.json
T02_R01_C03,ok,8549,999,9548,1,DEEPSEEK_V4_FLASH__T02_R01_C03.judgment.json
T02_R01_C03_A01,ok,9117,808,9925,1,DEEPSEEK_V4_FLASH__T02_R01_C03_A01.judgment.json
T02_R01_C03_A02,ok,12652,812,13464,1,DEEPSEEK_V4_FLASH__T02_R01_C03_A02.judgment.json
T02_R01_C03_A03,ok,10312,1030,11342,1,DEEPSEEK_V4_FLASH__T02_R01_C03_A03.judgment.json
T02_R02_C01,ok,23270,769,24039,1,DEEPSEEK_V4_FLASH__T02_R02_C01.judgment.json
T02_R02_C01_A01,ok,15883,1463,17346,1,DEEPSEEK_V4_FLASH__T02_R02_C01_A01.judgment.json
T02_R02_C01_A02,ok,18011,974,18985,1,DEEPSEEK_V4_FLASH__T02_R02_C01_A02.judgment.json
T02_R02_C01_A03,ok,20142,975,21117,1,DEEPSEEK_V4_FLASH__T02_R02_C01_A03.judgment.json
T02_R02_C02,ok,11758,1076,12834,1,DEEPSEEK_V4_FLASH__T02_R02_C02.judgment.json
T02_R02_C02_A01,ok,9864,711,10575,1,DEEPSEEK_V4_FLASH__T02_R02_C02_A01.judgment.json
T02_R02_C02_A02,ok,8422,1054,9476,1,DEEPSEEK_V4_FLASH__T02_R02_C02_A02.judgment.json
T02_R02_C02_A03,ok,15447,562,16009,1,DEEPSEEK_V4_FLASH__T02_R02_C02_A03.judgment.json
T02_R02_C03,ok,10392,775,11167,1,DEEPSEEK_V4_FLASH__T02_R02_C03.judgment.json
T02_R02_C03_A01,ok,12014,1112,13126,1,DEEPSEEK_V4_FLASH__T02_R02_C03_A01.judgment.json
T02_R02_C03_A02,ok,12676,1145,13821,1,DEEPSEEK_V4_FLASH__T02_R02_C03_A02.judgment.json
T02_R02_C03_A03,ok,11021,1233,12254,1,DEEPSEEK_V4_FLASH__T02_R02_C03_A03.judgment.json
T03_R01_C01,ok,34222,580,34802,1,DEEPSEEK_V4_FLASH__T03_R01_C01.judgment.json
T03_R01_C01_A01,ok,32735,674,33409,1,DEEPSEEK_V4_FLASH__T03_R01_C01_A01.judgment.json
T03_R01_C01_A02,ok,18379,1179,19558,1,DEEPSEEK_V4_FLASH__T03_R01_C01_A02.judgment.json
T03_R01_C01_A03,ok,17700,571,18271,1,DEEPSEEK_V4_FLASH__T03_R01_C01_A03.judgment.json
T03_R01_C02,ok,80298,813,81111,1,DEEPSEEK_V4_FLASH__T03_R01_C02.judgment.json
T03_R01_C02_A01,ok,53711,787,54498,1,DEEPSEEK_V4_FLASH__T03_R01_C02_A01.judgment.json
T03_R01_C02_A02,ok,61142,1980,63122,1,DEEPSEEK_V4_FLASH__T03_R01_C02_A02.judgment.json
T03_R01_C02_A03,ok,59893,961,60854,1,DEEPSEEK_V4_FLASH__T03_R01_C02_A03.judgment.json
T03_R01_C03,ok,30175,1301,31476,1,DEEPSEEK_V4_FLASH__T03_R01_C03.judgment.json
T03_R01_C03_A01,ok,18822,567,19389,1,DEEPSEEK_V4_FLASH__T03_R01_C03_A01.judgment.json
T03_R01_C03_A02,ok,36683,1493,38176,1,DEEPSEEK_V4_FLASH__T03_R01_C03_A02.judgment.json
T03_R01_C03_A03,ok,28171,1664,29835,1,DEEPSEEK_V4_FLASH__T03_R01_C03_A03.judgment.json
T03_R02_C01,ok,37232,660,37892,1,DEEPSEEK_V4_FLASH__T03_R02_C01.judgment.json
T03_R02_C01_A01,ok,38762,1200,39962,1,DEEPSEEK_V4_FLASH__T03_R02_C01_A01.judgment.json
T03_R02_C01_A02,ok,39712,1034,40746,1,DEEPSEEK_V4_FLASH__T03_R02_C01_A02.judgment.json
T03_R02_C01_A03,ok,35700,879,36579,1,DEEPSEEK_V4_FLASH__T03_R02_C01_A03.judgment.json
T03_R02_C02,ok,13477,977,14454,1,DEEPSEEK_V4_FLASH__T03_R02_C02.judgment.json
T03_R02_C02_A01,ok,39238,1001,40239,1,DEEPSEEK_V4_FLASH__T03_R02_C02_A01.judgment.json
T03_R02_C02_A02,ok,27106,1596,28702,1,DEEPSEEK_V4_FLASH__T03_R02_C02_A02.judgment.json
T03_R02_C02_A03,ok,13922,589,14511,1,DEEPSEEK_V4_FLASH__T03_R02_C02_A03.judgment.json
T03_R02_C03,ok,13733,519,14252,1,DEEPSEEK_V4_FLASH__T03_R02_C03.judgment.json
T03_R02_C03_A01,ok,10993,1567,12560,1,DEEPSEEK_V4_FLASH__T03_R02_C03_A01.judgment.json
T03_R02_C03_A02,ok,12561,1124,13685,1,DEEPSEEK_V4_FLASH__T03_R02_C03_A02.judgment.json
T03_R02_C03_A03,ok,9614,868,10482,1,DEEPSEEK_V4_FLASH__T03_R02_C03_A03.judgment.json
T04_R01_C01,ok,12972,1025,13997,1,DEEPSEEK_V4_FLASH__T04_R01_C01.judgment.json
T04_R01_C01_A01,ok,13390,1241,14631,1,DEEPSEEK_V4_FLASH__T04_R01_C01_A01.judgment.json
T04_R01_C01_A02,ok,13609,1018,14627,1,DEEPSEEK_V4_FLASH__T04_R01_C01_A02.judgment.json
T04_R01_C01_A03,ok,17355,646,18001,1,DEEPSEEK_V4_FLASH__T04_R01_C01_A03.judgment.json
T04_R01_C02,ok,11268,1034,12302,1,DEEPSEEK_V4_FLASH__T04_R01_C02.judgment.json
T04_R01_C02_A01,ok,13776,970,14746,1,DEEPSEEK_V4_FLASH__T04_R01_C02_A01.judgment.json
T04_R01_C02_A02,ok,14905,911,15816,1,DEEPSEEK_V4_FLASH__T04_R01_C02_A02.judgment.json
T04_R01_C02_A03,ok,11991,779,12770,1,DEEPSEEK_V4_FLASH__T04_R01_C02_A03.judgment.json
T04_R01_C03,ok,9229,1196,10425,1,DEEPSEEK_V4_FLASH__T04_R01_C03.judgment.json
T04_R01_C03_A01,ok,5017,1110,6127,1,DEEPSEEK_V4_FLASH__T04_R01_C03_A01.judgment.json
T04_R01_C03_A02,ok,11015,817,11832,1,DEEPSEEK_V4_FLASH__T04_R01_C03_A02.judgment.json
T04_R01_C03_A03,ok,10845,1004,11849,1,DEEPSEEK_V4_FLASH__T04_R01_C03_A03.judgment.json
T04_R02_C01,ok,8159,859,9018,1,DEEPSEEK_V4_FLASH__T04_R02_C01.judgment.json
T04_R02_C01_A01,ok,8506,976,9482,1,DEEPSEEK_V4_FLASH__T04_R02_C01_A01.judgment.json
T04_R02_C01_A02,ok,7904,673,8577,1,DEEPSEEK_V4_FLASH__T04_R02_C01_A02.judgment.json
T04_R02_C01_A03,ok,8386,770,9156,1,DEEPSEEK_V4_FLASH__T04_R02_C01_A03.judgment.json
T04_R02_C02,ok,20245,1080,21325,1,DEEPSEEK_V4_FLASH__T04_R02_C02.judgment.json
T04_R02_C02_A01,ok,14925,962,15887,1,DEEPSEEK_V4_FLASH__T04_R02_C02_A01.judgment.json
T04_R02_C02_A02,ok,13519,1516,15035,1,DEEPSEEK_V4_FLASH__T04_R02_C02_A02.judgment.json
T04_R02_C02_A03,ok,13827,2035,15862,1,DEEPSEEK_V4_FLASH__T04_R02_C02_A03.judgment.json
T04_R02_C03,ok,13020,805,13825,1,DEEPSEEK_V4_FLASH__T04_R02_C03.judgment.json
T04_R02_C03_A01,ok,17424,1022,18446,1,DEEPSEEK_V4_FLASH__T04_R02_C03_A01.judgment.json
T04_R02_C03_A02,ok,16132,1060,17192,1,DEEPSEEK_V4_FLASH__T04_R02_C03_A02.judgment.json
T04_R02_C03_A03,ok,20305,2951,23256,1,DEEPSEEK_V4_FLASH__T04_R02_C03_A03.judgment.json
T05_R01_C01,ok,25338,1008,26346,1,DEEPSEEK_V4_FLASH__T05_R01_C01.judgment.json
T05_R01_C01_A01,ok,30102,2148,32250,1,DEEPSEEK_V4_FLASH__T05_R01_C01_A01.judgment.json
T05_R01_C01_A02,ok,36792,587,37379,1,DEEPSEEK_V4_FLASH__T05_R01_C01_A02.judgment.json
T05_R01_C01_A03,ok,26559,821,27380,1,DEEPSEEK_V4_FLASH__T05_R01_C01_A03.judgment.json
T05_R01_C02,ok,34386,653,35039,1,DEEPSEEK_V4_FLASH__T05_R01_C02.judgment.json
T05_R01_C02_A01,ok,30950,503,31453,1,DEEPSEEK_V4_FLASH__T05_R01_C02_A01.judgment.json
T05_R01_C02_A02,ok,43268,547,43815,1,DEEPSEEK_V4_FLASH__T05_R01_C02_A02.judgment.json
T05_R01_C02_A03,ok,34231,590,34821,1,DEEPSEEK_V4_FLASH__T05_R01_C02_A03.judgment.json
T05_R01_C03,ok,4995,2610,7605,1,DEEPSEEK_V4_FLASH__T05_R01_C03.judgment.json
T05_R01_C03_A01,ok,7366,2118,9484,1,DEEPSEEK_V4_FLASH__T05_R01_C03_A01.judgment.json
T05_R01_C03_A02,ok,8655,1282,9937,1,DEEPSEEK_V4_FLASH__T05_R01_C03_A02.judgment.json
T05_R01_C03_A03,ok,5368,575,5943,1,DEEPSEEK_V4_FLASH__T05_R01_C03_A03.judgment.json
T05_R02_C01,ok,17912,1422,19334,1,DEEPSEEK_V4_FLASH__T05_R02_C01.judgment.json
T05_R02_C01_A01,ok,39133,1122,40255,1,DEEPSEEK_V4_FLASH__T05_R02_C01_A01.judgment.json
T05_R02_C01_A02,ok,31471,756,32227,1,DEEPSEEK_V4_FLASH__T05_R02_C01_A02.judgment.json
T05_R02_C01_A03,ok,41171,910,42081,1,DEEPSEEK_V4_FLASH__T05_R02_C01_A03.judgment.json
T05_R02_C02,ok,3373,1190,4563,1,DEEPSEEK_V4_FLASH__T05_R02_C02.judgment.json
T05_R02_C02_A01,ok,4278,715,4993,1,DEEPSEEK_V4_FLASH__T05_R02_C02_A01.judgment.json
T05_R02_C02_A02,ok,5196,1010,6206,1,DEEPSEEK_V4_FLASH__T05_R02_C02_A02.judgment.json
T05_R02_C02_A03,ok,8737,1204,9941,1,DEEPSEEK_V4_FLASH__T05_R02_C02_A03.judgment.json
T05_R02_C03,ok,7137,1099,8236,1,DEEPSEEK_V4_FLASH__T05_R02_C03.judgment.json
T05_R02_C03_A01,ok,4835,915,5750,1,DEEPSEEK_V4_FLASH__T05_R02_C03_A01.judgment.json
T05_R02_C03_A02,ok,5557,1484,7041,1,DEEPSEEK_V4_FLASH__T05_R02_C03_A02.judgment.json
T05_R02_C03_A03,ok,11006,562,11568,1,DEEPSEEK_V4_FLASH__T05_R02_C03_A03.judgment.json
T06_R01_C01,ok,20519,1893,22412,1,DEEPSEEK_V4_FLASH__T06_R01_C01.judgment.json
T06_R01_C01_A01,ok,20735,645,21380,1,DEEPSEEK_V4_FLASH__T06_R01_C01_A01.judgment.json
T06_R01_C01_A02,ok,23362,1098,24460,1,DEEPSEEK_V4_FLASH__T06_R01_C01_A02.judgment.json
T06_R01_C01_A03,ok,16662,485,17147,1,DEEPSEEK_V4_FLASH__T06_R01_C01_A03.judgment.json
T06_R01_C02,ok,35166,750,35916,1,DEEPSEEK_V4_FLASH__T06_R01_C02.judgment.json
T06_R01_C02_A01,ok,41719,649,42368,1,DEEPSEEK_V4_FLASH__T06_R01_C02_A01.judgment.json
T06_R01_C02_A02,ok,49054,705,49759,1,DEEPSEEK_V4_FLASH__T06_R01_C02_A02.judgment.json
T06_R01_C02_A03,ok,56303,750,57053,1,DEEPSEEK_V4_FLASH__T06_R01_C02_A03.judgment.json
T06_R01_C03,ok,49548,658,50206,1,DEEPSEEK_V4_FLASH__T06_R01_C03.judgment.json
T06_R01_C03_A01,ok,14549,1624,16173,1,DEEPSEEK_V4_FLASH__T06_R01_C03_A01.judgment.json
T06_R01_C03_A02,ok,23564,1524,25088,1,DEEPSEEK_V4_FLASH__T06_R01_C03_A02.judgment.json
T06_R01_C03_A03,ok,14666,1184,15850,1,DEEPSEEK_V4_FLASH__T06_R01_C03_A03.judgment.json
T06_R02_C01,ok,4317,1347,5664,1,DEEPSEEK_V4_FLASH__T06_R02_C01.judgment.json
T06_R02_C01_A01,ok,4515,1011,5526,1,DEEPSEEK_V4_FLASH__T06_R02_C01_A01.judgment.json
T06_R02_C01_A02,ok,4712,1170,5882,1,DEEPSEEK_V4_FLASH__T06_R02_C01_A02.judgment.json
T06_R02_C01_A03,ok,4692,1201,5893,1,DEEPSEEK_V4_FLASH__T06_R02_C01_A03.judgment.json
T06_R02_C02,ok,48442,1042,49484,1,DEEPSEEK_V4_FLASH__T06_R02_C02.judgment.json
T06_R02_C02_A01,ok,3888,949,4837,1,DEEPSEEK_V4_FLASH__T06_R02_C02_A01.judgment.json
T06_R02_C02_A02,ok,3934,1207,5141,1,DEEPSEEK_V4_FLASH__T06_R02_C02_A02.judgment.json
T06_R02_C02_A03,ok,34399,1607,36006,1,DEEPSEEK_V4_FLASH__T06_R02_C02_A03.judgment.json
T06_R02_C03,ok,53660,634,54294,1,DEEPSEEK_V4_FLASH__T06_R02_C03.judgment.json
T06_R02_C03_A01,ok,59682,1535,61217,1,DEEPSEEK_V4_FLASH__T06_R02_C03_A01.judgment.json
T06_R02_C03_A02,ok,404104,482,404586,1,DEEPSEEK_V4_FLASH__T06_R02_C03_A02.judgment.json
T06_R02_C03_A03,ok,51384,682,52066,1,DEEPSEEK_V4_FLASH__T06_R02_C03_A03.judgment.json
T07_R01_C01,ok,31832,889,32721,1,DEEPSEEK_V4_FLASH__T07_R01_C01.judgment.json
T07_R01_C01_A01,ok,10305,516,10821,1,DEEPSEEK_V4_FLASH__T07_R01_C01_A01.judgment.json
T07_R01_C01_A02,ok,12196,1181,13377,1,DEEPSEEK_V4_FLASH__T07_R01_C01_A02.judgment.json
T07_R01_C01_A03,ok,11415,827,12242,1,DEEPSEEK_V4_FLASH__T07_R01_C01_A03.judgment.json
T07_R01_C02,ok,16273,818,17091,1,DEEPSEEK_V4_FLASH__T07_R01_C02.judgment.json
T07_R01_C02_A01,ok,11544,685,12229,1,DEEPSEEK_V4_FLASH__T07_R01_C02_A01.judgment.json
T07_R01_C02_A02,ok,12759,781,13540,1,DEEPSEEK_V4_FLASH__T07_R01_C02_A02.judgment.json
T07_R01_C02_A03,ok,12590,663,13253,1,DEEPSEEK_V4_FLASH__T07_R01_C02_A03.judgment.json
T07_R01_C03,ok,5469,856,6325,1,DEEPSEEK_V4_FLASH__T07_R01_C03.judgment.json
T07_R01_C03_A01,ok,8278,1653,9931,1,DEEPSEEK_V4_FLASH__T07_R01_C03_A01.judgment.json
T07_R01_C03_A02,ok,7776,889,8665,1,DEEPSEEK_V4_FLASH__T07_R01_C03_A02.judgment.json
T07_R01_C03_A03,ok,46917,1220,48137,1,DEEPSEEK_V4_FLASH__T07_R01_C03_A03.judgment.json
T07_R02_C01,ok,100511,1215,101726,1,DEEPSEEK_V4_FLASH__T07_R02_C01.judgment.json
T07_R02_C01_A01,ok,97701,980,98681,1,DEEPSEEK_V4_FLASH__T07_R02_C01_A01.judgment.json
T07_R02_C01_A02,ok,179285,1513,180798,1,DEEPSEEK_V4_FLASH__T07_R02_C01_A02.judgment.json
T07_R02_C01_A03,ok,96277,1098,97375,1,DEEPSEEK_V4_FLASH__T07_R02_C01_A03.judgment.json
T07_R02_C02,ok,5257,1280,6537,1,DEEPSEEK_V4_FLASH__T07_R02_C02.judgment.json
T07_R02_C02_A01,ok,5954,1235,7189,1,DEEPSEEK_V4_FLASH__T07_R02_C02_A01.judgment.json
T07_R02_C02_A02,ok,4325,533,4858,1,DEEPSEEK_V4_FLASH__T07_R02_C02_A02.judgment.json
T07_R02_C02_A03,ok,5429,2453,7882,1,DEEPSEEK_V4_FLASH__T07_R02_C02_A03.judgment.json
T07_R02_C03,ok,2470,1322,3792,1,DEEPSEEK_V4_FLASH__T07_R02_C03.judgment.json
T07_R02_C03_A01,ok,3950,2871,6821,1,DEEPSEEK_V4_FLASH__T07_R02_C03_A01.judgment.json
T07_R02_C03_A02,ok,3675,1187,4862,1,DEEPSEEK_V4_FLASH__T07_R02_C03_A02.judgment.json
T07_R02_C03_A03,ok,3568,794,4362,1,DEEPSEEK_V4_FLASH__T07_R02_C03_A03.judgment.json
T08_R01_C01,ok,5755,1266,7021,1,DEEPSEEK_V4_FLASH__T08_R01_C01.judgment.json
T08_R01_C01_A01,ok,15123,1097,16220,1,DEEPSEEK_V4_FLASH__T08_R01_C01_A01.judgment.json
T08_R01_C01_A02,ok,5045,954,5999,1,DEEPSEEK_V4_FLASH__T08_R01_C01_A02.judgment.json
T08_R01_C01_A03,ok,4899,628,5527,1,DEEPSEEK_V4_FLASH__T08_R01_C01_A03.judgment.json
T08_R01_C02,ok,4281,897,5178,1,DEEPSEEK_V4_FLASH__T08_R01_C02.judgment.json
T08_R01_C02_A01,ok,4431,1085,5516,1,DEEPSEEK_V4_FLASH__T08_R01_C02_A01.judgment.json
T08_R01_C02_A02,ok,4661,1019,5680,1,DEEPSEEK_V4_FLASH__T08_R01_C02_A02.judgment.json
T08_R01_C02_A03,ok,19308,676,19984,1,DEEPSEEK_V4_FLASH__T08_R01_C02_A03.judgment.json
T08_R01_C03,ok,11289,1104,12393,1,DEEPSEEK_V4_FLASH__T08_R01_C03.judgment.json
T08_R01_C03_A01,ok,6660,1551,8211,1,DEEPSEEK_V4_FLASH__T08_R01_C03_A01.judgment.json
T08_R01_C03_A02,ok,8238,1007,9245,1,DEEPSEEK_V4_FLASH__T08_R01_C03_A02.judgment.json
T08_R01_C03_A03,ok,13337,1553,14890,1,DEEPSEEK_V4_FLASH__T08_R01_C03_A03.judgment.json
T08_R02_C01,ok,5914,1509,7423,1,DEEPSEEK_V4_FLASH__T08_R02_C01.judgment.json
T08_R02_C01_A01,ok,6692,1028,7720,1,DEEPSEEK_V4_FLASH__T08_R02_C01_A01.judgment.json
T08_R02_C01_A02,ok,3479,829,4308,1,DEEPSEEK_V4_FLASH__T08_R02_C01_A02.judgment.json
T08_R02_C01_A03,ok,3646,663,4309,1,DEEPSEEK_V4_FLASH__T08_R02_C01_A03.judgment.json
T08_R02_C02,ok,14477,856,15333,1,DEEPSEEK_V4_FLASH__T08_R02_C02.judgment.json
T08_R02_C02_A01,ok,8301,1272,9573,1,DEEPSEEK_V4_FLASH__T08_R02_C02_A01.judgment.json
T08_R02_C02_A02,ok,10520,982,11502,1,DEEPSEEK_V4_FLASH__T08_R02_C02_A02.judgment.json
T08_R02_C02_A03,ok,7864,1004,8868,1,DEEPSEEK_V4_FLASH__T08_R02_C02_A03.judgment.json
T08_R02_C03,ok,7326,996,8322,1,DEEPSEEK_V4_FLASH__T08_R02_C03.judgment.json
T08_R02_C03_A01,ok,11205,1080,12285,1,DEEPSEEK_V4_FLASH__T08_R02_C03_A01.judgment.json
T08_R02_C03_A02,ok,8546,1549,10095,1,DEEPSEEK_V4_FLASH__T08_R02_C03_A02.judgment.json
T08_R02_C03_A03,ok,7508,1033,8541,1,DEEPSEEK_V4_FLASH__T08_R02_C03_A03.judgment.json
T09_R01_C01,ok,8458,1062,9520,1,DEEPSEEK_V4_FLASH__T09_R01_C01.judgment.json
T09_R01_C01_A01,ok,9346,1147,10493,1,DEEPSEEK_V4_FLASH__T09_R01_C01_A01.judgment.json
T09_R01_C01_A02,ok,7898,1418,9316,1,DEEPSEEK_V4_FLASH__T09_R01_C01_A02.judgment.json
T09_R01_C01_A03,ok,8237,1419,9656,1,DEEPSEEK_V4_FLASH__T09_R01_C01_A03.judgment.json
T09_R01_C02,ok,10872,1408,12280,1,DEEPSEEK_V4_FLASH__T09_R01_C02.judgment.json
T09_R01_C02_A01,ok,9042,770,9812,1,DEEPSEEK_V4_FLASH__T09_R01_C02_A01.judgment.json
T09_R01_C02_A02,ok,10576,947,11523,1,DEEPSEEK_V4_FLASH__T09_R01_C02_A02.judgment.json
T09_R01_C02_A03,ok,10294,1107,11401,1,DEEPSEEK_V4_FLASH__T09_R01_C02_A03.judgment.json
T09_R01_C03,ok,9200,941,10141,1,DEEPSEEK_V4_FLASH__T09_R01_C03.judgment.json
T09_R01_C03_A01,ok,10649,769,11418,1,DEEPSEEK_V4_FLASH__T09_R01_C03_A01.judgment.json
T09_R01_C03_A02,ok,11856,693,12549,1,DEEPSEEK_V4_FLASH__T09_R01_C03_A02.judgment.json
T09_R01_C03_A03,ok,9208,1323,10531,1,DEEPSEEK_V4_FLASH__T09_R01_C03_A03.judgment.json
T09_R02_C01,ok,6558,1497,8055,1,DEEPSEEK_V4_FLASH__T09_R02_C01.judgment.json
T09_R02_C01_A01,ok,23283,1642,24925,1,DEEPSEEK_V4_FLASH__T09_R02_C01_A01.judgment.json
T09_R02_C01_A02,ok,19684,976,20660,1,DEEPSEEK_V4_FLASH__T09_R02_C01_A02.judgment.json
T09_R02_C01_A03,ok,7504,733,8237,1,DEEPSEEK_V4_FLASH__T09_R02_C01_A03.judgment.json
T09_R02_C02,ok,34260,1949,36209,1,DEEPSEEK_V4_FLASH__T09_R02_C02.judgment.json
T09_R02_C02_A01,ok,28032,1875,29907,1,DEEPSEEK_V4_FLASH__T09_R02_C02_A01.judgment.json
T09_R02_C02_A02,ok,42639,1345,43984,1,DEEPSEEK_V4_FLASH__T09_R02_C02_A02.judgment.json
T09_R02_C02_A03,ok,17439,984,18423,1,DEEPSEEK_V4_FLASH__T09_R02_C02_A03.judgment.json
T09_R02_C03,ok,36194,1120,37314,1,DEEPSEEK_V4_FLASH__T09_R02_C03.judgment.json
T09_R02_C03_A01,ok,23401,1442,24843,1,DEEPSEEK_V4_FLASH__T09_R02_C03_A01.judgment.json
T09_R02_C03_A02,ok,36546,1056,37602,1,DEEPSEEK_V4_FLASH__T09_R02_C03_A02.judgment.json
T09_R02_C03_A03,ok,33708,1518,35226,1,DEEPSEEK_V4_FLASH__T09_R02_C03_A03.judgment.json
T10_R01_C01,ok,6320,463,6783,1,DEEPSEEK_V4_FLASH__T10_R01_C01.judgment.json
T10_R01_C01_A01,ok,10672,1217,11889,1,DEEPSEEK_V4_FLASH__T10_R01_C01_A01.judgment.json
T10_R01_C01_A02,ok,8696,1157,9853,1,DEEPSEEK_V4_FLASH__T10_R01_C01_A02.judgment.json
T10_R01_C01_A03,ok,8057,1301,9358,1,DEEPSEEK_V4_FLASH__T10_R01_C01_A03.judgment.json
T10_R01_C02,ok,18020,744,18764,1,DEEPSEEK_V4_FLASH__T10_R01_C02.judgment.json
T10_R01_C02_A01,fail,12507,1209,13716,1,DEEPSEEK_V4_FLASH__T10_R01_C02_A01.judgment.json.failed
T10_R01_C02_A02,ok,17353,1328,18681,1,DEEPSEEK_V4_FLASH__T10_R01_C02_A02.judgment.json
T10_R01_C02_A03,ok,11905,1078,12983,1,DEEPSEEK_V4_FLASH__T10_R01_C02_A03.judgment.json
T10_R01_C03,ok,11117,1031,12148,1,DEEPSEEK_V4_FLASH__T10_R01_C03.judgment.json
T10_R01_C03_A01,ok,11226,1397,12623,1,DEEPSEEK_V4_FLASH__T10_R01_C03_A01.judgment.json
T10_R01_C03_A02,ok,10533,1496,12029,1,DEEPSEEK_V4_FLASH__T10_R01_C03_A02.judgment.json
T10_R01_C03_A03,ok,13818,1174,14992,1,DEEPSEEK_V4_FLASH__T10_R01_C03_A03.judgment.json
T10_R02_C01,ok,8656,900,9556,1,DEEPSEEK_V4_FLASH__T10_R02_C01.judgment.json
T10_R02_C01_A01,ok,17410,1001,18411,1,DEEPSEEK_V4_FLASH__T10_R02_C01_A01.judgment.json
T10_R02_C01_A02,ok,8804,703,9507,1,DEEPSEEK_V4_FLASH__T10_R02_C01_A02.judgment.json
T10_R02_C01_A03,ok,14147,1019,15166,1,DEEPSEEK_V4_FLASH__T10_R02_C01_A03.judgment.json
T10_R02_C02,ok,39448,1342,40790,1,DEEPSEEK_V4_FLASH__T10_R02_C02.judgment.json
T10_R02_C02_A01,ok,42347,1561,43908,1,DEEPSEEK_V4_FLASH__T10_R02_C02_A01.judgment.json
T10_R02_C02_A02,ok,45585,1866,47451,1,DEEPSEEK_V4_FLASH__T10_R02_C02_A02.judgment.json
