task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T02_R01_C02_A03,ok,26879,1792,28671,1,MIMO_V2_5__T02_R01_C02_A03.judgment.json
T02_R01_C03,ok,6018,648,6666,1,MIMO_V2_5__T02_R01_C03.judgment.json
T02_R01_C03_A01,ok,9411,687,10098,1,MIMO_V2_5__T02_R01_C03_A01.judgment.json
T02_R01_C03_A02,ok,6974,1548,8522,1,MIMO_V2_5__T02_R01_C03_A02.judgment.json
T02_R01_C03_A03,ok,5520,838,6358,1,MIMO_V2_5__T02_R01_C03_A03.judgment.json
T02_R02_C01,ok,13155,913,14068,1,MIMO_V2_5__T02_R02_C01.judgment.json
T02_R02_C01_A01,ok,10239,1034,11273,1,MIMO_V2_5__T02_R02_C01_A01.judgment.json
T02_R02_C01_A02,ok,5725,1021,6746,1,MIMO_V2_5__T02_R02_C01_A02.judgment.json
T02_R02_C01_A03,ok,11008,1377,12385,1,MIMO_V2_5__T02_R02_C01_A03.judgment.json
T02_R02_C02,ok,9856,1031,10887,1,MIMO_V2_5__T02_R02_C02.judgment.json
T02_R02_C02_A01,ok,9922,737,10659,1,MIMO_V2_5__T02_R02_C02_A01.judgment.json
T02_R02_C02_A02,ok,11899,2581,14480,1,MIMO_V2_5__T02_R02_C02_A02.judgment.json
T02_R02_C02_A03,ok,8652,1174,9826,1,MIMO_V2_5__T02_R02_C02_A03.judgment.json
T02_R02_C03,ok,10619,923,11542,1,MIMO_V2_5__T02_R02_C03.judgment.json
T02_R02_C03_A01,ok,7284,1345,8629,1,MIMO_V2_5__T02_R02_C03_A01.judgment.json
T02_R02_C03_A02,ok,5685,643,6328,1,MIMO_V2_5__T02_R02_C03_A02.judgment.json
T02_R02_C03_A03,ok,5894,1242,7136,1,MIMO_V2_5__T02_R02_C03_A03.judgment.json
T03_R01_C01,ok,13525,1165,14690,1,MIMO_V2_5__T03_R01_C01.judgment.json
T03_R01_C01_A01,ok,22335,1812,24147,1,MIMO_V2_5__T03_R01_C01_A01.judgment.json
T03_R01_C01_A02,ok,11909,1119,13028,1,MIMO_V2_5__T03_R01_C01_A02.judgment.json
T03_R01_C01_A03,ok,13511,1094,14605,1,MIMO_V2_5__T03_R01_C01_A03.judgment.json
T03_R01_C02,ok,29808,901,30709,1,MIMO_V2_5__T03_R01_C02.judgment.json
T03_R01_C02_A01,ok,47871,1204,49075,1,MIMO_V2_5__T03_R01_C02_A01.judgment.json
T03_R01_C02_A02,ok,32801,1041,33842,1,MIMO_V2_5__T03_R01_C02_A02.judgment.json
T03_R01_C02_A03,ok,31526,1211,32737,1,MIMO_V2_5__T03_R01_C02_A03.judgment.json
T03_R01_C03,ok,10460,632,11092,1,MIMO_V2_5__T03_R01_C03.judgment.json
T03_R01_C03_A01,ok,14404,1143,15547,1,MIMO_V2_5__T03_R01_C03_A01.judgment.json
T03_R01_C03_A02,ok,9903,616,10519,1,MIMO_V2_5__T03_R01_C03_A02.judgment.json
T03_R01_C03_A03,ok,11339,1401,12740,1,MIMO_V2_5__T03_R01_C03_A03.judgment.json
T03_R02_C01,ok,8411,904,9315,1,MIMO_V2_5__T03_R02_C01.judgment.json
T03_R02_C01_A01,ok,27211,1471,28682,1,MIMO_V2_5__T03_R02_C01_A01.judgment.json
T03_R02_C01_A02,ok,7934,1239,9173,1,MIMO_V2_5__T03_R02_C01_A02.judgment.json
T03_R02_C01_A03,ok,26925,693,27618,1,MIMO_V2_5__T03_R02_C01_A03.judgment.json
T03_R02_C02,ok,19225,1939,21164,1,MIMO_V2_5__T03_R02_C02.judgment.json
T03_R02_C02_A01,ok,32036,1289,33325,1,MIMO_V2_5__T03_R02_C02_A01.judgment.json
T03_R02_C02_A02,ok,9658,1881,11539,1,MIMO_V2_5__T03_R02_C02_A02.judgment.json
T03_R02_C02_A03,ok,29515,1676,31191,1,MIMO_V2_5__T03_R02_C02_A03.judgment.json
T03_R02_C03,ok,8244,804,9048,1,MIMO_V2_5__T03_R02_C03.judgment.json
T03_R02_C03_A01,ok,17252,1197,18449,1,MIMO_V2_5__T03_R02_C03_A01.judgment.json
T03_R02_C03_A02,ok,7160,975,8135,1,MIMO_V2_5__T03_R02_C03_A02.judgment.json
T03_R02_C03_A03,ok,7658,890,8548,1,MIMO_V2_5__T03_R02_C03_A03.judgment.json
T04_R01_C01,ok,7545,869,8414,1,MIMO_V2_5__T04_R01_C01.judgment.json
T04_R01_C01_A01,ok,9993,823,10816,1,MIMO_V2_5__T04_R01_C01_A01.judgment.json
T04_R01_C01_A02,ok,8547,669,9216,1,MIMO_V2_5__T04_R01_C01_A02.judgment.json
T04_R01_C01_A03,ok,5289,1052,6341,1,MIMO_V2_5__T04_R01_C01_A03.judgment.json
T04_R01_C02,ok,9967,1047,11014,1,MIMO_V2_5__T04_R01_C02.judgment.json
T04_R01_C02_A01,ok,9782,1485,11267,1,MIMO_V2_5__T04_R01_C02_A01.judgment.json
T04_R01_C02_A02,ok,8822,3060,11882,1,MIMO_V2_5__T04_R01_C02_A02.judgment.json
T04_R01_C02_A03,ok,9484,1365,10849,1,MIMO_V2_5__T04_R01_C02_A03.judgment.json
T04_R01_C03,ok,8170,1024,9194,1,MIMO_V2_5__T04_R01_C03.judgment.json
T04_R01_C03_A01,ok,9364,986,10350,1,MIMO_V2_5__T04_R01_C03_A01.judgment.json
T04_R01_C03_A02,ok,9820,765,10585,1,MIMO_V2_5__T04_R01_C03_A02.judgment.json
T04_R01_C03_A03,ok,10551,1043,11594,1,MIMO_V2_5__T04_R01_C03_A03.judgment.json
T04_R02_C01,ok,7367,2186,9553,1,MIMO_V2_5__T04_R02_C01.judgment.json
T04_R02_C01_A01,ok,9458,1035,10493,1,MIMO_V2_5__T04_R02_C01_A01.judgment.json
T04_R02_C01_A02,ok,5088,847,5935,1,MIMO_V2_5__T04_R02_C01_A02.judgment.json
T04_R02_C01_A03,ok,6818,850,7668,1,MIMO_V2_5__T04_R02_C01_A03.judgment.json
T04_R02_C02,ok,10284,979,11263,1,MIMO_V2_5__T04_R02_C02.judgment.json
T04_R02_C02_A01,ok,11241,2514,13755,1,MIMO_V2_5__T04_R02_C02_A01.judgment.json
T04_R02_C02_A02,ok,12794,2397,15191,1,MIMO_V2_5__T04_R02_C02_A02.judgment.json
T04_R02_C02_A03,ok,10275,1013,11288,1,MIMO_V2_5__T04_R02_C02_A03.judgment.json
T04_R02_C03,ok,12545,1670,14215,1,MIMO_V2_5__T04_R02_C03.judgment.json
T04_R02_C03_A01,ok,10002,841,10843,1,MIMO_V2_5__T04_R02_C03_A01.judgment.json
T04_R02_C03_A02,ok,3881,1556,5437,1,MIMO_V2_5__T04_R02_C03_A02.judgment.json
T04_R02_C03_A03,ok,10726,1164,11890,1,MIMO_V2_5__T04_R02_C03_A03.judgment.json
T05_R01_C01,ok,16173,2147,18320,1,MIMO_V2_5__T05_R01_C01.judgment.json
T05_R01_C01_A01,ok,23318,1652,24970,1,MIMO_V2_5__T05_R01_C01_A01.judgment.json
T05_R01_C01_A02,ok,24616,695,25311,1,MIMO_V2_5__T05_R01_C01_A02.judgment.json
T05_R01_C01_A03,ok,20182,1077,21259,1,MIMO_V2_5__T05_R01_C01_A03.judgment.json
T05_R01_C02,ok,26525,2537,29062,1,MIMO_V2_5__T05_R01_C02.judgment.json
T05_R01_C02_A01,ok,26407,2494,28901,1,MIMO_V2_5__T05_R01_C02_A01.judgment.json
T05_R01_C02_A02,ok,20733,1762,22495,1,MIMO_V2_5__T05_R01_C02_A02.judgment.json
T05_R01_C02_A03,ok,21113,899,22012,1,MIMO_V2_5__T05_R01_C02_A03.judgment.json
T05_R01_C03,ok,5293,1417,6710,1,MIMO_V2_5__T05_R01_C03.judgment.json
T05_R01_C03_A01,ok,5259,933,6192,1,MIMO_V2_5__T05_R01_C03_A01.judgment.json
T05_R01_C03_A02,ok,5768,1163,6931,1,MIMO_V2_5__T05_R01_C03_A02.judgment.json
T05_R01_C03_A03,ok,5344,2200,7544,1,MIMO_V2_5__T05_R01_C03_A03.judgment.json
T05_R02_C01,ok,11089,894,11983,1,MIMO_V2_5__T05_R02_C01.judgment.json
T05_R02_C01_A01,ok,4081,2840,6921,1,MIMO_V2_5__T05_R02_C01_A01.judgment.json
T05_R02_C01_A02,ok,29143,2139,31282,1,MIMO_V2_5__T05_R02_C01_A02.judgment.json
T05_R02_C01_A03,ok,37896,1113,39009,1,MIMO_V2_5__T05_R02_C01_A03.judgment.json
T05_R02_C02,ok,3337,1103,4440,1,MIMO_V2_5__T05_R02_C02.judgment.json
T05_R02_C02_A01,ok,4843,1185,6028,1,MIMO_V2_5__T05_R02_C02_A01.judgment.json
T05_R02_C02_A02,ok,3493,3750,7243,1,MIMO_V2_5__T05_R02_C02_A02.judgment.json
T05_R02_C02_A03,ok,3628,1687,5315,1,MIMO_V2_5__T05_R02_C02_A03.judgment.json
T05_R02_C03,ok,4807,694,5501,1,MIMO_V2_5__T05_R02_C03.judgment.json
T05_R02_C03_A01,ok,5740,4983,10723,1,MIMO_V2_5__T05_R02_C03_A01.judgment.json
T05_R02_C03_A02,ok,4612,1427,6039,1,MIMO_V2_5__T05_R02_C03_A02.judgment.json
T05_R02_C03_A03,ok,26993,1553,28546,1,MIMO_V2_5__T05_R02_C03_A03.judgment.json
T06_R01_C01,ok,12990,2841,15831,1,MIMO_V2_5__T06_R01_C01.judgment.json
T06_R01_C01_A01,ok,5724,3397,9121,1,MIMO_V2_5__T06_R01_C01_A01.judgment.json
T06_R01_C01_A02,ok,8482,1309,9791,1,MIMO_V2_5__T06_R01_C01_A02.judgment.json
T06_R01_C01_A03,ok,11334,4028,15362,1,MIMO_V2_5__T06_R01_C01_A03.judgment.json
T06_R01_C02,ok,29159,1363,30522,1,MIMO_V2_5__T06_R01_C02.judgment.json
T06_R01_C02_A01,ok,30650,1450,32100,1,MIMO_V2_5__T06_R01_C02_A01.judgment.json
T06_R01_C02_A02,ok,43866,2037,45903,1,MIMO_V2_5__T06_R01_C02_A02.judgment.json
T06_R01_C02_A03,ok,27300,1393,28693,1,MIMO_V2_5__T06_R01_C02_A03.judgment.json
T06_R01_C03,ok,20686,1050,21736,1,MIMO_V2_5__T06_R01_C03.judgment.json
T06_R01_C03_A01,ok,13479,3456,16935,1,MIMO_V2_5__T06_R01_C03_A01.judgment.json
T06_R01_C03_A02,ok,12185,1238,13423,1,MIMO_V2_5__T06_R01_C03_A02.judgment.json
T06_R01_C03_A03,ok,12994,2432,15426,1,MIMO_V2_5__T06_R01_C03_A03.judgment.json
T06_R02_C01,ok,3698,987,4685,1,MIMO_V2_5__T06_R02_C01.judgment.json
T06_R02_C01_A01,ok,3530,4746,8276,1,MIMO_V2_5__T06_R02_C01_A01.judgment.json
T06_R02_C01_A02,ok,4009,1048,5057,1,MIMO_V2_5__T06_R02_C01_A02.judgment.json
T06_R02_C01_A03,ok,4893,861,5754,1,MIMO_V2_5__T06_R02_C01_A03.judgment.json
T06_R02_C02,ok,3264,1499,4763,1,MIMO_V2_5__T06_R02_C02.judgment.json
T06_R02_C02_A01,ok,7063,1070,8133,1,MIMO_V2_5__T06_R02_C02_A01.judgment.json
T06_R02_C02_A02,ok,6242,1800,8042,1,MIMO_V2_5__T06_R02_C02_A02.judgment.json
T06_R02_C02_A03,ok,9317,1773,11090,1,MIMO_V2_5__T06_R02_C02_A03.judgment.json
T06_R02_C03,ok,185468,922,186390,1,MIMO_V2_5__T06_R02_C03.judgment.json
T06_R02_C03_A01,ok,3877,2376,6253,1,MIMO_V2_5__T06_R02_C03_A01.judgment.json
T06_R02_C03_A02,ok,15098,1412,16510,1,MIMO_V2_5__T06_R02_C03_A02.judgment.json
T06_R02_C03_A03,ok,2775,2291,5066,1,MIMO_V2_5__T06_R02_C03_A03.judgment.json
T07_R01_C01,ok,6120,1446,7566,1,MIMO_V2_5__T07_R01_C01.judgment.json
T07_R01_C01_A01,ok,10540,1914,12454,1,MIMO_V2_5__T07_R01_C01_A01.judgment.json
T07_R01_C01_A02,ok,9493,1273,10766,1,MIMO_V2_5__T07_R01_C01_A02.judgment.json
T07_R01_C01_A03,ok,7016,1291,8307,1,MIMO_V2_5__T07_R01_C01_A03.judgment.json
T07_R01_C02,ok,11855,1262,13117,1,MIMO_V2_5__T07_R01_C02.judgment.json
T07_R01_C02_A01,ok,7820,1050,8870,1,MIMO_V2_5__T07_R01_C02_A01.judgment.json
T07_R01_C02_A02,ok,11042,1925,12967,1,MIMO_V2_5__T07_R01_C02_A02.judgment.json
T07_R01_C02_A03,ok,14596,719,15315,1,MIMO_V2_5__T07_R01_C02_A03.judgment.json
T07_R01_C03,ok,4251,1328,5579,1,MIMO_V2_5__T07_R01_C03.judgment.json
T07_R01_C03_A01,ok,3730,988,4718,1,MIMO_V2_5__T07_R01_C03_A01.judgment.json
T07_R01_C03_A02,ok,5732,816,6548,1,MIMO_V2_5__T07_R01_C03_A02.judgment.json
T07_R01_C03_A03,ok,4405,758,5163,1,MIMO_V2_5__T07_R01_C03_A03.judgment.json
T07_R02_C01,ok,2574,1344,3918,1,MIMO_V2_5__T07_R02_C01.judgment.json
T07_R02_C01_A01,ok,4803,1720,6523,1,MIMO_V2_5__T07_R02_C01_A01.judgment.json
T07_R02_C01_A02,ok,4936,1599,6535,1,MIMO_V2_5__T07_R02_C01_A02.judgment.json
T07_R02_C01_A03,ok,4637,2416,7053,1,MIMO_V2_5__T07_R02_C01_A03.judgment.json
T07_R02_C02,ok,4725,1754,6479,1,MIMO_V2_5__T07_R02_C02.judgment.json
T07_R02_C02_A01,ok,6335,1142,7477,1,MIMO_V2_5__T07_R02_C02_A01.judgment.json
T07_R02_C02_A02,ok,5133,1546,6679,1,MIMO_V2_5__T07_R02_C02_A02.judgment.json
T07_R02_C02_A03,ok,6307,1204,7511,1,MIMO_V2_5__T07_R02_C02_A03.judgment.json
T07_R02_C03,ok,3856,1083,4939,1,MIMO_V2_5__T07_R02_C03.judgment.json
T07_R02_C03_A01,ok,2949,1458,4407,1,MIMO_V2_5__T07_R02_C03_A01.judgment.json
T07_R02_C03_A02,ok,3294,2198,5492,1,MIMO_V2_5__T07_R02_C03_A02.judgment.json
T07_R02_C03_A03,ok,2934,830,3764,1,MIMO_V2_5__T07_R02_C03_A03.judgment.json
T08_R01_C01,ok,17019,1125,18144,1,MIMO_V2_5__T08_R01_C01.judgment.json
T08_R01_C01_A01,ok,5524,1251,6775,1,MIMO_V2_5__T08_R01_C01_A01.judgment.json
T08_R01_C01_A02,ok,5539,1249,6788,1,MIMO_V2_5__T08_R01_C01_A02.judgment.json
T08_R01_C01_A03,ok,5436,1103,6539,1,MIMO_V2_5__T08_R01_C01_A03.judgment.json
T08_R01_C02,ok,3963,955,4918,1,MIMO_V2_5__T08_R01_C02.judgment.json
T08_R01_C02_A01,ok,4162,1794,5956,1,MIMO_V2_5__T08_R01_C02_A01.judgment.json
T08_R01_C02_A02,ok,9865,1879,11744,1,MIMO_V2_5__T08_R01_C02_A02.judgment.json
T08_R01_C02_A03,ok,9767,944,10711,1,MIMO_V2_5__T08_R01_C02_A03.judgment.json
T08_R01_C03,ok,5823,1075,6898,1,MIMO_V2_5__T08_R01_C03.judgment.json
T08_R01_C03_A01,ok,4685,1636,6321,1,MIMO_V2_5__T08_R01_C03_A01.judgment.json
T08_R01_C03_A02,ok,5218,1114,6332,1,MIMO_V2_5__T08_R01_C03_A02.judgment.json
T08_R01_C03_A03,ok,5920,1787,7707,1,MIMO_V2_5__T08_R01_C03_A03.judgment.json
T08_R02_C01,ok,4422,1428,5850,1,MIMO_V2_5__T08_R02_C01.judgment.json
T08_R02_C01_A01,ok,5043,1430,6473,1,MIMO_V2_5__T08_R02_C01_A01.judgment.json
T08_R02_C01_A02,ok,4649,755,5404,1,MIMO_V2_5__T08_R02_C01_A02.judgment.json
T08_R02_C01_A03,ok,4685,1199,5884,1,MIMO_V2_5__T08_R02_C01_A03.judgment.json
T08_R02_C02,ok,10141,898,11039,1,MIMO_V2_5__T08_R02_C02.judgment.json
T08_R02_C02_A01,ok,3692,983,4675,1,MIMO_V2_5__T08_R02_C02_A01.judgment.json
T08_R02_C02_A02,ok,8764,2057,10821,1,MIMO_V2_5__T08_R02_C02_A02.judgment.json
T08_R02_C02_A03,ok,8481,2434,10915,1,MIMO_V2_5__T08_R02_C02_A03.judgment.json
T08_R02_C03,ok,5321,1180,6501,1,MIMO_V2_5__T08_R02_C03.judgment.json
T08_R02_C03_A01,ok,6835,1916,8751,1,MIMO_V2_5__T08_R02_C03_A01.judgment.json
T08_R02_C03_A02,ok,6752,854,7606,1,MIMO_V2_5__T08_R02_C03_A02.judgment.json
T08_R02_C03_A03,ok,4807,1103,5910,1,MIMO_V2_5__T08_R02_C03_A03.judgment.json
T09_R01_C01,ok,6159,761,6920,1,MIMO_V2_5__T09_R01_C01.judgment.json
T09_R01_C01_A01,ok,6288,1105,7393,1,MIMO_V2_5__T09_R01_C01_A01.judgment.json
T09_R01_C01_A02,ok,6558,1306,7864,1,MIMO_V2_5__T09_R01_C01_A02.judgment.json
T09_R01_C01_A03,ok,6356,1146,7502,1,MIMO_V2_5__T09_R01_C01_A03.judgment.json
T09_R01_C02,ok,4230,1190,5420,1,MIMO_V2_5__T09_R01_C02.judgment.json
T09_R01_C02_A01,ok,8565,1422,9987,1,MIMO_V2_5__T09_R01_C02_A01.judgment.json
T09_R01_C02_A02,ok,7041,1175,8216,1,MIMO_V2_5__T09_R01_C02_A02.judgment.json
T09_R01_C02_A03,ok,8060,1783,9843,1,MIMO_V2_5__T09_R01_C02_A03.judgment.json
T09_R01_C03,ok,4604,2061,6665,1,MIMO_V2_5__T09_R01_C03.judgment.json
T09_R01_C03_A01,ok,10192,1840,12032,1,MIMO_V2_5__T09_R01_C03_A01.judgment.json
T09_R01_C03_A02,ok,8774,2348,11122,1,MIMO_V2_5__T09_R01_C03_A02.judgment.json
T09_R01_C03_A03,ok,6025,1855,7880,1,MIMO_V2_5__T09_R01_C03_A03.judgment.json
T09_R02_C01,ok,7019,1622,8641,1,MIMO_V2_5__T09_R02_C01.judgment.json
T09_R02_C01_A01,ok,6970,851,7821,1,MIMO_V2_5__T09_R02_C01_A01.judgment.json
T09_R02_C01_A02,ok,8689,1044,9733,1,MIMO_V2_5__T09_R02_C01_A02.judgment.json
T09_R02_C01_A03,ok,6744,1042,7786,1,MIMO_V2_5__T09_R02_C01_A03.judgment.json
T09_R02_C02,ok,9398,2608,12006,1,MIMO_V2_5__T09_R02_C02.judgment.json
T09_R02_C02_A01,ok,9374,5825,15199,1,MIMO_V2_5__T09_R02_C02_A01.judgment.json
T09_R02_C02_A02,ok,9865,1610,11475,1,MIMO_V2_5__T09_R02_C02_A02.judgment.json
T09_R02_C02_A03,ok,8181,1328,9509,1,MIMO_V2_5__T09_R02_C02_A03.judgment.json
T09_R02_C03,ok,28055,1877,29932,1,MIMO_V2_5__T09_R02_C03.judgment.json
T09_R02_C03_A01,ok,3338,2401,5739,1,MIMO_V2_5__T09_R02_C03_A01.judgment.json
T09_R02_C03_A02,ok,47250,1945,49195,1,MIMO_V2_5__T09_R02_C03_A02.judgment.json
T09_R02_C03_A03,ok,23589,4016,27605,1,MIMO_V2_5__T09_R02_C03_A03.judgment.json
T10_R01_C01,ok,3031,771,3802,1,MIMO_V2_5__T10_R01_C01.judgment.json
T10_R01_C01_A01,ok,3572,976,4548,1,MIMO_V2_5__T10_R01_C01_A01.judgment.json
T10_R01_C01_A02,ok,4311,1126,5437,1,MIMO_V2_5__T10_R01_C01_A02.judgment.json
T10_R01_C01_A03,ok,4214,1210,5424,1,MIMO_V2_5__T10_R01_C01_A03.judgment.json
T10_R01_C02,ok,9257,851,10108,1,MIMO_V2_5__T10_R01_C02.judgment.json
T10_R01_C02_A01,ok,10729,1350,12079,1,MIMO_V2_5__T10_R01_C02_A01.judgment.json
T10_R01_C02_A02,ok,12744,2295,15039,1,MIMO_V2_5__T10_R01_C02_A02.judgment.json
T10_R01_C02_A03,ok,11167,2312,13479,1,MIMO_V2_5__T10_R01_C02_A03.judgment.json
T10_R01_C03,ok,5752,2435,8187,1,MIMO_V2_5__T10_R01_C03.judgment.json
T10_R01_C03_A01,ok,10298,3052,13350,1,MIMO_V2_5__T10_R01_C03_A01.judgment.json
T10_R01_C03_A02,ok,7276,2965,10241,1,MIMO_V2_5__T10_R01_C03_A02.judgment.json
T10_R01_C03_A03,ok,7881,1320,9201,1,MIMO_V2_5__T10_R01_C03_A03.judgment.json
T10_R02_C01,ok,10022,1071,11093,1,MIMO_V2_5__T10_R02_C01.judgment.json
T10_R02_C01_A01,ok,12800,1469,14269,1,MIMO_V2_5__T10_R02_C01_A01.judgment.json
T10_R02_C01_A02,ok,10235,857,11092,1,MIMO_V2_5__T10_R02_C01_A02.judgment.json
T10_R02_C01_A03,ok,8727,1566,10293,1,MIMO_V2_5__T10_R02_C01_A03.judgment.json
T10_R02_C02,ok,21073,2554,23627,1,MIMO_V2_5__T10_R02_C02.judgment.json
T10_R02_C02_A01,ok,19864,2586,22450,1,MIMO_V2_5__T10_R02_C02_A01.judgment.json
T10_R02_C02_A02,ok,20658,2125,22783,1,MIMO_V2_5__T10_R02_C02_A02.judgment.json
T10_R02_C02_A03,ok,9468,1742,11210,1,MIMO_V2_5__T10_R02_C02_A03.judgment.json
T10_R02_C03,ok,27182,1305,28487,1,MIMO_V2_5__T10_R02_C03.judgment.json
T10_R02_C03_A01,ok,9828,2066,11894,1,MIMO_V2_5__T10_R02_C03_A01.judgment.json
T10_R02_C03_A02,ok,27598,2008,29606,1,MIMO_V2_5__T10_R02_C03_A02.judgment.json
T10_R02_C03_A03,ok,7707,3425,11132,1,MIMO_V2_5__T10_R02_C03_A03.judgment.json
T11_R01_C01,ok,9004,1027,10031,1,MIMO_V2_5__T11_R01_C01.judgment.json
T11_R01_C01_A01,ok,7252,856,8108,1,MIMO_V2_5__T11_R01_C01_A01.judgment.json
T11_R01_C01_A02,ok,6921,1260,8181,1,MIMO_V2_5__T11_R01_C01_A02.judgment.json
T11_R01_C01_A03,ok,7718,1690,9408,1,MIMO_V2_5__T11_R01_C01_A03.judgment.json
T11_R01_C02,ok,4634,1333,5967,1,MIMO_V2_5__T11_R01_C02.judgment.json
T11_R01_C02_A01,ok,10211,3491,13702,1,MIMO_V2_5__T11_R01_C02_A01.judgment.json
T11_R01_C02_A02,ok,9389,2205,11594,1,MIMO_V2_5__T11_R01_C02_A02.judgment.json
T11_R01_C02_A03,ok,8258,3789,12047,1,MIMO_V2_5__T11_R01_C02_A03.judgment.json
T11_R01_C03,ok,4970,1261,6231,1,MIMO_V2_5__T11_R01_C03.judgment.json
T11_R01_C03_A01,ok,7154,1228,8382,1,MIMO_V2_5__T11_R01_C03_A01.judgment.json
T11_R01_C03_A02,ok,5621,1966,7587,1,MIMO_V2_5__T11_R01_C03_A02.judgment.json
T11_R01_C03_A03,ok,7705,1794,9499,1,MIMO_V2_5__T11_R01_C03_A03.judgment.json
T11_R02_C01,ok,40058,1454,41512,1,MIMO_V2_5__T11_R02_C01.judgment.json
T11_R02_C01_A01,ok,49396,2733,52129,1,MIMO_V2_5__T11_R02_C01_A01.judgment.json
T11_R02_C01_A02,ok,52742,1029,53771,1,MIMO_V2_5__T11_R02_C01_A02.judgment.json
T11_R02_C01_A03,ok,46228,1296,47524,1,MIMO_V2_5__T11_R02_C01_A03.judgment.json
T11_R02_C02,ok,32979,1129,34108,1,MIMO_V2_5__T11_R02_C02.judgment.json
T11_R02_C02_A01,ok,11507,4704,16211,1,MIMO_V2_5__T11_R02_C02_A01.judgment.json
T11_R02_C02_A02,ok,55909,2292,58201,1,MIMO_V2_5__T11_R02_C02_A02.judgment.json
T11_R02_C02_A03,ok,8519,1693,10212,1,MIMO_V2_5__T11_R02_C02_A03.judgment.json
T11_R02_C03,ok,50299,2473,52772,1,MIMO_V2_5__T11_R02_C03.judgment.json
T11_R02_C03_A01,ok,3730,1303,5033,1,MIMO_V2_5__T11_R02_C03_A01.judgment.json
T11_R02_C03_A02,ok,51054,1844,52898,1,MIMO_V2_5__T11_R02_C03_A02.judgment.json
T11_R02_C03_A03,ok,42483,1430,43913,1,MIMO_V2_5__T11_R02_C03_A03.judgment.json
T12_R01_C01,ok,8898,324,9222,1,MIMO_V2_5__T12_R01_C01.judgment.json
T12_R01_C01_A01,ok,7770,2483,10253,1,MIMO_V2_5__T12_R01_C01_A01.judgment.json
