task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T02_R02_C02_A01,ok,9329,1834,11163,1,DEEPSEEK_V4_FLASH__T02_R02_C02_A01.judgment.json
T02_R02_C02_A02,ok,7792,1152,8944,1,DEEPSEEK_V4_FLASH__T02_R02_C02_A02.judgment.json
T02_R02_C02_A03,ok,14692,1224,15916,1,DEEPSEEK_V4_FLASH__T02_R02_C02_A03.judgment.json
T02_R02_C03,ok,9837,850,10687,1,DEEPSEEK_V4_FLASH__T02_R02_C03.judgment.json
T02_R02_C03_A01,ok,11382,1200,12582,1,DEEPSEEK_V4_FLASH__T02_R02_C03_A01.judgment.json
T02_R02_C03_A02,ok,12064,2609,14673,1,DEEPSEEK_V4_FLASH__T02_R02_C03_A02.judgment.json
T02_R02_C03_A03,ok,10377,1294,11671,1,DEEPSEEK_V4_FLASH__T02_R02_C03_A03.judgment.json
T03_R01_C01,ok,32162,1438,33600,1,DEEPSEEK_V4_FLASH__T03_R01_C01.judgment.json
T03_R01_C01_A01,ok,32350,2396,34746,1,DEEPSEEK_V4_FLASH__T03_R01_C01_A01.judgment.json
T03_R01_C01_A02,ok,18549,1634,20183,1,DEEPSEEK_V4_FLASH__T03_R01_C01_A02.judgment.json
T03_R01_C01_A03,ok,17860,881,18741,1,DEEPSEEK_V4_FLASH__T03_R01_C01_A03.judgment.json
T03_R01_C02,ok,76998,800,77798,1,DEEPSEEK_V4_FLASH__T03_R01_C02.judgment.json
T03_R01_C02_A01,ok,50580,1673,52253,1,DEEPSEEK_V4_FLASH__T03_R01_C02_A01.judgment.json
T03_R01_C02_A02,ok,58008,1893,59901,1,DEEPSEEK_V4_FLASH__T03_R01_C02_A02.judgment.json
T03_R01_C02_A03,ok,57076,900,57976,1,DEEPSEEK_V4_FLASH__T03_R01_C02_A03.judgment.json
T03_R01_C03,ok,27996,1092,29088,1,DEEPSEEK_V4_FLASH__T03_R01_C03.judgment.json
T03_R01_C03_A01,ok,18719,1143,19862,1,DEEPSEEK_V4_FLASH__T03_R01_C03_A01.judgment.json
T03_R01_C03_A02,ok,34556,1112,35668,1,DEEPSEEK_V4_FLASH__T03_R01_C03_A02.judgment.json
T03_R01_C03_A03,ok,26305,1607,27912,1,DEEPSEEK_V4_FLASH__T03_R01_C03_A03.judgment.json
T03_R02_C01,ok,33877,1100,34977,1,DEEPSEEK_V4_FLASH__T03_R02_C01.judgment.json
T03_R02_C01_A01,ok,35705,824,36529,1,DEEPSEEK_V4_FLASH__T03_R02_C01_A01.judgment.json
T03_R02_C01_A02,ok,35903,1417,37320,1,DEEPSEEK_V4_FLASH__T03_R02_C01_A02.judgment.json
T03_R02_C01_A03,ok,32484,761,33245,1,DEEPSEEK_V4_FLASH__T03_R02_C01_A03.judgment.json
T03_R02_C02,ok,12904,998,13902,1,DEEPSEEK_V4_FLASH__T03_R02_C02.judgment.json
T03_R02_C02_A01,ok,36111,1109,37220,1,DEEPSEEK_V4_FLASH__T03_R02_C02_A01.judgment.json
T03_R02_C02_A02,ok,25203,2311,27514,1,DEEPSEEK_V4_FLASH__T03_R02_C02_A02.judgment.json
T03_R02_C02_A03,ok,13316,960,14276,1,DEEPSEEK_V4_FLASH__T03_R02_C02_A03.judgment.json
T03_R02_C03,ok,12707,938,13645,1,DEEPSEEK_V4_FLASH__T03_R02_C03.judgment.json
T03_R02_C03_A01,ok,10468,1128,11596,1,DEEPSEEK_V4_FLASH__T03_R02_C03_A01.judgment.json
T03_R02_C03_A02,ok,11788,2034,13822,1,DEEPSEEK_V4_FLASH__T03_R02_C03_A02.judgment.json
T03_R02_C03_A03,ok,9311,1005,10316,1,DEEPSEEK_V4_FLASH__T03_R02_C03_A03.judgment.json
T04_R01_C01,ok,12359,1593,13952,1,DEEPSEEK_V4_FLASH__T04_R01_C01.judgment.json
T04_R01_C01_A01,ok,12894,1507,14401,1,DEEPSEEK_V4_FLASH__T04_R01_C01_A01.judgment.json
T04_R01_C01_A02,ok,13152,855,14007,1,DEEPSEEK_V4_FLASH__T04_R01_C01_A02.judgment.json
T04_R01_C01_A03,ok,15953,801,16754,1,DEEPSEEK_V4_FLASH__T04_R01_C01_A03.judgment.json
T04_R01_C02,ok,11059,1053,12112,1,DEEPSEEK_V4_FLASH__T04_R01_C02.judgment.json
T04_R01_C02_A01,ok,13301,790,14091,1,DEEPSEEK_V4_FLASH__T04_R01_C02_A01.judgment.json
T04_R01_C02_A02,ok,14364,2177,16541,1,DEEPSEEK_V4_FLASH__T04_R01_C02_A02.judgment.json
T04_R01_C02_A03,ok,11588,965,12553,1,DEEPSEEK_V4_FLASH__T04_R01_C02_A03.judgment.json
T04_R01_C03,ok,8795,1229,10024,1,DEEPSEEK_V4_FLASH__T04_R01_C03.judgment.json
T04_R01_C03_A01,ok,4805,975,5780,1,DEEPSEEK_V4_FLASH__T04_R01_C03_A01.judgment.json
T04_R01_C03_A02,ok,10334,939,11273,1,DEEPSEEK_V4_FLASH__T04_R01_C03_A02.judgment.json
T04_R01_C03_A03,ok,10413,2048,12461,1,DEEPSEEK_V4_FLASH__T04_R01_C03_A03.judgment.json
T04_R02_C01,ok,8153,597,8750,1,DEEPSEEK_V4_FLASH__T04_R02_C01.judgment.json
T04_R02_C01_A01,ok,8398,879,9277,1,DEEPSEEK_V4_FLASH__T04_R02_C01_A01.judgment.json
T04_R02_C01_A02,ok,7803,1098,8901,1,DEEPSEEK_V4_FLASH__T04_R02_C01_A02.judgment.json
T04_R02_C01_A03,ok,8247,863,9110,1,DEEPSEEK_V4_FLASH__T04_R02_C01_A03.judgment.json
T04_R02_C02,ok,19382,1125,20507,1,DEEPSEEK_V4_FLASH__T04_R02_C02.judgment.json
T04_R02_C02_A01,ok,14527,1590,16117,1,DEEPSEEK_V4_FLASH__T04_R02_C02_A01.judgment.json
T04_R02_C02_A02,ok,13313,945,14258,1,DEEPSEEK_V4_FLASH__T04_R02_C02_A02.judgment.json
T04_R02_C02_A03,ok,13420,1248,14668,1,DEEPSEEK_V4_FLASH__T04_R02_C02_A03.judgment.json
T04_R02_C03,ok,12589,865,13454,1,DEEPSEEK_V4_FLASH__T04_R02_C03.judgment.json
T04_R02_C03_A01,ok,16913,1025,17938,1,DEEPSEEK_V4_FLASH__T04_R02_C03_A01.judgment.json
T04_R02_C03_A02,ok,15663,1104,16767,1,DEEPSEEK_V4_FLASH__T04_R02_C03_A02.judgment.json
T04_R02_C03_A03,ok,19065,3388,22453,1,DEEPSEEK_V4_FLASH__T04_R02_C03_A03.judgment.json
T05_R01_C01,ok,23813,1089,24902,1,DEEPSEEK_V4_FLASH__T05_R01_C01.judgment.json
T05_R01_C01_A01,ok,27931,5111,33042,1,DEEPSEEK_V4_FLASH__T05_R01_C01_A01.judgment.json
T05_R01_C01_A02,ok,33939,1254,35193,1,DEEPSEEK_V4_FLASH__T05_R01_C01_A02.judgment.json
T05_R01_C01_A03,ok,24328,1604,25932,1,DEEPSEEK_V4_FLASH__T05_R01_C01_A03.judgment.json
T05_R01_C02,ok,33160,1064,34224,1,DEEPSEEK_V4_FLASH__T05_R01_C02.judgment.json
T05_R01_C02_A01,ok,29367,1000,30367,1,DEEPSEEK_V4_FLASH__T05_R01_C02_A01.judgment.json
T05_R01_C02_A02,ok,39964,774,40738,1,DEEPSEEK_V4_FLASH__T05_R01_C02_A02.judgment.json
T05_R01_C02_A03,ok,32475,1270,33745,1,DEEPSEEK_V4_FLASH__T05_R01_C02_A03.judgment.json
T05_R01_C03,ok,5317,2720,8037,1,DEEPSEEK_V4_FLASH__T05_R01_C03.judgment.json
T05_R01_C03_A01,ok,7619,908,8527,1,DEEPSEEK_V4_FLASH__T05_R01_C03_A01.judgment.json
T05_R01_C03_A02,ok,9157,4742,13899,1,DEEPSEEK_V4_FLASH__T05_R01_C03_A02.judgment.json
T05_R01_C03_A03,ok,5662,2024,7686,1,DEEPSEEK_V4_FLASH__T05_R01_C03_A03.judgment.json
T05_R02_C01,ok,16273,1407,17680,1,DEEPSEEK_V4_FLASH__T05_R02_C01.judgment.json
T05_R02_C01_A01,ok,34649,1854,36503,1,DEEPSEEK_V4_FLASH__T05_R02_C01_A01.judgment.json
T05_R02_C01_A02,ok,27958,1286,29244,1,DEEPSEEK_V4_FLASH__T05_R02_C01_A02.judgment.json
T05_R02_C01_A03,ok,36326,1470,37796,1,DEEPSEEK_V4_FLASH__T05_R02_C01_A03.judgment.json
T05_R02_C02,ok,3477,1067,4544,1,DEEPSEEK_V4_FLASH__T05_R02_C02.judgment.json
T05_R02_C02_A01,ok,4325,755,5080,1,DEEPSEEK_V4_FLASH__T05_R02_C02_A01.judgment.json
T05_R02_C02_A02,ok,5271,1360,6631,1,DEEPSEEK_V4_FLASH__T05_R02_C02_A02.judgment.json
T05_R02_C02_A03,ok,8804,2603,11407,1,DEEPSEEK_V4_FLASH__T05_R02_C02_A03.judgment.json
T05_R02_C03,ok,7266,930,8196,1,DEEPSEEK_V4_FLASH__T05_R02_C03.judgment.json
T05_R02_C03_A01,ok,5155,3386,8541,1,DEEPSEEK_V4_FLASH__T05_R02_C03_A01.judgment.json
T05_R02_C03_A02,ok,5895,1804,7699,1,DEEPSEEK_V4_FLASH__T05_R02_C03_A02.judgment.json
T05_R02_C03_A03,ok,11291,998,12289,1,DEEPSEEK_V4_FLASH__T05_R02_C03_A03.judgment.json
T06_R01_C01,ok,18351,2872,21223,1,DEEPSEEK_V4_FLASH__T06_R01_C01.judgment.json
T06_R01_C01_A01,ok,18039,740,18779,1,DEEPSEEK_V4_FLASH__T06_R01_C01_A01.judgment.json
T06_R01_C01_A02,ok,21575,1822,23397,1,DEEPSEEK_V4_FLASH__T06_R01_C01_A02.judgment.json
T06_R01_C01_A03,ok,15349,1422,16771,1,DEEPSEEK_V4_FLASH__T06_R01_C01_A03.judgment.json
T06_R01_C02,ok,32904,2516,35420,1,DEEPSEEK_V4_FLASH__T06_R01_C02.judgment.json
T06_R01_C02_A01,ok,38470,1826,40296,1,DEEPSEEK_V4_FLASH__T06_R01_C02_A01.judgment.json
T06_R01_C02_A02,ok,45521,1657,47178,1,DEEPSEEK_V4_FLASH__T06_R01_C02_A02.judgment.json
T06_R01_C02_A03,ok,50654,973,51627,1,DEEPSEEK_V4_FLASH__T06_R01_C02_A03.judgment.json
T06_R01_C03,ok,45172,1578,46750,1,DEEPSEEK_V4_FLASH__T06_R01_C03.judgment.json
T06_R01_C03_A01,ok,14120,2744,16864,1,DEEPSEEK_V4_FLASH__T06_R01_C03_A01.judgment.json
T06_R01_C03_A02,ok,22317,1635,23952,1,DEEPSEEK_V4_FLASH__T06_R01_C03_A02.judgment.json
T06_R01_C03_A03,ok,14303,3005,17308,1,DEEPSEEK_V4_FLASH__T06_R01_C03_A03.judgment.json
T06_R02_C01,ok,4407,1105,5512,1,DEEPSEEK_V4_FLASH__T06_R02_C01.judgment.json
T06_R02_C01_A01,ok,4546,2379,6925,1,DEEPSEEK_V4_FLASH__T06_R02_C01_A01.judgment.json
T06_R02_C01_A02,ok,4794,860,5654,1,DEEPSEEK_V4_FLASH__T06_R02_C01_A02.judgment.json
T06_R02_C01_A03,ok,4769,1033,5802,1,DEEPSEEK_V4_FLASH__T06_R02_C01_A03.judgment.json
T06_R02_C02,ok,44425,1503,45928,1,DEEPSEEK_V4_FLASH__T06_R02_C02.judgment.json
T06_R02_C02_A01,ok,3990,568,4558,1,DEEPSEEK_V4_FLASH__T06_R02_C02_A01.judgment.json
T06_R02_C02_A02,ok,4060,975,5035,1,DEEPSEEK_V4_FLASH__T06_R02_C02_A02.judgment.json
T06_R02_C02_A03,ok,30492,3525,34017,1,DEEPSEEK_V4_FLASH__T06_R02_C02_A03.judgment.json
T06_R02_C03,ok,49052,1399,50451,1,DEEPSEEK_V4_FLASH__T06_R02_C03.judgment.json
T06_R02_C03_A01,ok,53309,1242,54551,1,DEEPSEEK_V4_FLASH__T06_R02_C03_A01.judgment.json
T06_R02_C03_A02,ok,353004,1226,354230,1,DEEPSEEK_V4_FLASH__T06_R02_C03_A02.judgment.json
T06_R02_C03_A03,ok,45854,1305,47159,1,DEEPSEEK_V4_FLASH__T06_R02_C03_A03.judgment.json
T07_R01_C01,ok,32134,1125,33259,1,DEEPSEEK_V4_FLASH__T07_R01_C01.judgment.json
T07_R01_C01_A01,ok,9183,1277,10460,1,DEEPSEEK_V4_FLASH__T07_R01_C01_A01.judgment.json
T07_R01_C01_A02,ok,11119,1318,12437,1,DEEPSEEK_V4_FLASH__T07_R01_C01_A02.judgment.json
T07_R01_C01_A03,ok,10895,1105,12000,1,DEEPSEEK_V4_FLASH__T07_R01_C01_A03.judgment.json
T07_R01_C02,ok,14938,1480,16418,1,DEEPSEEK_V4_FLASH__T07_R01_C02.judgment.json
T07_R01_C02_A01,ok,11029,1412,12441,1,DEEPSEEK_V4_FLASH__T07_R01_C02_A01.judgment.json
T07_R01_C02_A02,ok,12294,1292,13586,1,DEEPSEEK_V4_FLASH__T07_R01_C02_A02.judgment.json
T07_R01_C02_A03,ok,12153,1047,13200,1,DEEPSEEK_V4_FLASH__T07_R01_C02_A03.judgment.json
T07_R01_C03,ok,5581,1998,7579,1,DEEPSEEK_V4_FLASH__T07_R01_C03.judgment.json
T07_R01_C03_A01,ok,8244,2692,10936,1,DEEPSEEK_V4_FLASH__T07_R01_C03_A01.judgment.json
T07_R01_C03_A02,ok,7697,1155,8852,1,DEEPSEEK_V4_FLASH__T07_R01_C03_A02.judgment.json
T07_R01_C03_A03,ok,45551,1435,46986,1,DEEPSEEK_V4_FLASH__T07_R01_C03_A03.judgment.json
T07_R02_C01,ok,95365,2407,97772,1,DEEPSEEK_V4_FLASH__T07_R02_C01.judgment.json
T07_R02_C01_A01,ok,90782,1206,91988,1,DEEPSEEK_V4_FLASH__T07_R02_C01_A01.judgment.json
T07_R02_C01_A02,ok,169847,1408,171255,1,DEEPSEEK_V4_FLASH__T07_R02_C01_A02.judgment.json
T07_R02_C01_A03,ok,91824,748,92572,1,DEEPSEEK_V4_FLASH__T07_R02_C01_A03.judgment.json
T07_R02_C02,ok,5301,1310,6611,1,DEEPSEEK_V4_FLASH__T07_R02_C02.judgment.json
T07_R02_C02_A01,ok,5964,997,6961,1,DEEPSEEK_V4_FLASH__T07_R02_C02_A01.judgment.json
T07_R02_C02_A02,ok,4314,1424,5738,1,DEEPSEEK_V4_FLASH__T07_R02_C02_A02.judgment.json
T07_R02_C02_A03,ok,5445,1567,7012,1,DEEPSEEK_V4_FLASH__T07_R02_C02_A03.judgment.json
T07_R02_C03,ok,2526,812,3338,1,DEEPSEEK_V4_FLASH__T07_R02_C03.judgment.json
T07_R02_C03_A01,ok,3915,4035,7950,1,DEEPSEEK_V4_FLASH__T07_R02_C03_A01.judgment.json
T07_R02_C03_A02,ok,3695,3320,7015,1,DEEPSEEK_V4_FLASH__T07_R02_C03_A02.judgment.json
T07_R02_C03_A03,ok,3580,850,4430,1,DEEPSEEK_V4_FLASH__T07_R02_C03_A03.judgment.json
T08_R01_C01,ok,5898,1084,6982,1,DEEPSEEK_V4_FLASH__T08_R01_C01.judgment.json
T08_R01_C01_A01,ok,15222,2782,18004,1,DEEPSEEK_V4_FLASH__T08_R01_C01_A01.judgment.json
T08_R01_C01_A02,ok,5223,1311,6534,1,DEEPSEEK_V4_FLASH__T08_R01_C01_A02.judgment.json
T08_R01_C01_A03,ok,5071,1027,6098,1,DEEPSEEK_V4_FLASH__T08_R01_C01_A03.judgment.json
T08_R01_C02,ok,4425,877,5302,1,DEEPSEEK_V4_FLASH__T08_R01_C02.judgment.json
T08_R01_C02_A01,ok,4564,1795,6359,1,DEEPSEEK_V4_FLASH__T08_R01_C02_A01.judgment.json
T08_R01_C02_A02,ok,4806,1030,5836,1,DEEPSEEK_V4_FLASH__T08_R01_C02_A02.judgment.json
T08_R01_C02_A03,ok,17439,1072,18511,1,DEEPSEEK_V4_FLASH__T08_R01_C02_A03.judgment.json
T08_R01_C03,ok,10559,1121,11680,1,DEEPSEEK_V4_FLASH__T08_R01_C03.judgment.json
T08_R01_C03_A01,ok,6681,2719,9400,1,DEEPSEEK_V4_FLASH__T08_R01_C03_A01.judgment.json
T08_R01_C03_A02,ok,8260,1414,9674,1,DEEPSEEK_V4_FLASH__T08_R01_C03_A02.judgment.json
T08_R01_C03_A03,ok,13160,3118,16278,1,DEEPSEEK_V4_FLASH__T08_R01_C03_A03.judgment.json
T08_R02_C01,ok,5684,1253,6937,1,DEEPSEEK_V4_FLASH__T08_R02_C01.judgment.json
T08_R02_C01_A01,ok,6321,1587,7908,1,DEEPSEEK_V4_FLASH__T08_R02_C01_A01.judgment.json
T08_R02_C01_A02,ok,3597,949,4546,1,DEEPSEEK_V4_FLASH__T08_R02_C01_A02.judgment.json
T08_R02_C01_A03,ok,3777,625,4402,1,DEEPSEEK_V4_FLASH__T08_R02_C01_A03.judgment.json
T08_R02_C02,ok,14375,1117,15492,1,DEEPSEEK_V4_FLASH__T08_R02_C02.judgment.json
T08_R02_C02_A01,ok,7906,3461,11367,1,DEEPSEEK_V4_FLASH__T08_R02_C02_A01.judgment.json
T08_R02_C02_A02,ok,10065,1566,11631,1,DEEPSEEK_V4_FLASH__T08_R02_C02_A02.judgment.json
T08_R02_C02_A03,ok,7575,3131,10706,1,DEEPSEEK_V4_FLASH__T08_R02_C02_A03.judgment.json
T08_R02_C03,ok,7418,842,8260,1,DEEPSEEK_V4_FLASH__T08_R02_C03.judgment.json
T08_R02_C03_A01,ok,11354,1565,12919,1,DEEPSEEK_V4_FLASH__T08_R02_C03_A01.judgment.json
T08_R02_C03_A02,ok,8666,2005,10671,1,DEEPSEEK_V4_FLASH__T08_R02_C03_A02.judgment.json
T08_R02_C03_A03,ok,7609,1144,8753,1,DEEPSEEK_V4_FLASH__T08_R02_C03_A03.judgment.json
T09_R01_C01,ok,8442,1010,9452,1,DEEPSEEK_V4_FLASH__T09_R01_C01.judgment.json
T09_R01_C01_A01,ok,9191,1501,10692,1,DEEPSEEK_V4_FLASH__T09_R01_C01_A01.judgment.json
T09_R01_C01_A02,ok,7775,1640,9415,1,DEEPSEEK_V4_FLASH__T09_R01_C01_A02.judgment.json
T09_R01_C01_A03,ok,8158,1912,10070,1,DEEPSEEK_V4_FLASH__T09_R01_C01_A03.judgment.json
T09_R01_C02,ok,10918,1634,12552,1,DEEPSEEK_V4_FLASH__T09_R01_C02.judgment.json
T09_R01_C02_A01,ok,9118,1521,10639,1,DEEPSEEK_V4_FLASH__T09_R01_C02_A01.judgment.json
T09_R01_C02_A02,ok,10457,1195,11652,1,DEEPSEEK_V4_FLASH__T09_R01_C02_A02.judgment.json
T09_R01_C02_A03,ok,10493,2746,13239,1,DEEPSEEK_V4_FLASH__T09_R01_C02_A03.judgment.json
T09_R01_C03,ok,9036,879,9915,1,DEEPSEEK_V4_FLASH__T09_R01_C03.judgment.json
T09_R01_C03_A01,ok,10457,1402,11859,1,DEEPSEEK_V4_FLASH__T09_R01_C03_A01.judgment.json
T09_R01_C03_A02,ok,11587,1580,13167,1,DEEPSEEK_V4_FLASH__T09_R01_C03_A02.judgment.json
T09_R01_C03_A03,ok,8996,2258,11254,1,DEEPSEEK_V4_FLASH__T09_R01_C03_A03.judgment.json
T09_R02_C01,ok,6315,937,7252,1,DEEPSEEK_V4_FLASH__T09_R02_C01.judgment.json
T09_R02_C01_A01,ok,24196,1613,25809,1,DEEPSEEK_V4_FLASH__T09_R02_C01_A01.judgment.json
T09_R02_C01_A02,ok,19415,1373,20788,1,DEEPSEEK_V4_FLASH__T09_R02_C01_A02.judgment.json
T09_R02_C01_A03,ok,7194,1320,8514,1,DEEPSEEK_V4_FLASH__T09_R02_C01_A03.judgment.json
T09_R02_C02,ok,35681,1356,37037,1,DEEPSEEK_V4_FLASH__T09_R02_C02.judgment.json
T09_R02_C02_A01,ok,29056,2238,31294,1,DEEPSEEK_V4_FLASH__T09_R02_C02_A01.judgment.json
T09_R02_C02_A02,ok,44351,2947,47298,1,DEEPSEEK_V4_FLASH__T09_R02_C02_A02.judgment.json
T09_R02_C02_A03,ok,17673,1368,19041,1,DEEPSEEK_V4_FLASH__T09_R02_C02_A03.judgment.json
T09_R02_C03,ok,37784,1097,38881,1,DEEPSEEK_V4_FLASH__T09_R02_C03.judgment.json
T09_R02_C03_A01,ok,23888,845,24733,1,DEEPSEEK_V4_FLASH__T09_R02_C03_A01.judgment.json
T09_R02_C03_A02,ok,37969,1521,39490,1,DEEPSEEK_V4_FLASH__T09_R02_C03_A02.judgment.json
T09_R02_C03_A03,ok,34428,1283,35711,1,DEEPSEEK_V4_FLASH__T09_R02_C03_A03.judgment.json
T10_R01_C01,ok,6145,1119,7264,1,DEEPSEEK_V4_FLASH__T10_R01_C01.judgment.json
T10_R01_C01_A01,ok,10040,1347,11387,1,DEEPSEEK_V4_FLASH__T10_R01_C01_A01.judgment.json
T10_R01_C01_A02,ok,8216,1243,9459,1,DEEPSEEK_V4_FLASH__T10_R01_C01_A02.judgment.json
T10_R01_C01_A03,ok,7793,887,8680,1,DEEPSEEK_V4_FLASH__T10_R01_C01_A03.judgment.json
T10_R01_C02,ok,17927,1318,19245,1,DEEPSEEK_V4_FLASH__T10_R01_C02.judgment.json
T10_R01_C02_A01,ok,12618,1290,13908,1,DEEPSEEK_V4_FLASH__T10_R01_C02_A01.judgment.json
T10_R01_C02_A02,ok,17026,1701,18727,1,DEEPSEEK_V4_FLASH__T10_R01_C02_A02.judgment.json
T10_R01_C02_A03,ok,11853,1055,12908,1,DEEPSEEK_V4_FLASH__T10_R01_C02_A03.judgment.json
T10_R01_C03,ok,10754,1398,12152,1,DEEPSEEK_V4_FLASH__T10_R01_C03.judgment.json
T10_R01_C03_A01,ok,11033,2911,13944,1,DEEPSEEK_V4_FLASH__T10_R01_C03_A01.judgment.json
T10_R01_C03_A02,ok,10277,1922,12199,1,DEEPSEEK_V4_FLASH__T10_R01_C03_A02.judgment.json
T10_R01_C03_A03,ok,13219,1360,14579,1,DEEPSEEK_V4_FLASH__T10_R01_C03_A03.judgment.json
T10_R02_C01,ok,8358,1245,9603,1,DEEPSEEK_V4_FLASH__T10_R02_C01.judgment.json
T10_R02_C01_A01,ok,17322,2686,20008,1,DEEPSEEK_V4_FLASH__T10_R02_C01_A01.judgment.json
T10_R02_C01_A02,ok,8493,1034,9527,1,DEEPSEEK_V4_FLASH__T10_R02_C01_A02.judgment.json
T10_R02_C01_A03,ok,12996,1111,14107,1,DEEPSEEK_V4_FLASH__T10_R02_C01_A03.judgment.json
T10_R02_C02,ok,40945,1881,42826,1,DEEPSEEK_V4_FLASH__T10_R02_C02.judgment.json
T10_R02_C02_A01,ok,43300,2566,45866,1,DEEPSEEK_V4_FLASH__T10_R02_C02_A01.judgment.json
T10_R02_C02_A02,ok,46465,1682,48147,1,DEEPSEEK_V4_FLASH__T10_R02_C02_A02.judgment.json
